mjd,night,band,n,flux,err,snr
59055.44502555755,59055,o,4,2.2073120569091924,5.968632468497335,0.36981872624247986
59059.45345489413,59059,o,8,-0.518723431368964,3.937722942297396,-0.13173182546619794
59060.42822587366,59060,o,8,10.604434995391717,4.5750039352476515,2.317907294831143
59061.44610963114,59061,o,4,5.859920398981846,8.193055565783974,0.7152301546024147
59062.43692023819,59062,o,4,8.982023346303503,9.444687222535086,0.9510133194111856
59063.39460524869,59063,o,3,-30.03502258799411,26.982916519658747,-1.1131125342255612
59068.523954941804,59068,o,4,4.119276084051985,7.935118901966095,0.5191196420549347
59069.51719221212,59069,o,4,-2.989941347473929,8.092164487277978,-0.36948598266564375
59070.486409729594,59070,o,4,0.26950034840349246,5.915667532164797,0.04555704777832075
59072.504815021406,59072,o,4,3.445416540998109,5.622829551429677,0.612754932278192
59073.489027711716,59073,o,4,-6.018018018018019,5.694947974514994,-1.0567292352711157
59075.50933380256,59075,o,4,11.627155963302751,5.0573227859676795,2.299073334920224
59076.466002094305,59076,o,4,-4.214844349026222,4.458054779303831,-0.9454447192065262
59077.424093745925,59077,c,4,-0.05537459283387623,4.109257047854516,-0.01347557288069576
59080.48799117667,59080,o,4,-0.5166998148275154,5.465756508003906,-0.0945339980057425
59082.47763090243,59082,c,4,4.2195121951219505,4.417261042993862,0.9552327005474225
59084.41601268407,59084,o,4,-9.081054247340077,5.232282747645848,-1.7355817117157708
59088.40697768832,59088,o,4,-5.092879085600421,8.048953534726053,-0.6327380402468379
59090.39101641002,59090,o,4,-7.700766438414321,9.62410577798495,-0.8001539692165219
59096.44091177789,59096,o,4,-3.883251163377323,11.336209714740912,-0.3425528691770567
59098.47096541999,59098,o,4,1.1633822721205935,8.520995503549809,0.13653126229628143
59099.42594239771,59099,o,4,0.43888203720752467,7.001884441236533,0.06268055991081425
59100.39201520892,59100,o,4,-0.8663594470046081,6.11412205302304,-0.1416980949172006
59101.42292050779,59101,o,4,8.044493404675384,5.4088341226311645,1.4872878742974067
59102.41754930641,59102,o,4,-2.900237529691211,5.3610719671143725,-0.5409808984997231
59103.411913862976,59103,o,4,2.583090379008746,4.85954322440435,0.5315500366447227
59104.40236769057,59104,o,4,-4.906049971812294,4.138779229607794,-1.1853857622353077
59105.41962823966,59105,c,4,2.748914267331511,4.565749361824497,0.6020729675430608
59106.40514158632,59106,c,4,-4.263843648208469,4.109257047854516,-1.0376191118135731
59107.38899846904,59107,o,4,6.595785748753419,4.565749361824497,1.4446228266278964
59108.4019898943,59108,o,4,-3.302824441572826,4.812389401139533,-0.6863169553134552
59109.41442179661,59109,c,4,-4.590990187332739,3.548064266002298,-1.2939422296613399
59110.428916834164,59110,c,4,-6.837925445705025,4.0580551984315125,-1.6850252427192134
59111.380009453685,59111,o,4,3.5273257698541336,4.0580551984315125,0.8692158182612912
59113.41937509355,59113,c,4,-2.0711781766076593,15.22129525042031,-0.1360710861022466
59115.319230597386,59115,o,4,-4.266946829892198,4.948681815797882,-0.8622390747108951
59117.38672840003,59117,o,4,-13.156186445011778,8.092164487277977,-1.6257932554009695
59118.31900399568,59118,o,4,4.308855291576673,10.224267071483807,0.42143414891756603
59123.41936719668,59123,o,4,1.1651246341550368,14.846266382945817,0.07847930274869896
59125.449682901235,59125,o,4,-1.2489577302094703,12.123485989766177,-0.103019686851105
59126.37055399592,59126,o,4,-6.714518760195759,8.73929081305636,-0.7683139174364555
59127.33497214223,59127,o,8,-0.5657782200012647,5.246768393293063,-0.10783365637494084
59128.423671399374,59128,o,4,-1.7056156056371066,8.553258209153702,-0.19941121429161998
59129.35985855717,59129,o,4,2.281339300859898,6.973140268507059,0.3271609652200973
59130.36280777631,59130,o,4,-6.562887157304555,5.5516086867398995,-1.1821595374652594
59132.32610597226,59132,o,4,-31.302579418951932,24.38624842276575,-1.283616031309246
59133.36514967956,59133,c,4,-6.895027624309392,4.73029498104873,-1.4576316386046457
59136.3491899198,59136,o,4,-4.556391743474451,5.160223462889999,-0.8829834165597609
59137.310941679796,59137,c,4,-4.7506561679790025,4.61083967620704,-1.0303234338191039
59138.34685998829,59138,c,4,0.5995316159250585,4.258618482763279,0.14078077628969524
59140.313947104245,59140,o,4,2.613260387244915,6.939383601137915,0.37658393561301245
59142.31154362092,59142,c,4,-8.597301027449777,4.458054779303831,-1.9284870763280146
59144.302558776035,59144,o,4,2.221466091634843,6.680324900490493,0.3325386301902375
59151.32492853267,59151,o,4,-18.098919292027215,12.05462809412185,-1.50140835127487
59154.34749146091,59154,o,4,-19.520832550179026,12.211696156057931,-1.5985357235157875
59156.30509168653,59156,o,4,7.188194493594734,6.562040253149548,1.0954206643497277
59157.2975543425,59157,o,4,-25.14185371721996,13.278558208352338,-1.8934174420687855
59160.31155596778,59160,o,4,-5.566279794591708,5.701469367282919,-0.9762886435088158
59161.286765371704,59161,c,4,-2.479245283018868,5.733713604472515,-0.4323978234777827
59170.2729229583,59170,c,4,1.9752768477980933,5.1196917981004235,0.38581948400311655
59173.23343476188,59173,o,4,-12.137433167675532,7.066212978145338,-1.717671573898871
59179.2832296096,59179,o,3,9.32799426438256,18.505726691218282,0.5040598740069512
59182.24049007689,59182,o,4,8.341534455184908,10.442824503367616,0.7987814458142928
59183.21077089887,59183,o,4,5.099900560021911,10.38417237223979,0.49112248691629723
59184.26683471154,59184,o,4,-1.552655966193425,9.254367930661093,-0.1677754740060902
59186.265808867116,59186,o,4,7.312376871235317,9.166366837246398,0.797739933505866
59188.22645010468,59188,o,4,2.9914744743724735,9.09176746984263,0.32903112450853883
59190.23311441168,59190,c,4,-0.037055547622447955,5.576823175682441,-0.006644562048161664
59192.25174798653,59192,o,4,-0.5995974297437495,5.8071508243506305,-0.10325156826123902
59197.20734712188,59197,c,4,-2.8980188183040156,7.719257242939752,-0.3754271592587
59205.223176821506,59205,o,4,12.039860574327063,10.072398206480983,1.1953320676480141
59211.22146800647,59211,o,4,-12.264627058929808,11.984632877817155,-1.0233627666335032
59216.21695462346,59216,o,4,2.0081719889363834,8.073088308716306,0.24874891889491801
59326.611009131375,59326,o,4,-2.396332132089225,10.02613306439345,-0.23900861046812724
59332.61192954547,59332,o,4,18.42106826394733,12.598610003138742,1.4621508451613325
59348.601742705185,59348,o,4,-2.879432258064516,6.0933058381199245,-0.47255666046675215
59357.601446812805,59357,o,4,11.47063015130282,9.649814935608324,1.1886891331952485
59358.587050286624,59358,o,4,4.734443847393874,10.159914278220292,0.4659924993208904
59359.56806656144,59359,o,4,-9.084933399995796,11.042302184492478,-0.8227390672892869
59360.56659465092,59360,o,4,22.784143645821146,14.637541242733947,1.5565553850877216
59361.577685467775,59361,o,4,7.905658089592424,24.166889300425304,0.32712766592816295
59362.59634404525,59362,o,8,-4.267883827681885,9.700463016366992,-0.439967022242232
59370.571025150064,59370,o,4,0.4014110657259559,5.888814956094417,0.06816499902251641
59371.597667153874,59371,c,4,6.845932739591926,4.7734008110948025,1.434183512031913
59372.59978356227,59372,c,5,0.3605337206135971,4.850492349025694,0.07432930405219929
59375.56830015912,59375,c,4,-5.5009041591320065,5.613210973425821,-0.9799924116828139
59376.597681787745,59376,c,4,-4.595918367346939,4.599911267999567,-0.9991319613749061
59377.543205737544,59377,o,4,8.587632124170383,6.4710614021883845,1.3270824661416776
59379.52251782278,59379,c,4,5.227037143679816,4.31951624126995,1.2100978099675004
59380.583549758696,59380,c,4,-1.634102945829724,5.329466578343406,-0.3066166044590645
59382.55407617628,59382,o,4,3.284973940828085,5.232282747645847,0.6278280626761022
59383.48953158585,59383,c,4,-10.067110259988963,7.7964630185736805,-1.291240686450493
59384.58314380677,59384,c,3,-8.981121599111606,7.917396977721388,-1.134352821310263
59386.55688618977,59386,o,4,-4.634254839818245,5.112242024711431,-0.9065014561942287
59387.53389108873,59387,o,4,4.0582945444709715,11.25909771733039,0.36044580537073634
59388.48928181915,59388,o,4,1.6403434895273554,9.372837344085191,0.17501034417955713
59389.52899937824,59389,o,4,-21.14521817552071,19.973680432429067,-1.0586540746486335
59390.50680568376,59390,o,4,12.973885572987484,22.48477433255927,0.5770075954998818
59396.576988833265,59396,o,4,13.087475004544627,6.584409210128721,1.9876460570543393
59399.50662811359,59399,o,4,17.657149859085894,4.870583437000865,3.6252638082222344
59400.53481492222,59400,o,5,4.579034079126246,4.853792187697189,0.9433931042067754
59402.60829490291,59402,c,4,-2.8106796116504853,7.587035441865058,-0.37045821562151016
59404.51385292863,59404,o,4,0.3467419971448621,5.968632468497335,0.05809404398327076
59405.584878975504,59405,c,4,-10.570036218014781,6.685293413361299,-1.5810878542577345
59409.501095689564,59409,c,4,-3.9458388375165128,13.229805028163616,-0.29825374063462073
59411.51846760221,59411,o,4,10.895027624309392,4.73029498104873,2.3032448648464436
59412.48315149935,59412,o,4,8.827475452343043,5.064353972007896,1.743060516925747
59413.48706390496,59413,c,4,-13.119909502262441,5.232166435699434,-2.5075481950926464
59414.46373428899,59414,o,4,0.9982990476350876,6.703202985839948,0.14892866137933242
59415.457032473976,59415,o,4,-8.56013636106255,7.977777168781285,-1.0729976759140578
59424.55437840559,59424,o,4,-10.622377622377622,14.048865768119125,-0.7561021507147445
59425.4755258711,59425,o,4,-3.9201605709188225,7.096128532004596,-0.5524365227092934
59426.5276072871,59426,o,8,3.943763832355088,4.716593378307218,0.8361466668917095
59427.46155496871,59427,o,4,7.850483054746205,4.458054779303831,1.7609660363958413
59429.47112039168,59429,o,8,3.123021654059918,4.717422998438151,0.6620185756278144
59430.60962240546,59430,o,5,4.9738981911562465,5.915681420734222,0.8407988594049262
59431.4519177326,59431,c,4,-5.813186813186813,4.3576382352153775,-1.3340223532574853
59432.4623331167,59432,c,4,1.8135187697752266,4.138779229607794,0.43817721824874495
59434.50332603834,59434,o,4,5.079872204472844,6.235013982423966,0.8147330894193053
59435.45856026316,59435,c,4,-9.982456140350877,4.172276924754888,-2.3925679719682855
59436.44041371034,59436,c,4,-3.910344827586207,4.227985580505865,-0.9248718457356581
59438.50483332041,59438,o,4,7.048089553943687,5.894730186018727,1.1956593994175557
59439.441107206905,59439,c,4,-8.787859768672106,6.09299109488775,-1.4422899413139556
59441.494330976464,59441,o,4,3.111764705882353,6.442505906317912,0.48300533226221304
59442.49401712364,59442,o,4,-2.123626373626374,5.189009941773495,-0.4092546357505268
59443.43022529103,59443,o,4,0.5906899920904483,7.627175455240432,0.07744544432691668
59445.36144491184,59445,o,4,9.90119627824546,11.61912163608556,0.8521467102552114
59451.40857125928,59451,o,4,10.002329730296989,8.3592342439697,1.1965605267626764
59452.41231448369,59452,o,4,9.179901917929302,7.031093348269908,1.3056151388159476
59454.39488229137,59454,o,4,1.0952492430028131,6.112138980931326,0.17919246378719067
59455.38987139176,59455,o,4,-0.5072709860149837,5.160223462889999,-0.09830407339198544
59456.39166902124,59456,o,8,-1.6638331052615938,3.3310282334199006,-0.4994953475832204
59460.408668204785,59460,o,8,1.6631385181776348,3.861380881261297,0.43071081805180034
59461.387178445024,59461,c,4,-2.323666494044536,6.131647408993228,-0.37896283642083484
59463.44234877158,59463,o,8,-0.7113973617682516,4.701841924073615,-0.15130184579916847
59464.434924194335,59464,o,4,-5.809716599190283,4.453993340830444,-1.3043837641003444
59465.47764078493,59465,c,4,1.601369863013699,6.736122212798208,0.23772874250576942
59466.426139499985,59466,c,4,-3.5386740331491713,4.73029498104873,-0.7480873914473363
59468.43839635533,59468,o,2,-6.830683624801271,17.50859430119436,-0.39013318301260264
59470.43399265822,59470,c,4,-4.676072559746617,4.31951624126995,-1.082545428367654
59471.35339823121,59471,o,4,-16.479220650661198,7.466093613672729,-2.2072078791622225
59478.450939482806,59478,o,3,-1.336228142236822,33.149436003976945,-0.04030922704315435
59479.40100035597,59479,o,4,-2.926967874930009,19.313787021446977,-0.1515481076642173
59480.44578440663,59480,o,4,-10.688623976912758,16.11626367973103,-0.6632197256958223
59481.36197188425,59481,o,4,16.95513114282365,9.92441781657029,1.7084257692692602
59484.40141840352,59484,o,4,-3.9824561403508776,8.344553849509776,-0.4772521350059762
59485.36600836064,59485,o,4,11.249669749009248,6.614902514081808,1.7006554102741416
59486.37554200226,59486,o,4,5.0,5.232166435699434,0.9556270928013019
59488.36537400144,59488,o,4,-3.767033498392686,8.768130745222395,-0.4296278885263291
59489.34961625849,59489,o,4,-0.1396226415094337,5.733713604472515,-0.02435117118520233
59490.37132886545,59490,o,4,4.070159796996091,5.465756508003906,0.7446654074391822
59491.376753604556,59491,o,4,-18.981507823613086,6.864260006282899,-2.7652664389517874
59492.36707561182,59492,o,4,-27.533566838510822,26.05997616219115,-1.0565461252592248
59493.35227811486,59493,o,4,-3.286571731199247,4.773312495612421,-0.6885306030602918
59494.341954580974,59494,o,4,8.150696922766144,6.336213339862378,1.2863671858219308
59495.34766126405,59495,o,4,-17.778768956289024,10.644192798006895,-1.6702787420026877
59496.31910717562,59496,o,4,-14.556103347295846,9.254367930661093,-1.5728900618992374
59498.3465865,59498,o,4,6.5,5.5,1.1818181818181819
59501.336634580286,59501,o,4,-2.577061116195843,10.236186134822276,-0.2517598920391835
59506.36567753283,59506,o,4,-24.443820910563534,12.327417527006746,-1.9828825345626795
59508.33968315636,59508,o,4,-7.29397394136808,18.43458370079179,-0.3956679499659541
59509.333389777414,59509,o,4,4.719148699471938,10.040186374360582,0.4700260058441874
59510.318094887225,59510,o,4,16.992582348503895,8.073088308716306,2.104842867896966
59511.29143718654,59511,o,4,3.192142702932719,9.98122461065127,0.31981473491001156
59513.30709901838,59513,c,4,-6.687664041994751,4.61083967620704,-1.450422159873523
59514.31684946208,59514,c,5,-10.98260032455138,4.636028179675753,-2.3689675512972204
59515.315887534,59515,o,4,3.524839272495305,7.775768837762969,0.4533107074090149
59517.360075775374,59517,c,4,1.3174946004319652,5.112133535741903,0.2577191286613687
59518.29914347029,59518,c,4,2.391089108910891,4.925434091539446,0.48545753825396437
59519.28897391018,59519,o,4,-11.775796121850895,7.843355219049677,-1.5013722817564399
59520.31361538792,59520,o,8,9.98737154517666,5.48486495760524,1.820896525688988
59522.307171542416,59522,c,4,2.386587771203156,5.8623258102331235,0.4071059590439669
59523.31639100499,59523,o,8,-0.6102579656496571,5.183877326196723,-0.1177223007507756
59524.2736722612,59524,o,8,-0.44559907292414447,5.963243756894288,-0.0747242760970443
59526.269955892116,59526,c,4,3.2478134110787167,4.85954322440435,0.6683371792575858
59527.25778969526,59527,o,8,6.712405093825372,8.627965535313354,0.7779823721307422
59528.31021021694,59528,o,4,5.399293114028724,13.274907973623884,0.4067292311748346
59537.23691546916,59537,o,4,3.053906206501394,11.944639775544932,0.2556716873751072
59538.32927091588,59538,o,4,5.484317194788481,13.697248085473493,0.40039555103078184
59542.246612757604,59542,o,4,6.016649179419159,7.474939820375472,0.8049093804098262
59544.276982560674,59544,o,4,-6.444091990483743,8.617154570653131,-0.7478213298424468
59547.30960817728,59547,o,4,-4.573054904668447,12.59097061520958,-0.36320114186783264
59559.2149543012,59559,o,4,1.0026886919881135,14.29947641335272,0.07012065777819754
59560.2473305912,59560,o,4,13.31660919057957,16.27801056440884,0.8180735070719117
59566.21199222199,59566,o,8,14.031966690026222,11.619725026803913,1.2075988594960592
59683.394082204744,59683,o,5,10.84700138968269,8.30181217464891,1.3065823655714564
59688.134482223024,59688,o,8,0.8476120458376378,7.9538052508442645,0.10656685939697445
59699.414005264276,59699,o,3,9.711347388222768,25.249319432963617,0.3846181840269469
59701.153171432066,59701,o,3,-4.152563310685609,9.595204175774441,-0.43277487738820836
59709.283382874324,59709,o,4,2.0365585513393083,10.941851997071595,0.18612558019285577
59710.45774258197,59710,o,8,18.374845495508655,5.522356467599573,3.327355921935936
59714.467707831194,59714,o,6,19.647941761868967,12.107357786447368,1.6228100390212565
59715.332177270626,59715,o,4,24.165407278600213,13.957169145648342,1.7313974650894493
59717.34387722715,59717,o,4,0.6274875805951695,8.345263534353395,0.07519086461585163
59722.60524518964,59722,o,4,-9.151768826614509,15.570719893173074,-0.5877550228507462
59723.10234322244,59723,o,4,16.80809094728747,13.103021488934662,1.2827645105735113
59724.2981384637,59724,o,8,5.136825535684616,4.974475325476367,1.0326366500154873
59726.600419689006,59726,o,8,-8.00168688045077,6.017931585458429,-1.329640719044702
59727.196777794954,59727,o,8,2.391099868591643,5.296538316233829,0.4514457794561685
59728.6077906242,59728,c,3,-22.595541401273884,13.543983551594408,-1.6683083906000402
59729.15854570443,59729,o,4,3.1211378555798692,7.297372207709812,0.42770709328521406
59730.597339046166,59730,o,4,19.165016231478457,11.09941724599229,1.7266686896015595
59734.58784874314,59734,o,4,11.366201502836988,8.916109558607662,1.2747938355988453
59736.10481157659,59736,o,4,5.504504504504505,5.694947974514994,0.9665592256746282
59737.40675996369,59737,o,3,14.262569832402235,6.659306924529294,2.141749883890563
59738.5661427035,59738,o,5,-11.295354334507214,6.662743872972418,-1.69530069740893
59740.562813809614,59740,c,4,-3.9620302523192903,5.764020766883354,-0.6873726540131097
59742.397009734166,59742,o,8,3.1227376621779706,5.506933826637822,0.5670555994468001
59743.308970100574,59743,o,3,15.937393548462396,14.988895752650132,1.0632800315289779
59744.526243714536,59744,o,4,21.89936647584749,18.050127431931728,1.2132527351084643
59745.375424975624,59745,o,4,-8.27731293330146,13.266102714571618,-0.6239445835293871
59746.55302390466,59746,o,4,-4.432186341700218,16.33601861550898,-0.271313742106808
59750.60098288943,59750,o,4,17.556692918534925,11.953009209776459,1.4688094529514097
59762.58829201718,59762,o,4,-6.5327604726100965,7.8656823041335455,-0.8305395794052124
59764.60386156573,59764,c,8,-8.301021078034374,4.854887566514331,-1.709827666306651
59766.53150396447,59766,o,4,-6.157406751443449,6.383137060846963,-0.9646364620950874
59767.46804228611,59767,o,8,7.444658847324231,5.801232122766007,1.2832892547272603
59768.50843850949,59768,c,8,-3.3470180414401645,3.7050305317016496,-0.9033712442588006
59769.21996705406,59769,o,8,-5.385688946078942,4.969707491479156,-1.0837034081609451
59772.50034566006,59772,o,4,4.631766766764999,10.976585967765374,0.4219678851299462
59773.117794700345,59773,o,8,-13.423297766294208,10.809270720671185,-1.2418319526981658
59780.547395928945,59780,o,5,11.064952118630497,6.179955157987159,1.7904583181853386
59781.303392628295,59781,o,4,13.588387824802973,8.231907381273112,1.6506973651957502
59782.366001472605,59782,o,4,-4.573972602739726,6.736122212798208,-0.6790216178158802
59784.73877720027,59784,c,6,-0.08194899127261604,3.5423832794913777,-0.023133857859780334
59785.00304473452,59785,c,2,-3.3008849557522124,5.268036862948145,-0.6265872926912174
59785.35838388467,59785,o,4,2.9096503046512097,6.9058295964125564,0.4213324791800128
59786.36794938241,59786,o,8,-0.3654626032896157,4.092676887706201,-0.08929671540585371
59788.48191594061,59788,c,4,4.850356294536817,5.3610719671143725,0.9047362774254174
59789.288016252875,59789,c,4,0.4468639779174974,4.458054779303831,0.10023743539268029
59792.238353753884,59792,c,7,0.6378674184320717,3.401054596550822,0.1875498908717798
59793.290812529165,59793,c,8,-5.709701920562494,3.1284159344707225,-1.8251095890574036
59794.55130850479,59794,o,4,5.659744408945687,6.235013982423966,0.9077356401926411
59796.03241964024,59796,c,4,-1.1139746586295978,3.952728424803054,-0.28182423351918034
59797.19644516,59797,o,7,-4.585477532979446,7.196214315686157,-0.6372069162787605
59799.23979916835,59799,o,10,6.45986512292219,7.2387610165904315,0.8923992805007516
59800.90067587257,59800,o,4,-31.146334095031673,19.60815177410361,-1.5884380360706143
59801.16309938332,59801,o,3,-1.2980318650421745,15.196371588829749,-0.08541722327955617
59806.481864487076,59806,o,4,-4.236396138785676,15.001562262352818,-0.28239699737254215
59807.70029219541,59807,o,8,6.060454428627708,5.441356601011648,1.1137763747189364
59809.23445889189,59809,o,4,3.3693693693693696,5.694947974514994,0.5916418173523911
59810.22258039322,59810,c,4,4.515438553327592,3.952728424803054,1.1423599266252589
59811.21573352052,59811,c,4,-3.998661909009814,3.548064266002298,-1.1269981627235903
59811.96938402255,59811,o,4,-0.24812030075188007,5.2026598171447205,-0.04769104832382667
59812.42485963466,59812,c,4,-10.073524371730828,6.174709350064124,-1.6314167680825682
59814.22965001829,59814,c,4,-3.269402319357716,3.548064266002298,-0.9214608513958632
59814.97187636322,59814,o,4,5.809980760552006,4.824907467804162,1.204164183317728
59815.25348238966,59815,c,4,-1.9413793103448276,4.227985580505865,-0.4591735883149695
59817.20713152443,59817,c,4,-3.3745928338762217,4.109257047854516,-0.8212172649647531
59818.2369489697,59818,c,3,-1.2878787878787878,4.92365963917331,-0.26156941833108205
59818.759256435944,59818,o,8,6.6858458121758995,3.84160329089643,1.7403790308123595
59819.23446232034,59819,c,4,5.3979451004447165,4.458054779303831,1.2108296931442504
59820.11960472079,59820,o,3,9.512131210566452,12.691887459691563,0.7494654550614503
59821.23975012413,59821,c,4,2.972413793103448,4.227985580505865,0.7030330961412145
59822.199269281125,59822,c,4,2.727376651881659,4.260161734652308,0.6402049550600578
59822.45960474251,59822,o,4,-9.711059931886686,6.973140268507059,-1.3926379734170773
59823.07208300521,59823,c,4,-3.101242324717978,5.576823175682441,-0.5560947921463326
59823.9116032045,59823,o,6,-4.528159076330982,4.485254867356405,-1.0095656122658343
59825.196090394296,59825,o,4,1.9002375296912113,5.3610719671143725,0.3544510391480577
59826.13849838859,59826,o,3,-13.228163992869876,7.6840460227576335,-1.7215102504191642
59828.85836878824,59828,o,8,5.103012649039309,9.004327735604827,0.5667288884722649
59829.067555999995,59829,o,2,11.0,24.041630560342615,0.45753968194423666
59834.59927370281,59834,o,10,12.891165746946909,8.08371412419016,1.594708267623005
59835.925996928534,59835,o,4,-12.574163986162526,8.428249085937686,-1.4919070210136753
59836.73993734411,59836,o,8,7.622333017115968,6.313549642608226,1.2072975502837833
59838.45660196693,59838,o,4,5.912486659551761,6.795063812001933,0.8701149574355284
59840.403971315856,59840,o,4,-5.4797163730124625,6.057226024168505,-0.9046577346046255
59841.16605346548,59841,o,4,-9.646942800788956,5.8623258102331235,-1.645582847672762
59842.165787031845,59842,o,4,8.94267515923567,6.703929829528025,1.3339452211815972
59843.14207017384,59843,o,4,8.632003934910031,5.915667532164797,1.459176650475354
59843.94546679565,59843,c,4,-8.72875226039783,7.216617351891164,-1.2095351374159253
59844.36073951703,59844,o,4,-4.809199318568995,5.253375648760011,-0.91544934916355
59845.13612237103,59845,o,4,2.0113122171945697,5.232166435699434,0.38441288936667745
59846.18598773507,59846,o,4,-8.390307048319581,5.968632468497335,-1.4057335734113192
59848.353651008074,59848,o,4,12.149870550944858,5.968632468497335,2.0356204901327613
59848.87823403792,59848,c,4,1.0568720379146923,3.8551989886004794,0.2741420199164245
59849.1483041975,59849,o,2,0.2046801872074884,16.21543726256633,0.012622551208039071
59850.88482648286,59850,c,4,-4.191732346791056,4.565749361824497,-0.9180820090211913
59852.86194572566,59852,o,4,-2.8631967244520604,6.174709350064124,-0.4636974085950015
59853.10484234346,59853,o,4,7.370607028753994,6.235013982423966,1.1821315957800864
59854.56540507312,59854,o,8,-5.870655321888753,5.289094377812233,-1.1099547299659032
59855.81196059963,59855,o,4,4.345342073267327,17.674175629050012,0.245858260349362
59861.13562408664,59861,o,7,-2.852835647830005,15.984188460838022,-0.178478604329496
59862.18265363381,59862,o,8,-0.05030367851323412,16.1230730294216,-0.0031199808139204784
59863.16645617016,59863,o,8,-12.642928175188985,10.180045803247724,-1.2419323468225978
59865.11425013318,59865,o,4,2.8242476709779956,12.077816765639021,0.23383759877968047
59866.49142825786,59866,o,12,-13.847303136473421,5.697012760572014,-2.430625262472305
59867.088370402664,59867,c,4,9.239600665557404,6.363372728294433,1.4519974013896688
59868.32985906531,59868,c,5,-7.2998039429256085,4.870616593566454,-1.4987432910584344
59870.12167936292,59870,c,4,-3.85207100591716,5.8623258102331235,-0.6570892049693119
59870.463251728004,59870,o,6,-0.3986761420110204,5.057882830899889,-0.07882273183067959
59871.08737356539,59871,c,4,6.268163804491413,6.614902514081808,0.9475821890266324
59871.81715631102,59871,o,4,-16.155515370705242,5.613210973425821,-2.8781236706029785
59872.307564250004,59872,c,4,-8.75,5.0,-1.75
59872.82441523035,59872,o,4,2.638977635782748,5.329343664331231,0.49517873156598324
59873.13182752283,59873,c,4,1.557084541768266,5.160223462889999,0.30174750240297077
59874.49453475071,59874,o,8,-4.865366482729697,5.027874085818113,-0.9676786649158948
59875.05940602374,59875,c,4,-3.7170626349892006,5.112133535741903,-0.7271059351249436
59875.862800499286,59875,o,3,-36.29903791737408,15.268885318758496,-2.3773207512914594
59876.81808350001,59876,o,4,12.000000000000002,5.883484054145521,2.039607805437114
59878.297154171334,59878,o,4,-9.452259107130832,6.336213339862378,-1.4917835937853907
59879.07538181725,59879,c,4,-1.870689655172414,5.937751809542409,-0.3150501595849925
59879.80564895471,59879,o,4,0.17190987363462915,7.18515872568264,0.023925689076311468
59881.10090764817,59881,c,4,-0.6187940216457655,4.7184971940742075,-0.13114218281678472
59882.17392738352,59882,o,7,4.393296546958254,5.0512941121835935,0.8697368336485761
59883.315418679405,59883,o,8,-7.280215056782905,6.46714489081741,-1.1257232023856398
59887.80311371306,59887,o,4,1.9332806131134772,19.679413854677286,0.09823872943522587
59888.81562630101,59888,o,5,-41.276919990985355,19.485482411608295,-2.1183422159666425
59889.08429717325,59889,o,4,-8.410376335229845,18.163978540867536,-0.4630250094332117
59890.80992411021,59890,o,8,2.7129190665641927,9.586464379904694,0.28299474749533926
59891.83390771734,59891,o,8,-16.16298649806991,10.609487045129613,-1.5234465558341657
59892.69075179716,59892,o,10,2.51911647297259,8.889600439332645,0.28337791896996706
59894.08056815162,59894,o,4,-8.009467059677215,10.097029844196735,-0.7932498153682941
59896.293796982674,59896,o,4,7.221196192640998,7.509051222546123,0.9616655924465087
59896.773932747536,59896,c,4,-2.26232741617357,5.8623258102331235,-0.3859095330772148
59899.0416260695,59899,o,3,7.862690175200737,11.143229915766101,0.7056024361550809
59900.273720850084,59900,o,3,-5.315380344253192,7.917396977721388,-0.6713545322042129
59905.11430402326,59905,o,4,8.186046511627907,7.319931375965024,1.1183228491057675
59906.04246312546,59906,o,4,-3.340447036089676,7.689363804337775,-0.43442437126010874
59906.21959772927,59906,c,4,-3.790055248618784,4.73029498104873,-0.8012302116047971
59908.24011023478,59908,o,4,9.376978746968627,7.3412859608189525,1.27729375984185
59909.04568520602,59909,o,4,-12.350150268620808,7.031093348269908,-1.7565049497827707
59910.09606503655,59910,o,4,-2.6659721109152104,7.97596164088133,-0.3342508691679998
59914.042178896874,59914,o,3,-19.315867642146152,27.274098981606414,-0.708212859943521
59918.04472179285,59918,o,4,-3.2654723590573185,13.123862366925339,-0.24881946089947862
59928.21101839755,59928,c,4,9.538971406189937,8.061034823524507,1.183343282223812
60056.40996796264,60056,c,3,0.11791662716096163,8.185331535728977,0.014405846195264721
60062.40734661713,60062,c,3,-2.2647058823529407,10.540011729842709,-0.21486749165000574
60066.4100553744,60066,o,5,-3.9437926116429125,6.247120739786881,-0.6312976450936105
60067.34193034309,60067,o,4,-0.7273901408094152,11.64576571452493,-0.06245962340648786
60068.143932887455,60068,o,5,2.19254586268287,7.838646837322515,0.2797097392171566
60069.41157788504,60069,o,5,16.04129593737856,13.48982870158943,1.1891400767371128
60072.2443649634,60072,o,11,1.2321637885754695,7.918378186104921,0.1556081004993745
60074.115048458945,60074,o,4,-21.94416540674825,13.365814954281868,-1.6418127500499493
60084.40836670178,60084,o,3,6.328432935595572,14.701126304151673,0.43047265935048734
60089.11766319549,60089,c,4,7.646616541353382,5.2026598171447205,1.469751398343383
60092.12437595748,60092,c,4,-10.249228447980249,5.465756508003906,-1.8751710642381445
60101.07317936991,60101,o,4,-21.865981628183192,12.477830096273763,-1.7523865495422157
60102.05172199999,60102,o,2,4.0,19.79898987322333,0.20203050891044214
