mjd,night,band,n,flux,err,snr
58375.292754599825,58375,ZTF_g,1,-0.32129744266973004,2.378670072243409,-0.1350744041466427
58375.33902780013,58375,ZTF_r,1,-2.8337056749210907,3.8307906899208617,-0.7397182211956432
58377.31598380022,58377,ZTF_i,1,3.3392161724401817,5.987366089337808,0.5577103725771164
58378.27181709977,58378,ZTF_r,1,3.2385655736594345,4.119070079200015,0.7862370659856344
58378.294432899915,58378,ZTF_g,1,-0.8429407904290798,3.12815159152996,-0.26946929065442204
58389.26247690012,58389,ZTF_r,1,1.407133703902093,4.751238934179995,0.2961614272393874
58390.29081019992,58390,ZTF_i,1,-2.4732473613729153,8.733789899238195,-0.28318145843978276
58400.23656249978,58400,ZTF_i,1,14.804617973326794,6.1392201931117105,2.411481834441739
58427.169444399886,58427,ZTF_g,1,-2.8829806191214202,20.49521895697244,-0.14066600728559842
58430.14807870007,58430,ZTF_g,1,1.783284457138073,3.0694700697378856,0.5809747013725907
58430.16894679982,58430,ZTF_r,1,-1.3985709363835754,5.506679657531641,-0.25397717378941964
58430.213993099984,58430,ZTF_i,1,-3.1394897498666006,7.473424018665473,-0.4200871972506142
58433.08506939979,58433,ZTF_r,1,-9.249207272387242,6.124057200797504,-1.510307132856755
58434.21782410005,58434,ZTF_i,1,13.566770445053274,12.151557724209427,1.116463481716779
58443.13257125017,58443,ZTF_r,2,-4.607537824610969,4.277195008522892,-1.07723351762775
58469.14456020016,58469,ZTF_g,1,8.004833084718461,9.975286694733038,0.8024664683517339
58486.09051222919,58486,ZTF_r,4,1.6410469816054876,4.518770769833819,0.3631622547797082
58487.08811729944,58487,ZTF_r,4,1.779500620571305,4.263951564257178,0.41733603061725005
58488.080405862114,58488,ZTF_r,2,7.2873620912102925,9.4332310797351,0.772520256274156
58642.42016200023,58642,ZTF_g,1,2.624460652998173,2.978962268481464,0.880998286136736
58646.41946760006,58646,ZTF_g,1,-3.8201770868223486,3.3254401416126362,-1.148773372588747
58652.48097220016,58652,ZTF_g,1,-5.21164838947554,13.094288227015044,-0.39800929222890497
58658.48004630021,58658,ZTF_g,1,-5.389009711179948,9.277690600196992,-0.5808568040699185
58662.43931710021,58662,ZTF_g,1,-1.1797320063283854,2.552154989590619,-0.4622493583423088
58662.46781249996,58662,ZTF_r,1,-0.20060455949490907,2.9928738404743465,-0.06702740248587119
58667.43405089993,58667,ZTF_g,1,3.054597002341966,2.8057728805657653,1.088682916389878
58667.46157409996,58667,ZTF_r,1,9.671582020736862,3.999860968061316,2.417979549280324
58668.46039350005,58668,ZTF_i,1,-5.339034818145417,5.134573689696017,-1.0398204682230405
58670.4354514,58670,ZTF_g,1,-1.1104649961551831,2.807425329693421,-0.39554569249271865
58672.439317100216,58672,ZTF_i,1,4.553516780957191,5.8228049313963135,0.7820143100458036
58674.47989579988,58674,ZTF_r,1,-1.7274025095359828,3.5154805267503377,-0.4913702398268638
58677.3348842999,58677,ZTF_g,1,3.928992843387906,7.66279908212449,0.5127359860645861
58680.31530090002,58680,ZTF_r,1,7.8798909905494,11.187610972156158,0.7043408114709168
58690.381608800024,58690,ZTF_r,1,0.5436862022449034,3.41650739477202,0.15913508721709732
58690.43969909987,58690,ZTF_g,1,-5.053796521980129,4.33922016471225,-1.16467852059663
58691.33622690011,58691,ZTF_i,1,4.318288006906528,3.9695624567608436,1.0878498710989533
58693.399120400194,58693,ZTF_g,1,0.09995508095185311,3.200711650383315,0.03122901775293709
58696.39372690022,58696,ZTF_r,1,-1.4035322708498295,3.071402208678485,-0.45696791741701565
58696.398668999784,58696,ZTF_g,1,1.1301750981555714,3.017031877629198,0.37459832842192897
58698.39049769985,58698,ZTF_i,1,2.3284183856919913,4.376215809722617,0.5320620570217208
58699.4250115999,58699,ZTF_g,1,-3.070360387663265,3.117865392814272,-0.9847636125470678
58703.37767359987,58703,ZTF_i,1,3.1479067501963653,5.392617477125076,0.583743750330792
58705.440486100044,58705,ZTF_r,1,-1.0990779053181516,4.673470586400549,-0.2351738146199928
58708.42099539982,58708,ZTF_g,1,-0.2731741477327494,8.70595305965585,-0.03137785672181744
58713.44103009999,58713,ZTF_g,1,4.286495908839027,15.303433439622792,0.28010027460508774
