source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,bp_rp,pmra,pmdec,ruwe,num_obs_g_fov,gls_freq_g_fov,gls_freq_ampl_g_fov,gls_freq_fap_g_fov,nhm_fund_freq_g_fov,spearman_corr_ipd_g_fov,spearman_corr_exf_g_fov,scan_angle_model_ampl_sig_g_fov,M_G,jestin_var
6913162042334862720,312.0744243016191,-6.179200390609073,1.9488977689656084,5.521185,19.6767,0.46932793,12.555640138467645,-23.292384089623916,0.987536,55,0.445973150847,0.47297886,0.0057940806681026,0.4459737514209587,0.3226551,0.07258711,7.4192166,11.12564529220542,
2741550879999345152,4.133120377245379,5.617914798393329,4.665149063923005,30.038483,18.08577,0.122737885,111.85744140408003,-5.136955574574636,1.0012499,45,24.995526908172,0.53298306,0.0136818211297066,24.995576012973423,-0.08442777,0.5043221,2.1893704,11.430097625841245,
2749524641403549312,8.091203953430027,7.659502732850958,2.6082959499411027,23.082409,17.604898,-0.062200546,30.182976973876013,-18.15746696779125,1.0384749,37,6.493924241474,0.61020917,0.0149610245710765,6.4938895998987745,-0.01356305,0.024560118,1.4454863,9.686682335096723,False
3910132969239595904,175.49849283689707,7.4880552244242,1.9675932933358051,5.1021786,19.308317,0.14639854,-15.528433061802462,2.6581672482041103,1.0375606,31,12.326158664261,0.7315591,0.0019739805951238,12.32613086731694,-0.2623077,0.0,0.8771041,10.77799366785023,
6318149711371454464,234.06674568739083,-8.652398103108853,5.022557765202729,19.754015,18.78552,0.25413513,40.07947461695599,-69.44551454656855,1.0771767,21,0.059574192864,0.8263085,0.0263515026685503,0.0595916773803495,0.2038961,-0.31176472,1.7176487,12.290144701680354,
2101752244981853440,291.76292374188677,42.19220413260134,3.4814730134612275,15.322675,19.206472,0.28041458,48.2937014998227,64.95372491041442,1.0266061,36,0.694866730237,0.5957903,0.0396876840009051,0.6948786469255904,0.27824968,-0.15951057,1.8619149,11.91528716551678,
4427391617456740480,232.35990101820815,3.376160375541758,3.310325515381083,7.286673,20.068138,0.09843826,-3.3688256494789597,-5.374622236315006,0.9513285,30,12.50633225545,0.70085317,0.0119123961598138,12.506312085452324,0.30767518,0.43116882,3.329063,12.667491507523431,
5086653158769068928,52.82538946104747,-23.037121496210997,3.0115946727265968,5.223474,20.330364,0.63381195,20.47820085680256,-10.529595022051286,1.107015,63,24.459556082413,0.42056516,0.0087104791078899,24.459634626013965,-0.0686444,0.022869023,0.8387704,12.724346601183138,
3682469122383597056,193.1291108816735,-2.571766563941659,12.86191459871879,141.625,17.455048,0.4101181,49.2809990757672,-39.85544359091097,0.99431056,58,0.477477417811,0.4651014,0.0030881562343197,0.4774628952935154,0.08948291,0.049609207,1.3220334,13.001576108014063,
3770623807170338304,150.38849545862996,-8.714055088261636,5.356887268629008,80.286804,16.213526,-0.32003593,-31.81304979404445,-8.422812142058794,1.092762,22,13.789430412197,0.838099,0.0055092354054074,13.789392715341108,0.0005646527,0.47518796,1.3062174,9.858088535460059,
35994372856799744,45.05391922265802,18.91255590865812,5.596041201402894,63.77523,16.845724,-0.20723343,67.19972754636478,13.988627235460498,0.96707964,21,22.564775119426,0.8353736,0.0149331849441434,22.564766599352772,0.11298701,0.34571722,1.8599167,10.585128516836667,False
3123625093275668736,94.5675343901372,1.2533286771954382,2.846783736870096,32.221344,17.1637,0.050519943,-23.74092133821474,-13.93060421790693,0.9624987,24,2.309311065356,0.7793967,0.0229301602274249,2.3092643480966744,0.15652174,0.020750988,1.6313419,9.435472380604157,False
