ra,dec,rmag,imag,ndet
247.1008730380587,-29.04185729211375,18.212046,99.99,2
247.0967196589746,-29.03850683845551,21.31027,20.245213,7
247.0977938773274,-29.038292202651455,99.99,21.641237,3
247.0985180224045,-29.03733916933892,23.140625,22.656096,4
247.10212406642847,-29.03994717239064,19.317524,18.704535,14
247.10155341541758,-29.039314794829966,22.484375,21.796875,2
247.09965336505914,-29.037644306747705,22.582075,22.102095,5
247.10079871926862,-29.037662279470393,19.143456,18.85069,14
247.10178770487022,-29.03882226820825,23,99.99,1
247.10122545233054,-29.038419489494647,22.3125,21.9375,2
247.1014162851942,-29.037879027957,21.4375,20.301838,3
247.09200667336557,-29.03549181386828,20.094675,19.773151,14
247.09280268390714,-29.033988146373392,23.375,21.571295,4
247.0941508517685,-29.036187299161085,21.444214,20.278353,13
247.09570693991046,-29.03434216574305,19.85281,19.476974,14
247.09285887294493,-29.031340830896994,20.814167,20.445194,11
247.09559785299896,-29.033661819488373,22.390625,21.789545,3
247.09929171995003,-29.03588908481792,20.769796,20.201963,14
247.10185952569006,-29.036776293799388,99.99,22.328125,1
247.10054472475042,-29.035982983618148,20.137232,19.679144,14
247.10002979165128,-29.035491544361314,22.128212,20.805393,14
247.09679921704614,-29.03233413443835,22.478498,21.83577,10
247.10062858016684,-29.03371200141665,16.453865,16.16469,11
247.1032151977307,-29.051638073418864,21.810074,21.31626,15
247.10501634551548,-29.05262154081153,21.106697,20.390175,15
247.1042484296504,-29.050546651623712,99.99,22.90625,1
247.1054950279714,-29.050766190091434,22.127771,21.172565,15
247.10593530191943,-29.053165838427834,23.037922,21.382738,7
247.10801657318615,-29.05252822343601,22.207602,21.539404,10
247.1031424065777,-29.049830243577897,21.454107,20.616564,14
247.10505351041286,-29.049168030428667,20.80043,20.309935,14
247.10741121145963,-29.049452803157518,99.99,21.658491,2
247.10800279798883,-29.049223469182635,22.5057,21.601934,7
247.109584151647,-29.052917150773226,17.893238,17.539026,15
247.10988669135335,-29.051690549659174,21.084566,20.567583,14
247.1108643215149,-29.05217315380958,22.067415,21.06455,10
247.1125913691364,-29.053522866919593,21.64152,21.128317,15
247.11306421051637,-29.05269915784678,21.449867,20.16961,15
247.1087745974501,-29.05039097555271,23.25,21.874617,5
247.10517770944907,-29.04715166394118,22.089611,21.640625,14
247.103828339236,-29.046221192827687,19.676468,19.359375,14
247.1030810335479,-29.04568817475916,19.19561,18.961924,14
247.10727626499937,-29.04844058108947,19.599882,19.242603,14
247.10367073083572,-29.043688529757638,21.568142,21.127258,14
247.10440818902438,-29.043669544099092,22.123762,20.917362,9
247.10693135008526,-29.04360191477504,22.676348,21.704216,7
247.1083016828436,-29.044362877625613,20.753292,19.311447,13
247.11311241722086,-29.04853536962397,19.795918,19.349905,14
247.11027451934504,-29.046043479786213,22.953325,21.984632,8
247.11129799491854,-29.046446158649335,23.953125,99.99,1
247.11158986007754,-29.045050761600805,99.99,22.288807,2
247.11300907684952,-29.04516544064899,22.15625,21.671875,3
247.11453179518838,-29.05256134442583,21.073679,20.625,15
247.11790684413413,-29.055274756316503,22.151814,21.262138,13
247.11778708067808,-29.05338646657209,99.99,23.171875,1
247.11627684961502,-29.05177542789757,21.571032,21.14846,15
247.11523449260062,-29.051169300955518,99.99,23.234375,1
247.11714371779146,-29.050421728693774,18.83063,18.453125,15
247.1195390740575,-29.05264926259794,22.223944,20.906155,10
247.11890907153307,-29.05181966101159,21.873652,21.43615,13
247.11896151890997,-29.051276228522354,23.59375,22.276997,3
247.12312015375338,-29.05474296861011,22.838638,22.167755,10
247.12548653843123,-29.05472776353415,23.125,22.585405,5
247.12190806163798,-29.052680641916325,99.99,22.265625,2
247.12391793292983,-29.053370890303242,19.312408,18.780563,15
247.12521767760137,-29.052124167215972,22.938948,21.503181,7
247.11471094210256,-29.047535054587545,23.28125,22.37548,4
247.11937424689748,-29.048801728444378,21.229496,20.691147,14
247.11662068733986,-29.04765225224338,20.821787,20.31404,14
247.11676080882006,-29.046630762794187,99.99,22.515625,1
247.12142070833457,-29.050739737447625,19.131191,18.780664,14
247.12495724312942,-29.050906628057973,21.406584,20.89827,15
247.12543503300668,-29.050289641062584,22.28543,21.867561,14
247.12218434288428,-29.048754925592768,20.046417,19.599909,14
247.12066630064314,-29.047090781782675,22.195208,20.9375,9
247.1236943368742,-29.048221820053023,22.746073,21.380695,9
247.12530923448023,-29.048810338297915,22.296907,21.145452,12
247.1257392716516,-29.047557741223653,23.484375,99.99,1
247.10502569685835,-29.042461893579784,22.499275,21.194983,9
247.10508806094185,-29.04139241146104,21.29626,20.71815,14
247.10691016377328,-29.042695744247062,21.012949,20.59375,14
247.10755478876624,-29.043421605332984,22.143824,21.689793,9
247.1035131673158,-29.040410982942614,21.28409,20.860703,14
247.10373568867013,-29.039487384143285,20.779583,20.429035,14
247.10296973870445,-29.03887966236121,22.65625,21.734375,2
247.1053344190381,-29.038450189264616,22.5625,99.99,1
247.10543957236663,-29.0384843465106,99.99,21.285849,3
247.10683173443496,-29.04033830304003,99.99,21.951082,2
247.10688154842535,-29.039791889224773,21.322474,20.820826,14
247.1062726697838,-29.038570921042172,22.03125,22.045753,3
247.10782443442616,-29.039548914300553,23.015625,22.128895,4
247.11135991751502,-29.043271202660303,20.716375,19.484375,13
247.10902074277297,-29.041686199880125,20.241484,19.351059,14
247.10999409115402,-29.04195789808929,99.99,22.84375,1
247.11082959264488,-29.042260012144226,22.986681,22.387175,8
247.1125752153948,-29.044558228949676,19.874874,19.553625,14
247.11387822511833,-29.043696616453357,20.104206,19.182423,14
247.10981180807238,-29.041120486281148,22.953125,22.19181,4
247.1100186842551,-29.040469474813058,22.546875,22.035284,4
247.113061248161,-29.041382146488818,20.143076,19.773952,14
247.11190358643938,-29.04058564868329,23.078125,22.285244,4
247.1035286046403,-29.037988323802526,16.156836,15.703125,12
247.10557924473542,-29.037410458117563,99.99,22.390625,1
247.10629368706066,-29.037518302335886,18.23349,17.921875,14
247.10772215799457,-29.038460893494253,23.328125,99.99,2
247.1083423830693,-29.037966577553693,21.31703,20.867014,14
247.10587870599048,-29.036446578998586,22.828125,22.042019,3
247.10643377079927,-29.036240607835733,21.328863,21.209974,14
247.10583634560876,-29.035174460384255,99.99,22.78125,1
247.10724572297542,-29.035144903354986,22.984375,22.515707,4
247.110082766419,-29.038582434083118,22.457924,21.26044,9
247.11225696859398,-29.03851255289314,23.53125,22.476578,4
247.1130916219155,-29.039027269388136,99.99,22.917107,2
247.11435970196456,-29.039160486128107,99.99,22.90625,1
247.10886002753986,-29.03509502366392,99.99,22.375,1
247.10930821143194,-29.034843857626694,20.841553,20.386581,14
247.11010531475557,-29.035362231739384,23.109375,22.640625,2
247.1181935324958,-29.045034637057064,18.11573,17.734375,14
247.12039765384668,-29.045976554927325,22.07067,21.395119,14
247.11926775148305,-29.04343184258429,22.078913,21.358206,13
247.11554795054602,-29.040395707876502,23.359375,21.8724,4
247.11792258847177,-29.041844411082124,20.637571,20.140038,13
247.11834180520165,-29.042509229452442,23.171875,22.076853,3
247.1208071148396,-29.045009257454065,99.99,21.71875,1
247.12149426955233,-29.045189819161102,21.453125,99.99,1
247.1232926386571,-29.04567535654956,23.484375,99.99,1
247.12166988290417,-29.044548117681966,21.6875,99.99,1
247.12091303329112,-29.043634733702284,16.599646,16.125,14
247.12563219701622,-29.046511904758685,99.99,99.99,1
247.1254048397319,-29.045651141648133,23.453125,22.625,3
247.12139272828745,-29.04173908456604,19.969889,19.583996,14
247.12411880202373,-29.043040293039063,23.5625,99.99,1
247.1260239351019,-29.043737281372405,21.437117,20.519781,14
247.11487102786398,-29.03792775094033,20.82889,20.406084,14
247.11799482117615,-29.03986653742205,23.34375,22.533646,4
247.11978035617724,-29.039778182333382,19.326185,18.883226,14
247.11632043946233,-29.036558400808552,20.48703,19.990562,14
247.1187058851051,-29.037345195346887,21.130919,20.654835,14
247.11982379116435,-29.036905554058897,22.558277,21.991333,8
247.12175104690454,-29.040201060024344,23.4375,22.71392,4
247.12045372448577,-29.0389126031951,21.356966,20.895205,14
247.122324050561,-29.040096784212416,23.109375,22.828125,2
247.125247503768,-29.041902289279797,23.796875,99.99,1
247.12199184912382,-29.038802628525612,20.737806,20.239798,14
247.12121794409157,-29.036729662406117,20.12542,19.679394,13
247.12632802953078,-29.038646274577612,22.087854,21.437893,14
247.1241562939087,-29.038009175885446,22.100328,21.216255,13
247.03200995298795,-29.018197569313383,22.584387,21.6875,3
247.0370094573937,-29.02035108456781,20.209093,19.890625,8
247.03674119999042,-29.019170470392694,20.241285,20.71875,6
247.03249067843896,-29.01594611107513,22.953125,22.4375,2
247.0336835669231,-29.016719467614877,21.44062,20,5
247.03468503970814,-29.01811592158256,17.636358,17.203125,5
247.03627211436017,-29.01822816545628,18.844006,18.453125,5
247.0372504400849,-29.01675102867789,20.587687,20.09375,5
247.04014204184253,-29.020118930379343,18.800703,18.171875,7
247.04144642573138,-29.021239650829706,20.28697,19.890625,9
247.04277407395674,-29.021024399678964,19.887178,19.515625,9
247.04134160860295,-29.02041805291291,21.532366,21.21875,8
247.04201193961111,-29.01822406920106,99.99,22.6875,1
247.03633080226254,-29.01569736393668,18.888424,19.09375,5
247.03714293122118,-29.01530926694983,22.5625,22.296875,2
247.03614733159552,-29.014585949619658,99.99,17.578125,2
247.03248290530573,-29.012965384756203,22.46875,21.703125,3
247.03447320551138,-29.011738060626627,99.99,21.609375,2
247.0363602340629,-29.011403470783012,99.99,19.140625,2
247.03880213078327,-29.014882623017783,21.90625,21.53125,2
247.03880342087194,-29.014169003443026,99.99,21.140625,1
247.03909169770407,-29.01518585841297,99.99,22.421875,1
247.04022650389282,-29.014843834003337,99.99,19.03125,2
247.04045520407888,-29.015455705156327,20.639736,20.125,5
247.0429588262974,-29.01595379606708,23.15625,22.1875,2
247.03848614111612,-29.012729810214854,99.99,21.265625,2
247.0407325570521,-29.012066955177353,99.99,21.484375,1
247.04611776684396,-29.02235169939364,19.523245,19.140625,8
247.04405975538353,-29.021003489334348,22.78125,22.1875,2
247.04472266719006,-29.02041461539266,19.687883,18.921875,8
247.04809870853046,-29.02250412426516,19.672964,19.34375,8
247.0472906763213,-29.02144152983049,20.141165,19.796875,9
247.047949231356,-29.02187630908282,19.87939,19.453125,9
247.04884469163065,-29.021563325455325,18.696709,18.21875,9
247.04477731172568,-29.01971373125712,22.34375,21.859375,3
247.04581183189202,-29.01878407005683,20.424856,20.125,5
247.04618791072824,-29.018729548084977,99.99,21.375,1
247.04969810231984,-29.02271327197497,23.46875,22.765625,2
247.05184114743253,-29.022691675417843,23.390625,21.765625,2
247.054485540918,-29.02387631639786,99.99,99.99,1
247.05051617906986,-29.020484125898513,21.704172,21.046875,8
247.0492740872328,-29.019178294335923,23.026934,22.359375,4
247.05450079787903,-29.020807454935234,21.919167,21.171875,9
247.05344887634783,-29.01954771378964,21.595076,21.28125,7
247.04381689963674,-29.016601705394926,20.229767,19.9375,5
247.04460107917478,-29.01686179809791,19.941086,19.546875,5
247.04744675787518,-29.017536443460585,21.780176,21.0625,5
247.04903380280987,-29.016344882834684,99.99,99.99,1
247.04420783542105,-29.01395272478353,99.99,21.921875,1
247.04564338193296,-29.014590104270177,99.99,22.84375,1
247.0435908684651,-29.01261016247578,99.99,20.09375,2
247.04535204887637,-29.013369791210906,20.84375,20.375,3
247.04961434073778,-29.01844395320545,23.40625,22.703125,2
247.05459894051964,-29.017840092779746,19.414082,19,5
247.053019798274,-29.015840643683244,22.30777,21.96875,4
247.05444380767673,-29.015465961897917,20.56893,20.125,5
247.05367840064025,-29.014454738400914,99.99,18.40625,2
247.03278628989898,-29.010335624433566,99.99,20.953125,1
247.03772032407073,-29.010752396475066,99.99,21.8125,2
247.04047630047575,-29.0112406377049,99.99,20.09375,2
247.04475069563543,-29.01209007495035,99.99,18.8125,2
247.04532014244828,-29.011075441402266,99.99,20.203125,2
247.0466220473835,-29.011339458795657,99.99,19.953125,2
247.04743734538937,-29.011442398855237,99.99,22.453125,1
247.04985042830262,-29.01360531088251,20.78125,20.0625,3
247.05452225279774,-29.013775642077892,99.99,20.421875,2
247.0521499349753,-29.01114714631529,99.99,19.796875,2
247.05447922685195,-29.011144077106884,99.99,19.859375,2
247.0547939246462,-29.010313685148414,99.99,21.75,2
247.05799443417396,-29.024179776274256,23.625,22.832008,3
247.06079795018945,-29.024238148173946,23.015625,21.625,2
247.06097585443288,-29.023286870596177,99.99,22.046875,1
247.06055657049737,-29.0226721540541,21.609375,21.203125,3
247.0606895815835,-29.02180350234732,17.696661,17.328125,8
247.0618335966778,-29.024849754829468,22.95696,22.65625,6
247.06515470885162,-29.025330586486316,22.727398,22.28125,5
247.06553532592812,-29.025709190838185,22.768887,21.484375,4
247.06682671112935,-29.025749566504267,23.59375,99.99,1
247.06591300887402,-29.024129625575956,20.631235,19.991552,11
247.06238593565925,-29.02137224396467,18.387371,17.953125,9
247.06417833912482,-29.02248377048988,21.706335,21.453125,8
247.06495563024944,-29.022607740597774,21.745234,21.375,8
247.06617263668062,-29.023009119025883,23.265625,21.421875,2
247.05655572880156,-29.017750385330757,21.024727,20.203125,5
247.0585890933746,-29.018664228330987,21.049715,20.59375,5
247.05818963100646,-29.017188373080206,99.99,22.515625,1
247.05940680720576,-29.01742458176446,22.325367,22.140625,3
247.0604878242442,-29.017769907925242,20.540686,20.1875,5
247.0618703615251,-29.020085491937238,99.99,22.796875,1
247.0637989815451,-29.019124701966394,18.960964,18.578125,6
247.06534918793213,-29.020670061417817,19.663774,19.25,8
247.06577751987922,-29.01919400263846,21.432234,20.5625,6
247.06109887850758,-29.016213529934163,21.64842,21.03125,5
247.06291839244702,-29.01681958233219,21.465166,21.046875,5
247.06552986590768,-29.018115463047316,23.734375,21.515625,2
247.06696102640677,-29.01832924022102,23.234375,22.5625,2
247.0692184089799,-29.0266808488392,23.484375,22.59158,3
247.0700397643172,-29.026071748535987,99.99,22.765625,1
247.07118774761,-29.026090411574202,20.01757,19.703125,10
247.0683470680544,-29.023468654678823,21.339464,21.09375,8
247.0698912445988,-29.022410852717023,99.99,22.765625,1
247.07219873665332,-29.024608724155517,23.34375,22.444092,3
247.07325998783378,-29.02696908404042,21.567488,20.739967,11
247.07523203417864,-29.027704614788284,20.861353,19.122597,11
247.07513068287173,-29.026938353050035,99.99,99.99,1
247.078095211894,-29.027444527545285,20.47657,20.053,11
247.07433280680755,-29.024618885579123,20.720024,19.342787,11
247.07509947296612,-29.025274844398414,22.18413,20.890625,6
247.0731024188304,-29.023392037788796,22.11714,20.65625,7
247.07318991003066,-29.023342981575365,22.015625,99.99,1
247.07681380234652,-29.024573073647144,20.70834,20.335562,11
247.07810763910481,-29.023843029326414,23.09375,22.567945,3
247.07190752867487,-29.02098965049833,23.148722,22.59375,3
247.06931145985752,-29.019537193966446,22.3125,21.734375,2
247.07046711936292,-29.01953457413666,21.351702,20.96875,7
247.07228640329504,-29.01968590352991,19.757866,19.34375,7
247.072021041522,-29.018538661402513,22.15625,99.99,1
247.07748528368327,-29.023488000280732,21.134079,19.578125,10
247.078673566551,-29.0217286498726,23.796875,99.99,1
247.07426213919115,-29.020226945395244,20.465061,20.09375,7
247.0730230545422,-29.01885486497596,23.34375,99.99,1
247.07602516141367,-29.02020707193659,18.592525,18,7
247.07756101628354,-29.020468853390565,22.589588,21.421875,4
247.07874335159622,-29.019209082332353,99.99,22.078125,1
247.05585225429186,-29.012556441011995,99.99,19.40625,2
247.0566104936767,-29.01260051794381,99.99,21.453125,2
247.0584862368152,-29.015072774469203,99.99,20.09375,2
247.05861402474073,-29.01377978227565,99.99,16.375,2
247.05557319964106,-29.010969674982427,99.99,22.125,2
