ra,dec,gmag,rmag,imag,ndet,class_star
247.234192423081,-29.10862734258835,19.945505,19.155666,18.6875,13,0.982722
247.2375588188912,-29.11028532870454,19.82009,18.818768,18.328125,13,0.983323
247.23866642049757,-29.10921235032746,99.99,22.5,99.99,1,0.152588
247.2354017226597,-29.10722370590343,99.99,22.078125,21.515625,2,0.962158
247.23390264152096,-29.106725705049776,22.39494,21.666,21.09375,13,0.880202
247.23525460437523,-29.106769164084067,21.098223,20.191853,19.796875,14,0.793283
247.2363523777061,-29.1072220336792,22.40411,21.441862,20.890625,14,0.916992
247.24056565783775,-29.110601991617752,21.410652,20.445076,19.96875,13,0.971454
247.24126501699803,-29.110093830094357,99.99,22.151814,21.671875,5,0.490674
247.24267467312603,-29.111124563586987,21.57042,20.864977,20.453125,12,0.972087
247.24354098522016,-29.109948781783242,99.99,21.995626,20.640625,10,0.784277
247.2451720289277,-29.110776943149453,21.51494,20.441406,19.924232,14,0.977644
247.2441345451756,-29.110546510443683,22.258623,20.896322,20.25,13,0.961877
247.23941554014937,-29.108728260310727,20.366108,19.267416,18.75,13,0.982347
247.24272555345217,-29.10951348630446,99.99,99.99,23.109375,1,0.508789
247.24422426323312,-29.10876884856875,23.263407,21.9927,21.046875,13,0.479654
247.22223305918325,-29.101296821462924,22.038876,20.730879,20.012905,14,0.971226
247.2245732667362,-29.103313086668678,22.785515,21.73825,21.265625,13,0.818247
247.2263867233216,-29.103608205098173,99.99,21.595112,20.244884,7,0.294233
247.22280197899568,-29.099764451171975,99.99,23.140625,22.523556,3,0.629557
247.22249418624756,-29.099464930071058,99.99,99.99,22.578125,2,0.618896
247.2226016153143,-29.099571479616774,99.99,99.99,99.99,1,0.233276
247.22164004298284,-29.098586367015354,99.99,22.142973,20.492018,12,0.7783
247.22412235197282,-29.099297491566226,22.40625,20.754053,19.8125,14,0.967285
247.2258797894054,-29.10138130483737,21.069939,19.850384,19.265625,14,0.982352
247.2284417926436,-29.102948114206377,99.99,99.99,23.078125,1,0.515137
247.23167947661227,-29.103802714045695,20.406277,19.631216,19.203125,13,0.980619
247.22796359954216,-29.101234191493067,99.99,22.93491,22.021738,6,0.746663
247.2291060474241,-29.101232305727912,21.078125,20.20886,19.734375,13,0.294063
247.23194385294747,-29.10219944207609,18.89882,18.111544,17.6875,13,0.983849
247.2239985214729,-29.09858754458412,99.99,23.3125,22.734375,4,0.652466
247.2272433663342,-29.09922198406827,21.295403,20.438795,19.888968,14,0.206927
247.22480807185073,-29.097242324504627,99.99,22.366611,20.859375,5,0.623584
247.2250375653752,-29.0971151727842,99.99,21.757696,20.828125,5,0.271558
247.2252770053471,-29.096967735499913,99.99,21.981516,21.484375,4,0.315552
247.22287265406118,-29.096263059555135,99.99,22.1875,99.99,1,0.449707
247.2227761818574,-29.096155022765515,99.99,21.852736,21.035624,9,0.205175
247.22145851879912,-29.09461989641999,18.688276,17.723608,17.251055,14,0.97876
247.22473101202206,-29.09623976674225,99.99,23.40625,22.705631,5,0.714844
247.224382918014,-29.095230277588534,20.742361,19.978146,19.530193,14,0.98162
247.22966956961295,-29.099591896460325,99.99,23.04047,99.99,4,0.590393
247.22744819087526,-29.09755815835576,99.99,23.671875,22.721975,4,0.552002
247.22839667052094,-29.097665645729947,23.71875,22.54585,21.756437,11,0.718905
247.23078465458218,-29.099735081178537,99.99,22.99468,22.265625,9,0.672662
247.2315197821153,-29.098971582659047,99.99,23.84375,99.99,1,0.529785
247.22949097453434,-29.097105817193636,99.99,99.99,22.3125,1,0.646973
247.22930310728051,-29.09503681826314,99.99,23.129482,22.046875,7,0.629813
247.23043253769467,-29.096776746035427,21.87563,20.58431,19.9375,13,0.96845
247.23280716584796,-29.096874112154346,21.83072,20.681295,20.015625,13,0.415518
247.2313338210346,-29.095746303192723,99.99,22.96875,21.8125,3,0.542013
247.23209944560762,-29.095812630354157,22.419436,21.19962,20.390625,13,0.18019
247.2346272880704,-29.10414303645879,22.168959,21.238361,20.71875,12,0.942017
247.23709382000203,-29.105314664409917,99.99,21.046875,99.99,1,0.958984
247.23738223353092,-29.10546488276483,99.99,22.877665,21.734375,7,0.446306
247.23900699385115,-29.105989233673363,99.99,22.400951,21.25,9,0.656114
247.23717983903958,-29.103628534299613,99.99,23.158934,22.65625,6,0.548381
247.23817228009966,-29.102995312766012,99.99,23.265625,22.515625,4,0.653992
247.24067100931035,-29.105927330287155,18.65625,17.55685,17,12,0.985677
247.23945286148862,-29.10510095167235,22.389303,21.058382,20.484375,12,0.763468
247.2416195061867,-29.105662331337715,19.889812,18.891293,18.375,12,0.982585
247.242296865159,-29.10691325110896,99.99,22.797462,21.09375,6,0.736776
247.24398673736167,-29.104232752798733,21.759748,20.827656,20.328125,12,0.965169
247.24503711068297,-29.103393939699547,22.127838,21.067636,20.484375,13,0.262864
247.24384444578692,-29.102980342904157,22.111479,20.546726,19.5625,13,0.73614
247.23331254734242,-29.098674731579937,22.561071,21.455982,20.859375,13,0.761061
247.2356588606084,-29.099503313938474,99.99,23.050486,22.046875,5,0.733887
247.23652424498664,-29.1008746704646,20.062881,19.270855,18.859375,13,0.983173
247.2390479052133,-29.10078152434872,23.250696,22.062483,21.609375,11,0.814298
247.23739461276938,-29.09944030329323,99.99,22.976847,22.1875,5,0.384546
247.238491888302,-29.100001008594376,23.4375,21.793951,20.703125,11,0.828236
247.23429620468647,-29.09803099767271,23.40625,21.915958,21.03125,10,0.306604
247.23525242990817,-29.098227621878106,21.082363,20.254658,19.84375,14,0.948591
247.23577197275574,-29.097710591069124,21.435875,20.59761,19.875,14,0.779611
247.2373546949809,-29.097794851706258,99.99,23.25,22.78125,3,0.599528
247.23827190141884,-29.097699505428743,99.99,22.872293,22.28125,8,0.52829
247.2398966746608,-29.100105328896564,20.710945,19.89815,19.46875,13,0.981032
247.24190044503467,-29.09983930136533,17.898224,17.078568,16.640625,13,0.981896
247.24305459898332,-29.102289863087332,20.5,19.763489,19.34375,13,0.55989
247.24482232878148,-29.10240874596421,23.090416,21.928534,21.515625,12,0.840474
247.2392639756175,-29.098845137130507,99.99,23.1875,23.0625,4,0.679688
247.2409877757642,-29.097530743916348,22.484646,20.781963,19.296875,13,0.961088
247.24386836476003,-29.09898320374282,19.663904,18.917757,18.5,12,0.983073
247.24601070377526,-29.116264967126295,23.279358,22.931637,22.459265,11,0.61681
247.25073228284907,-29.1172569688124,21.80324,20.979021,20.461306,14,0.962019
247.2471851298955,-29.11423243303677,99.99,99.99,23.0625,1,0.53125
247.24855357750138,-29.115036897381735,99.99,23.53125,22.600357,4,0.530579
247.25035263100278,-29.113693441315423,18.84375,17.935562,17.44507,14,0.809954
247.25117709322973,-29.117906338249647,99.99,99.99,22.265625,1,0.84375
247.25174472040226,-29.11765634761105,21.266188,20.258766,19.664677,14,0.978376
247.25496447744675,-29.11804061630254,20.912132,20.283234,19.873907,15,0.980599
247.25416747695172,-29.11777578371283,99.99,99.99,22.828125,1,0.548828
247.25691400016265,-29.117711369605136,22.049562,21.136917,20.537613,15,0.960352
247.25134300079907,-29.115114375969032,99.99,23.026953,22.214558,7,0.685582
247.25447789481203,-29.116267460148446,19.656527,18.686565,18.258163,15,0.983594
247.25527943539404,-29.11619106106932,19.598536,18.679386,18.273005,15,0.983464
247.25598910916906,-29.11689217000026,99.99,22.695374,21.935919,6,0.638143
247.2562129905422,-29.11524428192294,22.211485,21.295227,20.960587,15,0.903548
247.25565118579757,-29.11463346472363,23.147663,21.72389,20.977962,15,0.784652
247.2453852933151,-29.112539241147303,99.99,23.134003,22.23113,6,0.592448
247.24598519898106,-29.11055118815951,99.99,99.99,22.75,1,0.564941
247.24875991484703,-29.111532933657454,99.99,23.074806,22.393536,6,0.69576
247.24567297284725,-29.109110729824273,99.99,23.016388,22.254864,7,0.69186
247.24577997986356,-29.108043425790623,21.82864,21.025343,20.47344,13,0.949557
247.24910977603173,-29.11048096143774,99.99,99.99,22.379126,2,0.749512
247.2483694161737,-29.11006833835465,20.929525,20.101831,19.640625,14,0.981027
247.24942647215445,-29.109384489949914,21.031921,20.08638,19.591444,13,0.98122
247.25082394977554,-29.10917899373866,99.99,23.53125,22.68696,4,0.642822
247.25180617280873,-29.113209926505437,21.382334,20.418566,20.021315,14,0.97433
247.25228056340458,-29.113813574363995,99.99,22.828125,22.057137,4,0.88501
247.25692014884226,-29.114391878198262,19.260464,18.477303,18.046875,15,0.983724
247.25537784125973,-29.112465642207475,99.99,22.75,21.507515,5,0.423822
247.25312992055078,-29.111330092903483,19.695524,18.778206,18.233706,13,0.901029
247.25387748436344,-29.111147945524355,21.25,99.99,99.99,1,0.830566
247.25454494831047,-29.111085205201977,20.5,99.99,99.99,1,0.977539
247.25620514456926,-29.11059623457966,99.99,99.99,22.96875,1,0.558105
247.26080602164348,-29.11942121989516,16.754377,15.249716,99.99,7,0.990095
247.25714384433576,-29.11653822241511,99.99,23.46875,22.04193,4,0.730469
247.25883953966581,-29.116999679145128,18.970095,18.162872,17.689468,15,0.969206
247.25971699300092,-29.117474470559603,21.484966,99.99,19.975967,4,0.978027
247.25996717746196,-29.117471803060507,20.265625,19.024261,99.99,11,0.161244
247.25915026447103,-29.116300446232344,23.1875,21.765625,21.390625,3,0.893066
247.26013382065548,-29.11747475342412,21.25657,99.99,19,4,0.97229
247.26085755617436,-29.11726591262379,99.99,22.828125,21.203125,2,0.879395
247.2625338722397,-29.117938392302396,99.99,99.99,22.484375,1,0.0849
247.26129063942852,-29.11637289408691,99.99,99.99,22.75,1,0.758301
247.2619025503841,-29.115806093405254,18.906694,18.247232,17.835613,15,0.983594
247.26493838157262,-29.119305226134347,99.99,23.5625,22.191683,5,0.687598
247.26640631849867,-29.121138649264083,99.99,99.99,22.60415,2,0.644531
247.2668992624557,-29.12082838919935,99.99,99.99,22.6875,2,0.677246
247.26631098529293,-29.12035797919562,21.734348,20.993565,20.460205,14,0.958182
247.26389140084697,-29.118369926411525,99.99,22.174816,21.117504,7,0.909738
247.26429909986615,-29.11771906039473,20.50055,19.690767,19.316637,15,0.96543
247.26404026709722,-29.116984498914142,22.901978,22.478003,21.70624,11,0.713468
247.26632794253734,-29.11779795591082,99.99,22.721085,21.992975,9,0.733507
247.26725453072373,-29.118372462325638,19.859581,19.085794,18.664597,14,0.983154
247.26812832590596,-29.117073630749697,21.288637,20.381966,19.889517,14,0.979562
247.25738445574348,-29.113576204228092,99.99,20.34375,99.99,1,0.972656
247.2595934234121,-29.114228944381047,21.522373,20.55111,19.9375,15,0.973828
247.2578357676999,-29.11359695407657,99.99,20.421875,99.99,1,0.978516
247.26030175284146,-29.11334073302408,99.99,99.99,22.921875,1,0.589844
247.25741572418426,-29.11171840187879,99.99,23.359375,22.509195,5,0.613525
247.26008648323702,-29.11229832224523,23.775955,22.678534,21.820005,13,0.647123
247.26136329487153,-29.111814979551635,99.99,22.78125,21.895157,5,0.347101
247.26328807545988,-29.114696887357947,19.984228,19.039404,18.61661,15,0.983203
247.26409744580067,-29.114910635844378,99.99,23,21.970783,3,0.907552
247.26517732749787,-29.11541717581041,23.015625,21.546875,20.919815,4,0.899292
247.26433970338863,-29.113709852504172,99.99,22.859772,21.671684,7,0.763079
247.26602689285968,-29.115130818243934,18.75,17.86671,17.40625,14,0.983887
247.26372728372897,-29.11237437224611,99.99,99.99,22.6875,1,0.518555
247.26789362548223,-29.112965471189355,20.787659,20.146587,19.71875,14,0.980504
247.26897057003004,-29.113703859075883,23.711723,22.74355,22,10,0.661987
247.24621461007138,-29.10737132391679,99.99,22.718815,21.396181,9,0.744792
247.2479219096079,-29.107779633947843,99.99,23.84375,23.015625,3,0.634115
247.2455357758606,-29.105471588921343,21.20769,20.412104,20.00719,13,0.973182
247.24701397407415,-29.10635338857336,99.99,23.305311,22.47669,6,0.713542
247.2496914255715,-29.108367629017145,23.34375,22.672312,22.27395,11,0.654252
247.24954214769224,-29.1059966831003,18.804443,17.197937,16.375,12,0.986369
247.24599341521613,-29.10465992637239,19.796309,18.725655,18.233444,13,0.984375
247.2469596188821,-29.104838557715382,99.99,23.15625,22.150455,3,0.909342
247.24979269005985,-29.104730631060217,23.4318,21.932364,21.423891,13,0.786433
247.2528965504933,-29.108182889652227,99.99,99.99,22.765625,1,0.578125
247.2535061811644,-29.108536326160714,99.99,22.214525,21.39527,8,0.828979
247.25274609293552,-29.106877426762814,22.273094,21.075203,20.411533,14,0.951904
247.2541122475783,-29.109037851388912,99.99,22.279263,20.925503,7,0.746303
247.25475732899304,-29.109125753055093,99.99,22.80476,22.215202,6,0.761637
247.25417569072243,-29.10818964538318,21.267052,20.081518,19.64784,15,0.938184
247.25610928986512,-29.109397069945,99.99,99.99,22.96875,1,0.51123
247.2562447553595,-29.108372299271057,20.8334,20.10485,19.695045,15,0.98125
247.252149567757,-29.10588442344981,19.703125,18.966467,18.641169,14,0.963623
247.2518744384851,-29.105387986332165,99.99,21.125,20.797022,3,0.975423
247.25649214838862,-29.107200626135928,22.646734,21.223509,20.489637,15,0.927116
247.2565465902416,-29.10526388381518,99.99,99.99,22.859375,1,0.54248
247.2453855971778,-29.100471322867463,99.99,99.99,22.663698,2,0.655762
247.24903953799264,-29.10230583993237,99.99,99.99,21.28125,1,0.934082
247.2478539269083,-29.1002888088545,21.055115,20.327473,19.86746,14,0.979422
247.25176613251352,-29.101608528027292,23.335049,22.566202,22.068632,12,0.663005
247.2533070869322,-29.10175048435293,23.47559,21.939665,21.101479,15,0.550008
247.25561294799994,-29.10432666190507,99.99,22.460653,22.11127,6,0.35025
247.25757824114586,-29.108904523411884,19.229502,18.27078,17.788803,14,0.983887
247.25997807238792,-29.109729447430393,99.99,23.046875,21.595966,5,0.796973
247.2575216434514,-29.107701564746243,99.99,21.838629,21.169931,11,0.790705
247.26157150868886,-29.110484085345913,20.99127,20.25313,19.819107,15,0.979264
247.25803201588477,-29.107296221188573,22.325481,21.288633,20.839895,15,0.888281
247.25716377048468,-29.106636792873623,99.99,22.65625,21.765625,2,0.68811
247.25752713759775,-29.10627443406309,22.695152,21.232338,20.548773,15,0.765853
247.25983751727958,-29.107403263540505,99.99,99.99,22.292307,2,0.742676
247.25864634731886,-29.106549713623775,23.254278,21.962198,21.320183,15,0.798844
247.26010568633058,-29.10688978117426,23.411814,22.57518,21.586317,13,0.647555
247.26211666909305,-29.105922810511295,19.422173,18.42447,17.913782,15,0.983984
247.2646484271036,-29.11097723226275,22.515795,20.776155,19.901997,15,0.957422
247.26345836219423,-29.109444619614806,99.99,22.600906,21.640337,11,0.706143
247.26575819202463,-29.109680544852477,19.148624,18.279478,17.835629,14,0.983189
247.26641766146187,-29.11054867027807,22.549295,21.467836,20.741976,14,0.852591
247.26754543177094,-29.111031839742605,21.507355,20.715801,20.272142,14,0.969587
247.26857971783753,-29.111222140320614,99.99,99.99,22.849669,2,0.527344
247.26698082176603,-29.108541390507074,99.99,99.99,22.609375,1,0.725098
247.26653678965621,-29.10809373989279,21.976355,21.131117,20.53859,14,0.929443
247.26827158914918,-29.107467301058225,99.99,22.9375,22.449034,5,0.598584
247.25809087155955,-29.104753916637744,21.296858,20.59544,20.155397,15,0.975358
247.2600545349888,-29.10317783559962,23.304312,22.371603,21.652267,13,0.689904
247.2619143314312,-29.10474718397744,20.35445,19.526915,19.069744,15,0.982585
247.26055415300806,-29.101210788157882,99.99,23.296875,22.388338,5,0.615918
247.26346136901356,-29.105173467010996,99.99,22.404547,20.879065,10,0.757105
247.26514420807482,-29.10523556380419,21.596136,20.72315,20.167715,15,0.974772
247.26726022575164,-29.105360522825602,99.99,22.688946,21.2465,9,0.687798
247.26840714038312,-29.105189023712807,99.99,99.99,22.625,2,0.714111
247.2648899861889,-29.102919222390724,20.827576,19.743914,19.117813,15,0.981576
247.2635373950991,-29.101936388118204,21.403738,20.147598,19.523985,15,0.980729
247.26713263693637,-29.103024501173582,21.99866,21.346003,20.999617,14,0.918771
247.26630859412944,-29.102595097453214,99.99,23.234375,22.53125,3,0.591553
247.26871560772318,-29.103242303637167,22.780327,21.91906,21.357859,14,0.769427
247.27014624787796,-29.1406688762127,99.99,23.71875,99.99,2,0.597656
247.27258211788077,-29.141216338620378,18.358747,17.199566,16.65625,14,0.984654
247.2707423032785,-29.138927038079967,99.99,23.046398,22.28125,8,0.644531
247.27000755771036,-29.13733922089889,99.99,22.114506,20.765625,10,0.8104
247.27222930993668,-29.138869125056377,99.99,22.923046,21.859375,7,0.650914
247.27327559464933,-29.1381304263859,21.296255,19.757801,19.03125,13,0.980957
247.27292474744183,-29.137416227733603,22.612078,21.541222,20.921875,13,0.714656
247.27635213612112,-29.14171021143502,99.99,23.234375,22.484375,4,0.667358
247.27728021246241,-29.14231816069532,21.411839,19.902735,18.5625,15,0.778434
247.2765155812816,-29.14040994438761,23.065914,21.849545,20.984375,12,0.78418
247.28042599741767,-29.143373206160568,16.19858,15.045257,99.99,8,0.991333
247.2784385987395,-29.141703911655757,99.99,23.5625,99.99,2,0.552246
247.278926547804,-29.141589673419062,99.99,99.99,22.890625,1,0.661133
247.2807516107231,-29.14176762201554,21.974936,20.885153,20.65625,15,0.692131
247.2758497900802,-29.139492989119468,99.99,23.234375,22.484375,4,0.649536
247.27553300369544,-29.138256604015364,99.99,23.00894,20.96875,8,0.710205
247.27709171814058,-29.138908485196534,20.771212,19.883324,19.359375,14,0.981934
