sdss_id,gaia,cls,n,n_rv,rv_mean,rv_chi2,drv_max,drv_sig,med_erv,ew_ha_mean,ew_ha_chi2r,ew_ha_range,ew_he_mean,ew_he_chi2r,ew_he_range
63510101,1804658808677877888,DA,2,2.0,-5.3,1.5,25.6,1.2,14.6,19.43,24.46,5.47,-0.42,1.08,0.86
63959701,1833045415783120640,DA,3,3.0,-5.5,2.1,45.1,1.4,20.4,5.43,5.39,3.15,-0.9,1.84,1.3
64045901,1840865211187303424,DA,2,2.0,1.3,1.6,13.6,1.3,7.6,19.29,5.79,0.48,0.72,0.56,0.15
64650901,1908339976336915584,DA,4,4.0,2.6,20.5,167.2,3.5,16.2,19.25,12.23,4.64,0.63,7.95,2.64
64833001,1938102721012055808,DA,2,2.0,-1.9,0.2,9.7,0.4,15.9,10.02,17.64,2.91,1.03,15.45,2.14
65159801,1969876962095946240,DA,3,3.0,10.1,26.1,130.5,4.7,18.5,15.5,5.7,6.47,0.55,9.39,2.28
65787401,2006548664178442112,DA,3,3.0,-0.0,0.1,2.3,0.3,5.7,8.48,31.59,1.54,-0.08,0.79,0.22
65805801,2007462736300230912,DA,2,2.0,-0.8,3.4,15.6,1.9,5.8,7.83,4.22,0.59,0.18,4.39,0.46
65905901,2014213664667458176,DA,2,2.0,-0.0,0.0,1.8,0.1,14.8,15.76,5.13,1.9,1.3,0.34,0.28
66762701,2058100121530809344,DA,4,4.0,-7.0,47.0,117.0,5.4,11.0,13.38,11.0,6.73,-0.01,2.14,1.01
66852701,2061414844156783488,DA,6,6.0,16.9,2.0,21.6,1.2,11.9,2.62,69.55,4.55,0.61,1.65,0.4
66943401,2067576301154161920,DZ:,8,8.0,0.7,11.9,10.7,1.7,2.9,-6.8,426.96,9.27,0.36,8.13,0.74
67199801,2083588248482184832,DA_MS/DC_MS,2,2.0,8.4,0.0,2.5,0.1,12.2,-20.09,2.76,1.33,-3.03,63.5,2.37
67415201,2102013756953414144,DA,2,2.0,-17.8,21.2,127.0,4.6,19.4,16.8,102.29,5.62,1.38,0.17,0.18
67652901,2125896008500236928,DA,2,2.0,-0.8,9.6,34.2,3.1,7.8,13.03,22.96,6.06,1.32,3.57,1.67
68121501,2166925865438450816,DA,3,3.0,-15.1,5.9,62.2,2.2,23.6,9.2,11.54,6.04,-1.78,5.02,2.42
68530801,2198414474019177088,DA,3,3.0,-0.4,3.7,21.8,1.9,9.9,9.54,0.8,0.38,0.1,1.27,0.3
68582901,2202165079972328576,DA,3,3.0,0.1,2.2,10.3,1.4,4.7,8.81,5.94,0.74,-0.11,2.87,0.43
68626401,2205338820287086464,DAO:,2,2.0,-1.3,0.5,12.8,0.7,13.0,6.21,0.5,0.36,0.41,0.29,0.13
68796501,2226193837146552448,DA,2,2.0,-5.0,0.2,8.5,0.5,11.8,11.47,9.55,3.51,0.5,0.76,0.71
69080301,2268177112397931136,DA,2,2.0,-13.8,3.4,70.9,1.8,27.0,13.95,12.09,2.67,2.15,2.14,0.86
69173001,2288952728202501248,DA,3,3.0,4.8,2.9,12.4,1.5,5.4,10.55,0.75,0.36,-0.19,8.75,1.08
69525601,2365465955670181760,DA,2,2.0,0.3,1.4,32.1,1.2,18.4,15.37,0.06,0.21,1.37,9.96,2.2
70043201,2485615050141095424,DA,6,6.0,3.6,93.3,168.1,8.3,14.1,17.73,25.16,2.76,0.38,1.9,0.67
70072301,2491453044567844224,DA,2,2.0,9.4,4.4,73.0,2.1,24.6,6.42,0.06,0.26,-0.2,1.98,1.01
70077101,2492360523912988032,DA,3,3.0,-0.5,0.8,16.6,0.7,16.2,8.6,4.75,2.64,-0.03,25.58,4.07
70077601,2492457482799458048,DZ/DA,7,7.0,-22.0,114.1,331.3,6.4,20.1,-1.05,6.45,3.41,-0.01,6.09,2.88
70141301,2504991163736634624,DA,6,6.0,5.5,21.0,107.9,4.3,20.5,16.28,8.53,3.78,0.38,6.37,1.77
70160401,2508439880741712640,DA,3,3.0,17.5,23.8,159.8,4.9,23.6,18.95,7.93,3.42,0.45,11.31,2.58
70160601,2508482967853423488,DB,2,2.0,-1.9,0.3,14.6,0.5,18.4,-2.98,1.71,1.31,5.59,0.06,0.17
70168101,2509985931528866560,DA,2,2.0,5.0,2.0,19.1,1.4,9.4,16.35,50.29,9.07,0.94,1.63,1.17
70284101,2533306985471073920,DC,7,7.0,-9.7,28.4,172.9,4.9,26.9,2.11,26.12,3.31,-0.17,6.76,1.52
70340901,2543381947955258112,DA,3,3.0,1.9,33.0,70.9,5.7,9.1,17.56,3.8,3.04,-0.39,10.45,3.65
70380201,2550253070994988032,DA:,5,5.0,-3.0,15.8,22.4,3.7,4.2,3.51,6.81,1.23,0.09,5.61,0.64
70446001,2563270360955712512,DA,3,3.0,-0.7,12.7,73.2,3.5,12.1,20.45,2.77,0.8,1.14,6.28,0.99
70574101,2590545396149818240,DA,13,13.0,2.2,187.9,491.5,8.1,17.6,19.46,18.82,6.41,1.03,8.35,4.19
70582501,2592165217297601792,DA_MS/DA,2,2.0,-2.4,1.3,18.4,1.1,11.3,6.6,51.03,5.98,-0.4,11.94,2.22
70816201,2640922888630390272,DA,11,11.0,-1.2,44.2,133.3,5.2,23.5,18.95,9.73,4.06,1.24,27.32,5.98
71431201,2750681533794050432,DA,2,2.0,2.3,0.6,15.0,0.7,13.6,7.72,4.3,1.99,-0.48,4.02,1.51
71529201,2771371628209668992,DA,2,2.0,-2.2,1.6,23.8,1.3,13.4,18.69,5.74,1.55,0.6,0.72,0.45
71907801,2840771874442299520,DA,3,3.0,-0.8,6.3,43.0,2.5,11.8,11.14,0.86,0.74,-0.32,3.15,0.96
71994101,2855749456195129984,DA,2,2.0,6.1,16.0,74.5,4.0,12.9,15.12,146.19,10.07,-0.45,4.62,1.41
73323001,2992004720977603584,DA:,2,2.0,-4.6,3.0,15.2,1.7,6.2,3.58,0.18,0.16,-0.02,2.73,0.49
73454601,3010524723036818432,DA,2,2.0,-3.9,1.0,23.8,1.0,16.9,3.82,3.88,0.55,0.03,0.11,0.06
74219601,3065161856705720192,DA,2,2.0,-2.4,0.6,13.6,0.8,12.0,14.93,8.23,2.86,0.41,9.86,2.43
74248301,3067671461931550848,DA,2,2.0,-2.0,3.8,28.0,2.0,10.1,12.13,26.17,3.5,-0.81,4.33,1.16
74330401,3075482079003069952,DA,5,5.0,-13.7,26.5,94.7,5.1,16.3,19.41,33.62,9.17,0.99,8.6,3.21
74829901,3113662482850811136,DA,3,3.0,-8.8,5.5,32.2,2.0,9.1,11.09,2.17,0.76,0.4,2.89,0.62
75246901,3146729302908478080,DA,2,2.0,-0.1,0.1,9.4,0.4,16.7,17.72,6.99,1.92,1.48,28.94,3.1
75634101,3185064836665305344,DA,2,2.0,1.5,8.7,49.7,3.0,11.9,14.43,4.3,1.08,-0.37,0.0,0.01
75676001,3191421525702434560,DA,2,2.0,1.9,0.8,12.7,0.9,9.8,16.01,3.14,1.86,0.09,24.21,3.9
75713101,3198151911253854976,DB,2,2.0,-1.4,2.1,33.8,1.4,16.7,-0.01,20.55,5.99,4.32,1.44,1.1
75717801,3198860958814646144,DA,2,2.0,62.2,39.0,149.4,6.2,16.9,19.61,6.81,1.73,1.46,2.07,0.68
75755701,3204333434345192704,DA,3,3.0,-3.4,2.7,28.7,1.5,13.8,16.44,3.07,1.15,0.28,8.19,1.68
75785001,3208882771080848384,DB,3,3.0,-0.8,1.4,19.1,1.2,10.6,0.71,1.16,0.97,5.05,18.47,1.57
75793501,3210387173569453440,DA_MS,2,2.0,2.8,0.4,14.3,0.6,15.9,15.91,17.25,4.77,-1.76,1.68,1.1
75800001,3211272417868507264,DB/DA,5,5.0,6.2,16.5,90.8,3.6,15.0,5.08,25.52,10.92,-1.45,12.22,4.24
75913801,3226193202973387264,DA,2,2.0,2.9,0.7,17.4,0.9,14.2,19.47,4.42,2.06,0.39,0.11,0.24
75942401,3229602754172999680,DA,2,2.0,-2.5,2.4,19.0,1.6,8.2,17.96,0.05,0.2,-0.35,0.04,0.14
75952601,3231041258978717952,DA,2,2.0,-30.9,72.9,152.9,8.5,12.7,17.86,69.74,4.2,1.6,0.74,0.36
76105001,3253038260402114944,DZ,2,2.0,27.5,9.6,68.3,3.1,15.6,0.6,23.33,1.53,-0.18,9.11,0.67
76152701,3264017609855236736,DA,2,2.0,0.5,0.0,0.3,0.0,9.2,16.55,40.09,2.5,0.28,7.08,0.88
76564001,3333971597632801920,DA,2,2.0,-19.7,22.1,96.0,4.7,13.3,15.95,71.3,2.82,1.07,1.11,0.27
78863001,3634671466434067328,DA_MS:,2,2.0,1.1,1.4,13.6,1.2,7.8,-23.38,17.2,1.91,-3.58,0.32,0.19
78893801,3639452413573759488,DC/DA,2,2.0,6.2,2.2,22.9,1.5,11.0,-3.3,23.86,2.73,-1.02,1.16,0.43
78993901,3656143171883114880,DA,2,2.0,-2.9,1.9,41.7,1.4,21.2,18.54,8.21,1.64,1.0,5.65,1.18
79000601,3657249761616147200,DA,3,3.0,-1.8,11.0,89.3,2.7,21.4,13.84,5.58,2.88,0.39,5.52,2.12
79041001,3664166514390817408,DB,11,10.0,-146.3,1845.4,850.9,25.5,26.5,0.08,21.02,9.1,5.25,8.84,4.18
79078701,3670734172219462528,DA,2,2.0,4.5,0.1,7.7,0.3,17.6,17.54,9.02,2.13,0.38,18.41,2.52
79488401,3741503310428139264,DC,3,3.0,-3.9,5.5,54.6,2.3,13.5,-0.55,1.3,1.31,0.53,10.17,3.13
79665701,3778712673697855744,DA,4,4.0,-6.9,8.1,52.3,2.2,17.0,14.54,4.27,2.06,0.85,3.97,1.36
79667501,3779093310879676032,DA_MS/DC_MS,2,2.0,0.7,2.0,28.7,1.4,14.5,-15.18,0.37,0.33,-3.09,16.64,1.61
79715401,3788780936033673600,DA,2,2.0,2.4,0.0,4.0,0.1,16.9,8.64,14.6,16.43,-0.52,0.02,0.06
79765001,3798046211282935552,DA,2,2.0,-2.1,0.1,8.6,0.4,16.8,19.03,3.89,1.54,0.95,2.37,0.91
79769801,3798916887052831744,DA,2,2.0,12.9,7.1,51.9,2.7,13.8,8.3,0.42,0.51,-1.73,2.11,0.91
79897701,3824484002732191104,DA,2,2.0,1.3,0.2,9.0,0.4,14.5,18.47,1.97,1.31,0.25,19.35,3.47
79958001,3835983382530040448,DA,4,4.0,11.0,13.3,90.3,3.2,18.1,19.0,12.73,4.1,1.46,2.17,1.5
80658101,3972688072688778240,DA:,2,2.0,-0.0,1.3,6.8,1.1,4.2,2.95,18.71,0.97,-0.28,14.59,0.7
81420101,4043292559092737408,DA,2,2.0,-0.1,9.7,44.1,3.1,10.0,2.55,0.83,0.38,-0.34,3.84,0.63
82162701,4055936354341758976,DA,6,6.0,-1.6,52.3,93.5,6.9,6.2,7.43,167.42,4.26,0.06,8.45,0.8
83013601,4064296972038349696,DA,4,4.0,-14.5,2.5,14.2,1.3,6.3,10.69,1.7,0.48,0.16,1.36,0.39
83129801,4065977712999838080,DA:,3,3.0,2.3,4.0,28.0,1.1,14.3,3.24,14.06,5.88,-0.34,2.33,1.58
85388401,4146155032926358784,DA,3,3.0,1.2,0.1,2.7,0.3,5.8,12.24,0.47,0.17,0.3,7.48,0.62
85521201,4152525019176167552,DA,4,4.0,-1.9,4.5,13.4,1.9,5.0,9.68,3.2,0.62,0.36,1.19,0.31
86432001,4219479878520245632,DA,2,2.0,-0.3,6.2,26.2,2.5,6.5,12.04,35.95,3.72,0.41,10.07,1.56
86737701,4248996616072498176,DA,2,2.0,2.1,0.9,18.2,1.0,13.2,14.61,0.93,0.39,0.46,3.29,0.63
86883201,4253957956216909568,DZ:,3,3.0,-3.6,5.3,16.3,2.1,5.1,0.37,1.95,0.44,-0.42,3.56,0.45
88796601,4400371737678931584,DA,2,2.0,1.1,3.4,41.3,1.8,15.8,17.54,1.22,0.56,0.33,0.4,0.26
89518901,4485633577313356672,DA,2,2.0,-5.8,5.8,37.1,2.4,10.3,15.01,0.09,0.15,0.98,0.67,0.34
89769201,4510463809743828224,DA/DC,2,2.0,7.3,3.7,53.9,1.9,19.7,1.82,0.0,0.05,-1.1,0.44,0.51
89898101,4518749080846387712,DA,2,2.0,-5.1,0.4,14.8,0.7,15.7,14.76,0.51,0.35,0.77,1.6,0.52
89952201,4524484202213057792,DA,2,2.0,-2.1,0.1,4.5,0.3,11.6,15.51,0.27,0.48,1.18,0.41,0.46
90510601,4585011316583954432,DA,2,2.0,4.8,3.0,45.9,1.7,18.5,10.84,0.01,0.12,1.37,0.01,0.08
91542201,4659457775767472128,DA,2,2.0,-0.5,1.1,8.3,1.0,5.6,7.99,13.67,0.72,0.38,3.9,0.34
91720301,4665135275815571840,DZ/DA,2,2.0,-1.9,7.0,19.4,2.6,5.2,0.98,27.43,1.11,-0.32,0.36,0.1
91725101,4665673276302321024,DA,2,2.0,8.5,8.7,82.0,2.9,19.2,19.19,0.17,0.23,0.14,0.43,0.32
91742401,4668957311376213888,DA:,2,2.0,-0.0,0.0,0.4,0.0,7.9,5.0,0.02,0.05,-0.16,4.26,0.67
91794801,4677427197337995776,DZ/DA,2,2.0,-0.4,0.3,6.3,0.6,7.7,1.11,11.75,0.74,-0.38,7.9,0.5
91813301,4680101548917970176,DA,2,2.0,-1.1,1.5,28.8,1.2,16.7,18.15,4.82,1.67,1.22,0.22,0.3
92194501,4715247167518325376,DA,2,2.0,-3.0,4.3,33.0,2.1,11.2,12.81,0.07,0.09,0.35,0.23,0.14
92240001,4722891036777958784,DA_MS:,2,2.0,-1.3,10.4,11.8,3.2,2.6,-46.86,0.06,0.15,-2.1,13.09,1.41
92532001,4764635786729213056,DA/DAZ,4,4.0,75.1,1025.8,468.8,30.1,12.5,3.74,11.0,1.47,-0.11,4.03,0.57
92558301,4768138040501267072,DA,2,2.0,-16.9,0.3,16.7,0.5,23.2,13.76,2.39,1.57,1.61,13.98,2.8
92883001,4813867205840373888,DA,2,2.0,5.8,0.4,19.4,0.6,21.2,19.36,13.79,3.6,0.43,5.57,1.89
93512701,4916660930173446144,DA,2,2.0,6.3,4.0,39.6,2.0,14.0,9.25,3.24,0.87,-0.49,2.83,0.67
94843701,5167924690311766144,DA,2,2.0,0.0,0.7,6.4,0.9,5.3,7.72,37.61,8.2,2.65,1.18,0.81
95147201,5217232495418367360,DA,3,3.0,0.6,1.8,39.7,1.2,23.2,18.97,5.39,1.46,0.94,4.06,1.45
95878101,5271447253418432000,DA_MS:,5,5.0,-3.3,15.5,24.1,3.6,5.9,-32.21,27.98,2.66,-0.8,5.87,0.82
96042901,5284890672852495616,DZ/DA,4,4.0,0.4,10.2,28.4,3.1,6.4,0.46,3.09,1.05,0.13,7.64,1.05
96748201,5334785479798162176,DA,3,3.0,-7.2,10.4,21.8,3.2,4.7,4.95,2.5,0.4,0.45,0.41,0.14
97036801,5350518215516775936,DZ/DA,2,2.0,9.1,0.6,26.6,0.8,22.5,5.83,0.41,4.27,-0.17,0.09,0.19
98322001,5477702268850873856,DA/DC,3,3.0,-3.6,7.8,25.1,2.8,5.8,0.43,48.86,2.44,-0.2,0.18,0.09
98340901,5479890155253219072,DA,2,2.0,14.6,7.2,63.5,2.7,16.5,14.71,7.79,2.52,0.02,0.0,0.01
98513401,5498081334616444800,DA,3,3.0,-1.1,1.6,22.5,1.2,12.0,8.62,4.45,2.29,0.67,6.63,2.47
99108001,5549515870089681024,DA,3,3.0,0.5,6.3,66.7,2.5,13.3,20.67,2.12,1.3,0.92,6.53,1.76
101589602,5760818571605592192,DA,2,2.0,-0.6,1.3,25.9,1.2,15.9,17.53,24.41,4.43,0.6,1.25,0.82
102129602,5810071508510955136,DB,2,2.0,3.3,5.8,66.8,2.4,19.3,0.14,11.5,1.6,4.23,11.67,1.19
102140802,5810968022807138560,DA,2,2.0,0.0,0.8,31.8,0.9,23.0,18.89,0.02,0.36,1.83,33.41,3.63
103015402,5859869214816862720,DA,2,2.0,0.4,3.0,37.5,1.7,12.8,5.95,23.07,5.61,0.25,6.33,0.58
103157002,5864587970791750784,DA,2,2.0,-3.5,3.4,33.3,1.8,12.8,17.2,5.08,1.31,1.02,0.01,0.04
104202402,5910372837549890560,DA:,2,2.0,-1.6,9.0,69.5,3.0,16.4,0.34,0.03,0.19,1.76,6.53,2.23
104486402,5925961167991059456,DA,3,3.0,2.3,2.6,19.5,1.6,9.0,16.61,6.94,0.8,0.65,14.85,1.16
105812802,5972910520624189056,DA:,4,4.0,380.1,12.1,87.0,2.7,24.5,4.18,0.57,0.23,0.93,2.2,0.45
106942102,6037739719050975232,DZ/DA,2,2.0,-0.0,0.5,5.0,0.7,4.9,1.63,11.4,0.76,-0.24,0.96,0.18
109511902,6317629268710606976,DA,2,2.0,-0.8,0.3,9.6,0.5,13.0,16.51,0.0,0.05,1.44,0.47,0.46
109945402,6390252110508558848,DA,2,2.0,-2.0,24.7,59.6,5.0,8.5,16.52,2.97,1.41,0.07,7.39,1.77
110049002,6404075376851016064,DA:,2,2.0,-11.5,6.2,57.5,2.5,15.4,11.23,5.18,2.61,1.03,17.27,3.23
110085902,6408851453500321536,DA,4,4.0,-0.8,6.9,66.0,2.1,18.1,16.45,2.01,0.93,0.4,10.15,2.32
110501802,6454149477138885120,DA,3,3.0,-2.2,14.6,55.5,3.7,12.1,9.49,45.21,5.28,-0.67,7.72,2.19
110637202,6470760276039137280,DA,2,2.0,-2.7,9.7,64.1,3.1,14.5,21.12,7.99,1.76,0.11,1.16,0.57
110694302,6476347203857439744,DA,2,2.0,-0.2,0.0,1.9,0.1,11.0,8.01,3.12,0.89,0.02,4.43,0.84
110809302,6490619281399006464,DZ/DA,2,2.0,-1.6,2.2,11.4,1.5,5.4,1.57,2.07,0.35,0.17,6.33,0.49
110812202,6490956655373614208,DA,2,2.0,2.0,3.5,41.8,1.9,15.5,12.09,0.45,0.55,0.17,11.75,2.22
110934402,6508046364604668416,DA,2,2.0,6.3,7.2,82.7,2.7,21.7,9.62,20.24,3.85,-0.77,3.59,1.36
111791102,6644940136405288320,DA,2,2.0,5.0,1.1,26.0,1.0,17.5,15.16,0.99,0.98,-0.54,2.28,1.2
115124702,85230847145386112,DZ/DA,2,2.0,0.2,0.0,1.4,0.1,6.7,-0.24,2.48,0.39,-0.22,19.73,0.87
115237902,111123551411235328,DA,2,2.0,0.6,3.8,46.1,1.9,16.8,15.36,2.1,1.57,0.05,3.75,1.62
116556302,288892728828628480,DA,2,2.0,-1.0,0.4,47.0,0.7,49.3,11.5,1266.68,23.11,0.5,13.52,1.88
117146502,377744194750584832,DA,2,2.0,0.6,4.5,36.3,2.1,12.0,12.58,8.57,1.92,-0.13,2.9,0.89
117202402,385893263835860096,DA,2,2.0,-3.3,13.5,76.4,3.7,14.7,12.39,0.35,0.59,-0.8,3.18,1.36
54750302,455802274720779264,DA,3,3.0,6.2,13.9,43.5,3.0,5.8,5.66,9.79,2.1,-0.27,11.28,1.84
54773502,457474219590579328,DA,7,7.0,-0.6,10.6,30.4,2.5,7.7,9.19,8.21,2.6,0.29,7.57,1.74
54801202,458901110805906560,DA,7,7.0,3.0,8.0,24.0,2.4,5.4,4.37,15.46,1.47,0.2,5.06,0.5
55059602,487610420254397824,DA,2,2.0,1.2,1.2,31.2,1.1,20.0,18.31,3.51,1.81,1.12,0.01,0.08
55318302,514663530206640640,DA,3,3.0,1.2,4.9,36.8,2.2,7.0,4.88,2.63,0.43,0.35,8.75,0.63
55428102,524073253796411648,DA,2,2.0,1.2,0.4,7.6,0.6,8.4,13.57,36.05,6.16,1.2,1.07,0.71
55836202,589000201381932672,DA,2,2.0,-5.4,1.0,25.4,1.0,17.8,17.43,0.09,0.35,1.49,24.71,4.31
55880602,596445716168092032,DA,2,2.0,5.4,2.1,33.6,1.4,16.4,7.93,9.55,2.54,0.56,3.26,1.13
55926902,603074981009914624,DA,2,2.0,12.4,14.8,75.4,3.8,13.8,16.23,0.02,0.14,0.37,0.08,0.21
55986802,611958901818353152,DA,2,2.0,-7.6,21.3,69.3,4.6,10.6,9.05,21.23,2.52,-0.44,2.04,0.6
56378402,672440695706603520,DA,7,7.0,3.5,24.3,155.6,3.8,27.8,19.59,8.41,5.45,0.73,4.01,3.12
56382602,672823394471841792,DB:,4,4.0,-0.4,2.1,33.7,1.3,17.1,0.3,5.45,3.55,2.12,10.48,4.07
56466802,683642627544058624,DA,2,2.0,23.0,0.5,20.9,0.7,20.5,18.92,1.12,0.85,1.81,6.78,1.56
57010302,784489932827435264,DZ/DA,5,5.0,57.5,189.2,452.3,12.4,25.9,6.16,12.52,5.4,0.26,14.72,3.78
57248002,829527754466577152,DC_MS/DA_MS,5,4.0,-10.1,17.1,37.0,4.0,6.6,-21.83,259.23,6.89,-2.57,2.88,0.42
57274102,834234385783616640,DA,2,2.0,3.0,0.0,1.7,0.1,8.7,15.88,0.97,0.28,1.0,5.72,0.61
57337302,845656314440612224,DA,4,4.0,-1.3,15.4,95.5,3.4,16.4,13.71,10.25,4.58,0.36,7.95,3.06
57337402,845673288147107584,DA,8,8.0,-15.3,44.7,313.5,5.7,32.0,3.71,2.75,2.81,0.37,8.48,4.41
57419702,860264219763946880,DA,2,2.0,-5.1,9.1,58.9,3.0,13.0,17.2,2.3,0.45,0.52,7.44,0.73
57473702,867848380391409408,DA,3,3.0,0.4,14.1,79.8,3.6,6.3,20.22,1.07,0.25,1.32,1.12,0.31
57476602,868167062668539008,DA,2,2.0,-1.3,0.1,5.6,0.4,10.1,20.0,1.77,0.46,1.3,2.09,0.45
57495202,869917760057077376,DA,2,2.0,-7.1,0.2,15.7,0.4,24.3,21.42,72.12,9.12,-0.37,6.03,2.09
57510102,871370970831607296,DA,2,2.0,0.5,7.0,33.5,2.6,9.0,14.18,2.75,1.0,-0.67,11.57,1.61
57544602,874783820565322496,DA_MS/DC_MS,5,5.0,-2.4,6.5,41.7,2.4,12.9,-17.46,2.79,1.52,-3.12,7.62,1.96
57556002,875971671080311296,DA,4,4.0,7.0,6.8,49.7,2.6,14.4,12.24,13.91,5.14,0.75,5.3,2.66
57580902,879166817510277632,DBA/DB,12,12.0,11.8,1592.7,914.0,35.8,29.1,6.44,6.22,3.44,3.47,8.05,4.73
57746602,895594517661994624,DBAZ/DZ,5,5.0,124.9,198.2,392.2,8.0,30.0,2.97,4.02,3.95,1.76,5.95,3.23
57807702,903133009900010880,DA,2,2.0,0.5,0.1,5.7,0.3,14.6,16.82,26.29,3.11,0.53,2.73,0.76
57821102,905477855885352320,DA,5,5.0,1.4,13.0,66.8,3.3,16.0,20.86,26.58,5.16,0.97,3.45,1.35
59540902,1171803074193340288,DA,2,2.0,-3.9,4.9,67.3,2.2,21.5,16.98,4.12,1.1,1.03,2.38,0.66
60243202,1286871849421030528,DA,5,5.0,-2.6,31.6,140.0,5.5,19.2,17.55,11.57,2.88,0.71,7.56,2.01
60827102,1362878992302405248,DA_MS/DC_MS,2,2.0,1.4,0.6,18.6,0.8,17.3,-14.54,1.2,0.64,-3.53,0.02,0.07
61389902,1451955441495055872,DA,3,3.0,1.2,16.3,85.6,3.9,15.6,18.36,9.11,4.93,2.11,8.54,3.34
61934202,1551122083128728064,DA,3,3.0,1.5,0.9,21.1,0.9,15.3,13.13,2.08,1.76,-0.4,0.44,0.43
61952902,1554492081970970880,DA,3,3.0,-0.2,3.6,48.9,1.9,16.0,20.8,9.7,3.41,0.91,5.69,2.71
62109802,1583803378339864192,DA,13,13.0,-1.9,72.3,150.8,4.2,17.8,19.53,5.15,3.42,0.95,6.21,2.57
62264302,1612566160142300800,DA,3,3.0,-0.5,1.2,29.8,1.1,12.4,11.21,3.34,1.47,0.38,13.29,2.24
62422202,1639723272714043136,DA:,4,4.0,1.4,0.6,7.2,0.7,7.3,1.18,15.24,1.71,0.05,9.85,1.19
62577402,1667463946786866176,DA,5,5.0,-2.9,12.7,64.4,3.5,11.6,9.15,4.08,3.18,-0.31,9.89,3.19
63203602,1764351335175411712,DA,2,2.0,-0.2,1.2,38.8,1.1,25.0,8.08,7.42,0.65,0.47,0.42,0.13
63317602,1781165651101333760,DBA:,2,2.0,-0.3,0.1,5.8,0.3,13.4,4.46,1.44,0.79,2.27,11.5,1.63
63629502,1814681583016653440,DA_MS,2,2.0,6.9,0.0,2.3,0.1,11.3,6.94,2.34,0.81,0.28,0.01,0.04
63734502,1821293599300306304,DA,3,3.0,16.5,15.5,63.3,3.8,11.4,19.43,5.52,1.17,0.47,1.49,0.59
63863902,1826802393047371776,DA,2,2.0,-1.5,0.7,17.8,0.8,15.3,17.92,0.1,0.19,0.19,0.16,0.19
64024402,1837859902310845184,DA,2,2.0,0.6,0.6,16.1,0.8,13.4,19.8,3.92,2.42,-0.44,4.08,1.9
64070602,1843665289343505024,DA,2,2.0,3.4,1.6,25.9,1.3,14.4,16.71,3.22,1.66,2.29,32.24,3.97
64412602,1874255180296645248,DA,2,2.0,-1.5,1.5,29.5,1.2,15.4,6.24,3.39,1.59,-0.09,0.11,0.22
64807902,1934351500871971072,DA,2,2.0,-1.2,0.0,3.7,0.1,18.0,15.52,15.23,4.54,-0.27,0.83,0.73
65108702,1966633810803870464,DC,2,2.0,-1.6,0.3,10.7,0.6,12.4,4.39,1.54,0.65,0.51,1.96,0.51
66204802,2028578135581180288,DC/DQ,2,2.0,6.5,9.4,35.7,3.1,8.2,-1.8,0.28,0.13,-0.13,0.43,0.12
66940702,2067403849626486784,DA,3,3.0,2.1,5.8,36.1,2.3,10.6,9.3,46.38,2.26,-0.06,0.56,0.21
67537002,2112953038653963520,DA,2,2.0,-7.2,5.7,39.0,2.4,11.5,11.97,0.21,0.5,-0.67,4.89,1.9
67615602,2121419454281678208,DA,2,2.0,-0.4,0.3,14.9,0.5,19.6,7.75,38.35,4.69,0.35,32.36,3.2
67877402,2147704688494482560,DA:,2,2.0,0.1,7.3,20.3,2.7,5.3,3.23,0.01,0.03,-0.02,2.09,0.33
67977202,2159800549054444416,DA,4,4.0,-10.3,7.5,81.8,2.5,23.3,13.95,9.18,3.15,0.82,7.34,2.58
68128402,2167247408176892800,DA,2,2.0,3.1,0.7,17.8,0.8,14.6,17.19,0.49,0.7,2.34,1.74,0.78
68295802,2176404037926360320,DA:,2,2.0,-7.2,146.9,173.9,12.1,9.7,2.98,21.31,1.63,-0.29,0.23,0.13
69118902,2276417844672225408,DBZ/DBAZ,3,3.0,-63.4,13.8,91.5,3.7,18.1,1.69,15.4,3.73,1.5,6.8,1.62
69430102,2346275114079676160,DA/DZ,2,2.0,1.6,1.0,41.3,1.0,23.5,3.4,4.6,1.21,0.19,7.69,0.95
69539702,2369026857221068160,DA,2,2.0,-1.4,1.2,17.2,1.1,10.6,20.14,1.41,1.29,1.3,5.7,2.13
69641302,2397905186527558400,DA_MS,2,2.0,11.5,33.2,145.9,5.8,17.0,15.97,4.38,1.04,0.88,5.98,1.03
70041602,2485313513371860864,DA,3,3.0,3.8,2.4,50.4,1.6,23.1,17.11,30.65,9.24,0.13,17.54,5.16
70077402,2492423226139988864,DA,10,10.0,6.6,211.2,144.9,12.1,13.0,15.65,4.49,1.23,0.36,2.58,1.05
70288502,2534124712884193536,DA,6,6.0,-6.6,19.1,79.0,2.3,15.6,19.12,8.81,3.94,0.88,3.39,1.12
70290402,2534446251315943936,DA,6,6.0,-1.0,13.9,76.2,3.1,20.8,18.94,7.16,4.95,0.42,1.03,0.96
70312602,2538281386529032192,DA,3,3.0,-1.1,0.8,13.5,0.9,5.7,20.18,0.15,0.13,1.3,3.3,0.56
70508602,2577078650747907712,DA_MS/DA,2,2.0,3.0,1.5,6.5,1.2,3.8,4.11,9.77,0.64,-0.08,1.55,0.21
70578202,2591322957028865664,DA,12,12.0,8.8,102.9,317.6,8.1,20.1,13.85,16.88,9.41,0.83,6.23,4.2
