sdss_id,gaia,nvis,snr_max,C,C_v,CI,CI_v,CII,CII_v,HeI,HeI_v,C_vis,status
110522692,6456582760794423296,3,3.3,0.81,400,1.04,400,0.67,-80,1.70,-200,1.7/-2.4/0.1,ok
75600371,3179400187118456832,3,11.3,4.56,-200,3.11,-200,0.66,210,11.35,50,-0.3/1.7/2.2,ok
56413171,676214047813402496,1,11.3,-0.03,160,1.96,230,-0.46,40,7.53,-10,-0.0,ok
76068287,3246177587019563008,4,15.5,0.27,-170,0.49,-180,0.27,-160,0.80,-20,0.0/0.7/-2.6/0.7,ok
112153730,6675203227590401408,2,22.8,1.72,-200,2.24,-200,1.16,120,17.86,50,0.6/1.9,ok
94842199,5167525434447523712,2,27.4,0.15,280,0.25,-200,1.34,250,1.95,320,0.2/0.1,ok
92784922,4800642902753646336,1,25.3,-0.09,-150,0.68,-160,-2.11,400,6.87,10,-0.1,ok
116418194,270285281241348224,2,6.3,1.55,340,2.25,310,0.48,-20,1.41,400,1.2/1.4,ok
60036357,1253863445200890112,1,18.1,-0.01,400,2.00,-200,-0.18,400,24.14,40,-0.0,ok
75794997,3210416795959104256,3,17.2,2.12,70,3.09,60,0.78,110,33.77,30,1.1/1.9/2.6,ok
56608310,707235497080231296,1,13.0,1.34,-200,3.32,-200,2.42,400,16.71,60,1.3,ok
55906797,600231884459388032,3,7.3,0.54,250,0.65,-200,2.12,150,19.13,80,0.2/-0.4/0.5,ok
110913033,6505113009316709760,2,22.0,7.44,400,1.26,360,2.18,400,0.40,-110,2.1/2.7,ok
110912464,6505027311833300992,2,8.7,-0.31,400,0.15,70,0.19,400,27.76,-20,-1.2/-0.1,ok
68093906,2165669776482673024,2,6.0,0.41,400,2.80,-200,1.28,400,0.20,-200,1.1/-1.2,ok
55775316,578825183339579648,6,27.8,1.42,-200,2.64,-200,-1.82,-200,19.28,-20,2.4/1.6/0.1/0.6/-0.6/-1.3,ok
92722104,4792339077406050688,2,13.6,-0.04,140,0.74,120,0.63,400,1.05,-120,0.1/-1.7,ok
75966230,3232819512877402112,2,9.6,2.12,-200,10.54,-200,0.28,400,18.75,100,2.4/0.6,ok
78928562,3645367683052376960,4,21.5,2.37,330,1.93,380,1.47,-200,0.27,320,-1.6/0.3/1.7/3.8,ok
75965991,3232777147320661120,2,5.7,1.85,-200,1.19,-200,0.87,400,5.28,200,0.8/0.5,ok
100600012,5677021732438465024,1,6.5,0.71,30,1.73,0,-0.12,180,1.21,400,0.7,ok
59543860,1172289608089050496,1,7.6,0.86,30,0.62,50,0.11,0,2.32,50,0.9,ok
62490076,1651853321214689280,2,12.2,5.98,70,5.38,-30,0.68,140,10.44,40,5.7/0.8,ok
55554424,537563127588521600,2,28.2,-0.33,-200,1.47,-200,-0.18,400,33.18,-10,0.2/-2.3,ok
109622315,6337151613057104128,2,24.9,2.52,-200,3.57,-200,1.44,400,16.66,30,0.5/2.7,ok
56394335,673996337156923392,1,24.8,2.32,-200,9.18,-200,0.10,310,27.28,80,2.3,ok
92731342,4793606333276798208,2,6.2,-2.20,90,0.29,100,-2.75,400,-0.23,100,-2.3/-0.6,ok
101604890,5762506218874821376,2,8.5,3.43,-200,5.60,-200,2.85,390,16.01,80,0.6/2.0,ok
80040271,3850754634054794752,8,17.2,2.98,-200,3.30,-200,2.49,400,14.36,20,2.4/2.3/5.0/2.9/0.5/4.4/1.3/3.5,ok
86412098,4217709115044079872,1,13.1,1.92,170,2.19,130,2.31,220,13.22,30,1.9,ok
58639100,1016946516507916672,17,12.0,0.91,300,-0.00,340,0.21,250,0.73,-90,1.4/-0.5/-1.2/4.1/0.3/0.8/-1.2/-0.8/-2.4/-2.2/0.4/-1.6/-1.9/1.0/-3.0/0.4/0.5,ok
92782982,4800380218257303296,1,15.5,2.31,-200,3.04,-200,1.27,350,0.23,400,2.3,ok
78972856,3652740771805342592,1,20.9,1.01,-200,3.04,-200,-0.46,400,20.73,70,1.0,ok
65096818,1965550349475559808,1,10.0,2.25,-200,4.77,-200,-0.41,400,17.84,20,2.2,ok
81484131,4043894674790832512,2,41.6,-0.73,400,0.26,-200,-0.05,400,0.98,-80,0.1/-0.7,ok
111315885,6570130666624475776,1,24.8,0.88,400,-0.71,400,1.47,400,0.80,-200,0.9,ok
55534320,535054896749310592,1,10.3,-0.05,-200,0.12,-200,-0.39,400,1.35,-200,-0.1,ok
93683741,4946062970612960512,1,13.1,-0.05,400,0.25,-200,1.49,400,0.74,-190,-0.0,ok
57843668,908957092928687104,2,26.4,0.16,400,0.18,-200,0.71,400,1.54,-200,-0.2/0.6,ok
65611607,1997463567092056576,2,8.5,-0.33,400,0.66,400,-0.06,-200,1.69,250,0.0/-0.8,ok
109237649,6268428906511116928,2,4.8,0.59,390,-0.07,360,3.19,400,0.96,240,0.5/0.1,ok
89902216,4519152666025521280,2,5.3,0.48,-200,3.25,-200,-0.20,-120,8.80,90,1.3/0.2,ok
107125376,6054087017467868160,2,7.3,8.85,-160,4.19,-200,1.79,50,0.58,170,0.7/2.1,ok
79298764,3707633821103121280,1,10.4,1.09,50,3.92,80,0.83,-90,59.91,20,1.1,ok
56588379,704186654415540480,3,8.5,1.27,-200,1.26,-200,-1.00,-200,19.00,-80,-1.8/4.8/3.9,ok
68788993,2225053712304411136,2,4.3,0.88,30,1.60,30,0.43,10,3.32,-200,-0.5/0.8,ok
79597923,3764399952881715328,2,6.7,3.62,-190,1.64,-180,1.50,-200,14.33,20,1.4/3.6,ok
69394029,2337889241973023360,4,12.0,2.50,-180,3.30,-140,0.37,400,11.38,30,-1.6/2.5/3.1/-0.4,ok
110051362,6404417771644764160,1,30.1,3.02,400,-0.70,330,10.07,400,0.58,-200,3.0,ok
91769283,4673883192187876480,2,10.7,2.44,-200,4.28,-200,2.63,400,14.81,50,2.0/2.0,ok
94928313,5187065950801327104,3,5.2,2.32,250,1.65,160,8.87,400,1.68,-180,-0.0/2.5/2.3,ok
60772561,1355936705949136640,9,12.1,2.92,130,3.60,-200,-0.35,400,13.22,10,2.4/1.1/1.1/0.5/1.3/0.6/0.9/-1.6/-0.3,ok
64409558,1873792629499541504,5,7.8,0.75,260,0.28,10,0.26,250,2.46,-20,1.0/-1.9/-0.6/-1.4/-0.7,ok
80012172,3845201035182583424,1,12.9,8.50,140,58.94,150,-0.02,400,0.99,400,8.5,ok
79788916,3802622073735216128,1,24.5,1.77,-200,4.54,-200,-0.01,240,39.94,-10,1.8,ok
79165542,3684710236318608128,1,15.0,0.99,-200,3.64,-200,0.18,400,19.72,-20,1.0,ok
78941484,3647680024725171968,2,13.8,0.91,-200,1.46,-200,0.94,-150,0.65,210,1.3/0.8,ok
55836126,588981269166125568,2,3.7,-1.49,-200,-1.06,130,0.83,-200,4.89,60,-0.3/-0.8,ok
110118417,6412755952432650368,3,5.4,0.94,20,1.37,60,0.51,-170,0.89,170,-0.7/0.2/0.4,ok
110108052,6411420526841675008,2,4.9,0.36,200,0.69,-60,1.34,220,15.51,-20,1.3/-0.3,ok
112063170,6666166483255251200,3,6.1,1.02,70,3.84,30,0.39,110,19.44,10,-0.2/-1.4/2.0,ok
71088298,2688921828223018496,4,7.2,1.08,-120,1.46,-140,1.05,400,0.31,40,0.7/0.5/1.2/-0.8,ok
57391285,855361055035055104,3,18.9,3.80,210,11.36,220,-0.13,170,3.25,180,3.5/4.9/4.2,ok
89659190,4501753753507488000,1,3.4,3.54,-30,3.73,-40,2.02,10,0.37,-200,3.5,ok
98248082,5466582903461773824,1,9.4,-0.21,100,0.41,-200,1.45,70,17.86,40,-0.2,ok
75252146,3147229408901762048,2,5.9,-0.94,400,-0.84,-200,-0.13,400,0.22,400,-0.6/-1.3,ok
63411376,1793735916570034304,2,5.4,0.03,-160,2.37,-150,-1.27,-200,11.55,20,2.3/-1.1,ok
111991427,6660254095701070208,1,8.4,0.16,400,1.57,400,-0.35,-30,2.87,-200,0.2,ok
56327323,667311680120675712,1,5.3,0.70,-200,1.44,-200,-0.27,230,6.18,90,0.7,ok
70133917,2503633640538360576,1,11.0,-0.01,-200,0.73,-170,-0.00,400,10.44,90,-0.0,ok
71715467,2806679351758807552,13,10.4,1.49,-200,9.69,-200,0.14,-200,37.00,40,-0.1/1.4/-1.1/0.3/0.2/-1.4/0.1/1.2/3.4/0.3/4.2/-2.4/-0.6,ok
100564057,5671196313674151424,1,6.4,-0.11,400,1.33,400,0.02,110,-0.33,-200,-0.1,ok
58101908,945894700732020480,1,5.7,1.26,-200,10.98,-190,0.69,400,1.16,-140,1.3,ok
110710549,6478400576182424960,4,5.3,1.40,-60,3.44,-70,-0.55,-200,27.02,80,0.4/0.0/1.0/1.2,ok
79896787,3824352370574301568,3,4.9,4.97,60,1.40,40,1.00,100,17.03,80,-0.4/1.1/4.8,ok
80201065,3883796332858761728,1,5.0,-0.29,70,2.36,30,-0.99,170,13.95,90,-0.3,ok
92906507,4817623240640303744,1,17.8,5.26,360,1.80,350,5.74,-200,-0.40,360,5.3,ok
56045622,623516310919459584,1,15.2,0.76,10,3.20,-20,0.37,400,23.39,100,0.8,ok
75537947,3168971869085459072,9,6.4,1.59,280,3.65,300,-0.16,230,29.45,80,-1.8/-0.0/1.3/1.0/0.3/-1.7/-0.7/0.3/1.1,ok
103155130,5864532587170694912,3,6.3,-0.60,-100,-0.46,-200,1.11,-20,0.91,400,-0.7/-2.8/0.3,ok
71862917,2832849343407859712,2,7.4,0.86,-90,1.43,-120,0.23,10,0.04,270,0.7/0.6,ok
98149651,5452926183065648128,1,11.1,1.01,-20,3.56,-30,-0.37,400,36.25,50,1.0,ok
70816515,2640971919976988928,15,12.0,1.05,-200,3.41,-200,-0.06,400,15.30,50,1.6/0.6/1.5/-0.5/-0.4/-2.2/0.1/0.4/0.5/-1.9/0.5/1.8/-0.1/0.9/0.6,ok
80123577,3867379730902743552,1,9.7,2.27,400,1.41,150,-0.10,400,0.22,110,2.3,ok
116953579,351683226551783680,2,3.7,0.33,400,-0.11,400,0.43,400,1.68,390,-0.6/1.2,ok
70286369,2533734008299242368,13,12.8,1.23,-200,5.02,-200,-0.02,400,12.21,30,0.5/1.0/1.9/1.2/5.7/-0.1/0.9/-0.1/1.2/0.3/1.2/1.4/-0.3,ok
70360287,2546743262376424064,6,3.9,0.05,-200,0.36,400,-0.11,-200,0.74,400,-0.8/-2.1/-0.0/1.4/0.5/3.5,ok
64358334,1870208496474115200,1,4.5,0.11,400,0.96,300,-0.11,400,1.08,310,0.1,ok
65131799,1968268922033937408,1,7.8,2.35,-180,4.24,-160,-0.19,-200,20.79,10,2.4,ok
70162853,2508932844203195136,11,16.4,4.83,-200,4.22,-200,-0.77,400,26.29,20,2.5/1.0/3.5/2.9/0.2/-0.2/1.4/1.3/-0.7/2.2/5.1,ok
80149558,3872875433616278784,1,4.6,1.00,-200,-0.56,300,3.66,-200,-0.95,-90,1.0,ok
70097417,2496306430626905216,2,10.3,1.58,-140,4.74,-170,1.67,-30,15.86,50,1.0/3.6,ok
94244802,5049423484599143808,1,6.1,1.24,180,1.74,140,-0.03,400,1.32,400,1.2,ok
79743297,3793981385514342528,4,15.3,4.62,-120,2.78,-110,0.55,300,25.53,30,1.7/1.5/1.0/0.2,ok
74516760,3091346038926485760,2,6.8,2.26,-60,3.95,-160,3.16,400,5.29,70,2.5/1.5,ok
79886460,3822524638651722752,7,5.6,-1.52,-200,0.28,400,-0.59,-200,19.93,20,-0.6/0.7/-1.8/-0.8/0.7/-0.8/-1.1,ok
70294655,2535251162546844800,2,9.4,1.64,-190,10.00,-190,-0.16,110,22.21,40,1.7/0.9,ok
93807736,4968502796049237760,1,4.7,0.39,-100,-0.32,-150,2.50,0,3.02,-20,0.4,ok
79860696,3817602984090485760,1,6.8,1.59,40,2.57,400,4.77,20,0.96,400,1.6,ok
56457241,682319395364127232,2,12.2,1.21,260,2.35,280,0.50,240,37.97,0,1.1/1.1,ok
76097748,3251755890543879424,2,7.0,0.65,-200,0.78,-200,0.02,-180,3.01,310,0.9/1.8,ok
63942436,1831560697113423360,2,4.7,1.39,400,4.17,400,-0.25,150,19.30,60,-2.4/4.5,ok
78783730,3620768240684302976,4,4.8,0.74,-200,3.19,-200,1.93,400,29.56,30,0.4/1.2/-1.3/0.8,ok
57744337,895359119095120128,14,10.3,0.34,-200,1.86,-10,0.37,400,2.49,280,0.8/-1.3/-2.8/0.7/-0.3/0.4/-0.7/0.5/-2.3/-0.2/0.4/-0.6/-0.1/-0.3,ok
55934647,604377524331703680,1,4.0,0.65,-140,1.49,-150,0.06,-130,2.88,400,0.6,ok
111184905,6548644731949109632,1,4.6,0.65,70,1.53,30,-0.28,170,1.10,400,0.6,ok
84307583,4098541192995448448,2,3.6,3.05,70,5.06,50,1.40,400,2.79,10,-2.0/2.0,ok
99316788,5568874047902250240,1,8.2,1.73,-200,2.31,-200,0.58,140,9.89,80,1.7,ok
57746602,895594517661994624,14,8.4,-0.49,-60,-1.50,-60,-0.08,-80,7.57,-50,-8.0/-0.5/-1.3/-2.9/-0.6/0.1/0.3/-2.1/-0.4/-1.8/-0.4/-0.3/0.8/0.7,ok
93302206,4882329225056559104,1,7.9,4.36,-150,5.55,-180,0.44,-40,8.43,40,4.4,ok
56193307,650257567578469248,2,5.8,1.50,-20,3.88,-30,0.48,300,14.11,60,1.1/2.2,ok
87771953,4301818387319126400,2,3.3,0.28,390,0.77,370,-1.42,400,2.40,-200,0.5/-1.4,ok
70081430,2493133613730762240,7,12.9,-0.33,30,0.57,-10,-0.11,400,1.74,130,0.2/-0.7/-1.4/-1.2/0.4/-0.9/-3.1,ok
57452148,865590052227655040,10,9.7,1.08,190,0.72,110,1.81,230,2.28,-200,0.9/-0.4/-2.1/0.9/-0.0/-1.2/-0.6/2.2/0.6/0.6,ok
60233567,1285333800156336384,2,12.4,1.44,260,0.19,360,1.47,160,3.97,390,1.8/-0.2,ok
93263260,4876216249643782656,2,7.0,-0.70,-60,-0.42,-40,0.13,-110,1.51,210,-1.4/0.4,ok
75990834,3235641478190612224,1,6.0,-0.91,-200,-0.26,-60,-0.42,-200,15.37,30,-0.9,ok
93746590,4957334919006636160,1,13.8,-1.17,400,0.33,400,-0.15,-80,0.27,380,-1.2,ok
57580902,879166817510277632,16,13.8,0.52,-200,7.44,-200,-0.14,400,30.07,20,-1.3/-0.8/0.8/3.0/0.1/-1.8/0.4/0.9/0.0/-3.3/0.1/2.4/-0.3/1.4/-0.3/0.7,ok
56382163,672780341718764800,7,6.1,0.94,-200,2.36,-200,-0.77,330,18.66,10,-0.1/-1.7/-1.3/2.3/1.1/-0.3/-0.2,ok
94880226,5175805886580531072,3,3.4,0.70,50,2.08,90,0.34,-200,1.40,190,-1.8/2.1/0.9,ok
83459342,4071000114633767168,3,3.9,1.32,400,1.98,400,0.12,350,1.75,20,3.1/-1.0/-1.7,ok
64031746,1838921893105529600,2,5.9,0.67,400,0.82,380,0.47,400,1.21,400,0.1/0.8,ok
75231946,3145391399118418432,2,25.6,0.33,400,1.38,-20,-0.86,400,1.21,80,0.4/-1.1,ok
79126810,3678471332464715904,2,6.5,-0.03,210,1.94,150,-0.53,270,12.23,90,0.3/-0.0,ok
56506794,690416886185681408,1,3.6,-0.82,120,2.81,100,-1.74,400,3.20,190,-0.8,ok
56050812,624581428448988288,1,11.7,-0.06,400,0.16,140,0.57,-200,3.54,-140,-0.1,ok
103829483,5887569486110654592,2,4.9,2.84,-160,3.45,-200,-0.25,-70,10.14,30,5.1/-2.4,ok
76132228,3259405227298444544,2,6.3,2.51,300,2.14,270,2.69,360,3.06,-10,-1.2/2.9,ok
94830487,5164865058689665408,2,7.0,1.86,-150,3.25,-140,0.13,400,17.72,100,1.5/0.3,ok
109525468,6320124296815719424,2,6.8,0.81,50,1.56,-30,0.66,150,0.51,400,0.2/0.2,ok
56283465,661386274519054464,1,7.4,2.14,-200,3.19,-160,1.15,-200,2.14,-200,2.1,ok
79197556,3689833724282603520,2,5.9,2.72,80,1.56,90,0.77,-170,18.15,60,0.6/1.8,ok
57556520,876045922474801664,5,12.9,0.53,-200,3.89,-200,-0.66,400,20.94,0,-0.2/0.6/1.0/-1.6/-0.2,ok
56115705,636699695854557184,1,9.7,1.10,-200,6.04,-200,-0.98,400,10.88,70,1.1,ok
66761279,2058001302926573568,4,13.2,-0.57,160,-1.24,-200,2.65,120,5.68,50,1.1/-0.4/-1.3/-0.3,ok
93719283,4952497205283436544,1,4.4,0.28,30,2.12,30,0.44,-200,2.58,70,0.3,ok
71712596,2806246625213888512,1,5.0,0.41,260,0.89,290,0.50,-200,9.03,40,0.4,ok
71823714,2825919155978445696,2,3.8,1.17,60,3.13,60,-0.11,70,21.43,10,0.1/2.7,ok
116688715,312854660610478080,1,3.7,-1.52,90,-0.26,30,-0.27,400,0.55,370,-1.5,ok
71088273,2688918873287978240,4,11.2,1.66,-200,4.77,-200,-0.41,400,22.57,70,4.1/0.2/0.4/1.2,ok
110773883,6485703085737123584,4,5.7,-0.69,390,0.94,390,-0.37,-180,2.80,50,0.4/-1.4/0.4/1.0,ok
79651970,3776007875093752960,4,10.4,1.18,250,1.42,260,0.20,210,0.62,50,2.4/-3.5/0.7/2.4,ok
75988853,3235429856561791104,1,7.8,-0.76,400,-0.31,400,-1.48,400,2.18,400,-0.8,ok
57902424,919059474484211968,5,10.2,-0.92,10,0.45,10,0.12,400,1.58,-170,-2.1/-1.0/0.9/-0.6/-1.9,ok
115261073,117120150389577728,2,3.6,0.05,-110,-0.18,-140,1.36,-50,0.41,-200,-0.3/1.7,ok
80612613,3963493986521837440,1,19.4,0.09,-200,1.55,-200,0.73,400,18.73,20,0.1,ok
71079154,2687924296299457664,9,10.5,2.45,-180,3.79,-190,1.14,400,16.88,20,1.9/4.4/0.2/-1.2/0.4/3.0/0.8/0.6/1.0,ok
57397829,856513235846126720,8,8.9,2.37,110,8.23,100,0.78,400,4.42,-190,3.2/1.7/3.9/2.2/1.7/-3.1/2.1/-1.0,ok
61952172,1554351962958068864,3,7.3,9.55,-200,3.76,-200,1.52,-170,7.28,70,-0.5/3.7/5.4,ok
56434611,679295777043705216,2,16.2,3.90,-200,3.60,-200,2.19,-30,21.79,60,2.7/2.2,ok
62391021,1634639062228062848,3,27.1,1.71,-200,5.14,-200,0.49,400,11.57,10,0.6/2.0/2.0,ok
63479706,1802191848186653696,1,4.2,0.88,-200,1.76,-200,0.48,400,8.39,-20,0.9,ok
99332533,5570572857790575104,1,4.5,2.10,-190,1.61,-200,2.33,240,42.13,80,2.1,ok
71018828,2679589276605250688,3,10.1,-0.23,-200,0.72,-200,0.42,370,8.39,-60,0.2/-1.6/0.1,ok
94061001,5014781450914913664,1,9.9,3.16,310,0.12,280,3.00,370,0.41,-200,3.2,ok
77079397,3377010532896116608,9,7.8,-0.21,250,-1.22,400,0.86,210,-0.80,230,0.1/-0.4/0.7/5.2/-0.6/1.2/-3.5/-1.2/-0.8,ok
70023527,2481443228147348608,5,7.1,2.03,150,3.71,30,0.96,400,6.73,-20,-0.6/1.5/-1.9/1.7/2.3,ok
79830257,3811204552263988992,1,4.2,0.61,-200,1.63,-200,1.58,80,0.22,-200,0.6,ok
79087052,3672159040505264128,3,5.1,2.19,240,1.94,-50,0.57,250,2.87,130,1.0/0.7/1.8,ok
70072364,2491466582304396928,7,11.0,-0.93,400,0.41,400,-1.31,-200,1.55,10,-1.4/0.7/-2.2/-0.4/1.1/-3.6/-1.4,ok
80657745,3972612236451012480,2,6.4,2.51,-120,3.37,-150,-0.28,-60,10.57,20,0.8/2.7,ok
70290295,2534427490899084416,13,10.5,1.36,-200,8.16,-200,-0.21,400,21.64,40,1.2/2.2/-0.3/-0.2/-1.6/1.0/2.4/1.3/2.6/3.5/0.9/-0.0/0.3,ok
57444070,864878045432067968,10,6.9,-0.47,-50,0.15,-110,-0.11,230,12.50,-30,-0.9/-0.5/-2.3/-0.2/-0.7/1.1/2.8/-0.7/-6.6/-2.0,ok
114922573,31235750955914240,2,4.7,2.71,400,3.49,400,1.86,400,0.73,-200,2.2/0.1,ok
61100963,1406533276122113920,11,10.3,0.07,30,2.32,60,0.71,-200,1.93,130,1.1/1.9/-1.1/-3.3/-1.1/0.7/2.9/0.9/-2.2/-1.6/0.2,ok
116346072,259778932237486336,4,5.1,1.19,-200,0.86,-200,2.33,310,14.12,-50,0.5/-1.2/0.7/2.1,ok
109592177,6332159448014254336,7,4.2,0.61,-60,2.15,-70,-0.27,-20,3.59,-90,-0.0/0.5/-0.6/0.1/-1.4/-1.9/0.7,ok
63277025,1775275636031304320,2,5.3,-0.82,-200,0.79,-200,1.00,400,0.45,0,-1.2/-1.4,ok
111125299,6538599353198885248,1,5.8,0.04,-90,2.58,240,-0.15,-20,4.40,140,0.0,ok
76155467,3264640208314493056,2,16.0,0.90,-200,1.16,-200,1.06,400,10.51,20,-1.3/0.6,ok
109492406,6314016956400487168,5,8.3,3.54,-200,8.84,-200,2.09,340,8.26,0,-1.5/0.7/4.1/1.5/5.4,ok
79023373,3661233567121405696,2,5.4,1.48,400,3.67,400,1.60,400,1.21,160,2.8/2.0,ok
57544923,874819181031709312,1,7.1,-0.61,280,0.15,-70,-1.28,380,11.07,-20,-0.6,ok
92693758,4788060843302783744,1,5.5,1.71,10,2.47,70,1.12,400,12.53,100,1.7,ok
76062212,3244998665739622144,2,4.0,1.09,160,1.85,250,-0.74,120,1.91,-120,0.5/0.9,ok
78782051,3620511092403288448,2,9.8,-0.11,-200,1.61,-200,-1.10,30,29.99,20,-0.0/0.1,ok
68397775,2183635178007956736,2,16.4,0.81,350,1.11,380,0.49,240,-0.16,-100,1.2/0.9,ok
61250495,1428807010879180672,8,7.6,0.99,-200,1.71,-200,1.40,400,0.23,340,-0.9/0.2/-1.5/-1.9/-1.1/0.2/-0.2/1.0,ok
115351408,136737808652884224,2,5.7,1.85,400,3.38,-60,1.75,360,9.61,80,-0.2/1.6,ok
74567612,3096121561523206912,3,4.3,3.97,-170,4.01,-160,2.95,-190,14.41,60,-0.7/2.1/3.3,ok
100602414,5677400651630643072,1,4.8,2.11,-200,3.62,-200,-0.55,400,18.60,110,2.1,ok
57597064,881133160914293888,4,7.0,0.32,-150,2.76,-100,-0.12,-200,1.32,-200,-1.1/-0.5/0.4/-0.6,ok
63936730,1831076499688385408,2,4.3,-0.45,180,0.43,160,0.43,260,1.36,-110,0.4/-0.2,ok
57837317,907988418888257280,4,12.9,0.42,-200,0.15,400,0.23,-200,1.89,30,-0.4/0.6/-0.3/-0.1,ok
64748725,1925697382286724864,2,4.2,-0.23,400,1.74,400,-0.15,320,-0.17,-60,0.9/-0.8,ok
110834909,6493834627059992960,2,4.3,1.67,-40,2.37,-50,4.02,400,1.78,190,0.7/1.1,ok
101399933,5736406978222738176,1,3.8,-0.40,400,-0.62,400,0.49,400,-0.31,110,-0.4,ok
70302192,2536491205505048960,9,9.9,0.79,-140,2.88,-110,-0.49,400,2.50,-180,0.9/-0.3/-1.4/-0.6/0.6/1.0/-0.1/0.5/0.3,ok
93270652,4877164750221448448,2,4.2,4.21,20,3.00,50,1.06,-150,6.15,120,1.2/5.1,ok
57553072,875666213005926016,7,13.8,0.01,-200,0.84,-200,-0.26,-200,21.74,20,-0.1/0.3/-0.9/0.5/-0.3/1.4/0.1,ok
57621660,883761715259055872,2,3.7,-0.22,-200,0.10,-100,0.29,-200,2.18,140,0.1/0.0,ok
94867903,5173238080252961536,2,8.9,0.35,-70,2.13,-200,1.88,400,73.69,60,1.3/-0.2,ok
92690647,4787632583523575296,2,6.4,-0.16,400,0.30,-200,0.48,400,3.18,-70,-0.5/0.2,ok
87765015,4301290484293353344,1,6.0,2.08,120,0.85,80,6.36,230,2.20,-200,2.1,ok
57540103,874305258129526400,6,15.6,1.93,400,2.27,400,1.56,400,4.54,-200,0.7/-0.2/-1.1/0.2/1.3/0.0,ok
110562832,6461837567380862592,2,4.5,0.12,320,-0.71,-200,0.56,290,2.26,-140,0.5/-0.8,ok
115120737,84420777658979584,2,6.2,0.06,380,-0.38,360,1.08,400,3.05,380,0.3/0.4,ok
93786782,4964710958401593728,1,12.5,1.57,-100,3.31,-110,0.52,220,-0.21,400,1.6,ok
79782071,3801262630686591104,2,5.2,0.10,40,1.08,60,0.21,400,2.46,-110,-0.3/0.6,ok
79782169,3801286403330584448,2,5.7,1.70,-170,3.27,-200,-0.34,20,18.85,60,1.8/0.1,ok
92318271,4735565008528213632,2,20.6,1.79,-200,0.83,-160,4.11,360,9.43,0,0.6/0.7,ok
56402492,674889926578102528,1,6.8,-1.29,400,-1.38,190,1.93,400,1.80,-200,-1.3,ok
90189975,4549883741142600704,1,5.0,1.74,170,1.52,170,2.55,-70,7.81,20,1.7,ok
75505059,3165853688468822912,8,6.1,0.88,-50,2.39,-80,0.04,120,3.01,-30,0.3/-0.3/0.2/0.2/1.5/-1.5/-0.7/0.1,ok
92818511,4804925049570142848,1,8.9,1.50,-200,2.81,-200,-0.65,-190,29.09,80,1.5,ok
79099660,3674247695985619328,2,4.8,2.00,-130,2.06,-130,0.10,400,0.59,280,-0.7/2.3,ok
79695280,3784866331040763008,4,5.5,0.94,-200,2.51,-200,0.74,400,32.57,40,1.1/-0.0/2.5/0.6,ok
116429474,271416094585086208,4,5.0,-1.29,400,-0.82,0,0.34,400,0.43,10,-1.7/0.2/0.4/-0.1,ok
75308942,3152283103641386112,2,5.9,-0.32,-20,0.64,-200,0.35,50,4.00,60,0.3/-1.5,ok
75935300,3228730738371591040,5,8.0,-1.19,400,-3.26,400,1.37,400,2.33,-130,0.3/0.6/-2.4/-0.9/1.7,ok
61310314,1437855751057311616,1,14.1,0.50,140,0.99,120,-0.38,320,8.61,-130,0.5,ok
56333992,667992969308884224,7,14.1,0.58,-200,4.39,-200,1.59,400,29.59,60,-1.8/0.4/0.2/0.6/0.6/-2.2/1.1,ok
61648680,1496633684172962048,5,21.8,1.98,230,1.22,210,1.34,400,1.11,-200,1.6/-0.1/0.1/-1.8/1.5,ok
80040922,3850868055550727296,8,8.7,3.95,-200,5.80,-180,1.30,400,16.01,100,1.3/-1.4/2.5/1.7/0.5/1.9/1.9/0.1,ok
74999723,3127761765259717632,2,42.4,0.89,400,1.63,400,0.47,400,3.18,250,0.4/1.1,ok
70645887,2606779964507034240,1,11.0,-0.05,160,0.27,180,-1.14,80,1.08,280,-0.0,ok
80849747,4011141872667809792,1,19.1,-0.63,370,-0.46,390,0.24,60,1.01,-150,-0.6,ok
114625268,6895794568978599808,1,4.0,-0.05,400,2.77,380,-3.31,-200,0.31,-60,-0.0,ok
62018070,1566553007268519168,2,5.9,0.25,400,-0.18,-200,1.56,400,1.02,250,-0.4/0.7,ok
94040526,5010938344243532672,1,18.2,2.61,-200,7.73,-200,1.55,400,104.73,90,2.6,ok
70035335,2484109681283815168,5,8.7,-2.87,-120,-1.80,-120,-0.96,-110,2.09,0,-3.4/-2.2/-0.3/-3.4/-1.0,ok
93505357,4915236822096824448,2,4.7,0.30,400,1.01,400,-0.18,-40,1.64,-120,-0.1/-0.2,ok
62506053,1654560662439820416,1,16.9,0.44,-200,1.28,290,1.80,-120,7.29,-50,0.4,ok
71907947,2840795827475706368,4,42.7,0.77,400,0.65,-200,10.54,400,13.77,-50,0.3/1.5/0.9/4.1,ok
80903814,4022064867854157696,2,13.6,0.00,400,0.32,220,0.32,400,1.40,50,0.0/-0.1,ok
55889861,597858043149887488,2,18.1,2.17,-200,2.96,-200,0.87,400,30.81,60,0.9/1.6,ok
65258778,1974721783974773376,2,11.2,-0.26,-130,0.95,-200,-0.15,160,0.47,400,-0.4/0.2,ok
57395466,856085770636726400,2,15.1,1.44,-200,5.30,-200,-0.58,80,27.48,70,-1.3/1.6,ok
93193688,4864838159722478208,1,7.0,2.66,400,1.12,400,5.58,-200,2.57,300,2.7,ok
