sdss_id,gaia,nvis,snr_max,C,C_v,CI,CI_v,CII,CII_v,HeI,HeI_v,C_vis,status
93928354,4989686777343508736,1,6.1,1.17,300,1.31,270,0.71,390,0.27,-200,1.2,ok
68785085,2224341194409491200,1,4.0,2.19,-20,-0.21,-40,4.26,0,1.61,-200,2.2,ok
99351964,5572864686699015680,1,9.1,2.58,-200,3.06,-200,1.71,400,2.51,400,2.6,ok
63067692,1749368354646313856,1,5.6,1.81,280,1.18,280,1.74,270,2.00,230,1.8,ok
74224441,3065646844413476224,2,4.2,0.84,200,2.77,140,0.58,400,2.19,-190,2.8/0.1,ok
71870653,2834217204592437248,3,6.4,0.71,-200,-0.13,-200,1.13,-110,3.83,-200,0.3/-4.1/1.4,ok
86318196,4208817815489848064,1,9.4,1.43,140,6.42,-140,1.26,320,-0.07,400,1.4,ok
79003699,3657836557228130816,2,4.1,-0.58,-190,-0.20,220,-0.30,-200,3.64,290,-1.2/-0.2,ok
89149473,4448135347424545280,2,12.8,-0.39,130,-0.06,400,1.41,30,3.01,-200,1.0/-2.0,ok
71488537,2763241839233655040,1,5.2,0.39,-200,0.51,-200,0.42,400,2.13,-200,0.4,ok
57527269,872987429019154176,2,4.1,0.66,400,0.28,400,1.31,-80,0.93,-70,0.4/0.3,ok
117238682,390435071494358656,2,7.3,0.69,400,0.02,-20,2.54,400,0.82,130,0.8/-0.5,ok
56235233,655086691367669504,3,3.9,2.71,20,0.69,-30,2.40,360,0.70,400,1.0/1.5/0.3,ok
77339013,3403326587793080832,1,3.6,-0.65,-50,0.61,-10,-0.67,-90,0.12,160,-0.7,ok
88910003,4419234684286867072,2,4.0,0.54,10,-0.13,100,1.21,-180,0.83,50,-0.5/1.1,ok
101605001,5762521199720805376,3,6.1,-1.00,-200,4.52,190,-1.24,-200,0.21,400,-4.2/0.7/-0.2,ok
79032611,3662723336657675136,1,7.0,0.91,400,0.28,350,1.00,400,0.81,-200,0.9,ok
67164748,2080909666354982912,2,7.8,0.60,-130,2.06,-130,0.79,400,0.16,400,0.7/1.1,ok
94056416,5013930940016228096,1,5.3,1.20,-30,2.98,-60,0.85,400,2.84,-30,1.2,ok
63093837,1752136134652092416,1,4.2,-0.15,400,-0.04,400,-0.23,-200,3.22,120,-0.2,ok
74706765,3107179727923969024,4,5.5,0.29,-90,2.07,-60,-0.32,-200,1.34,270,3.8/-3.4/-2.4/-1.0,ok
111310380,6569309816772414848,1,4.9,1.43,400,1.74,-200,1.45,400,2.22,400,1.4,ok
117035812,360858960322547968,2,13.1,0.18,-200,-0.23,30,0.66,-200,1.01,-200,1.1/-0.6,ok
70596246,2595728287804350720,1,22.7,0.90,250,1.09,250,0.87,250,-0.37,350,0.9,ok
69929338,2462440712281769344,1,4.3,0.97,400,3.47,400,-0.21,80,1.35,320,1.0,ok
61027885,1393936313137712512,1,4.5,2.12,400,1.03,130,2.10,400,1.16,290,2.1,ok
58948830,1073696503505593344,1,6.7,-0.40,-70,1.08,-90,1.92,370,-0.64,290,-0.4,ok
55410479,522824517819155840,3,10.7,1.67,400,1.65,400,-0.17,400,1.39,-200,-3.4/-2.7/1.5,ok
92784907,4800641352268945536,1,8.0,0.49,370,0.68,390,1.15,160,0.40,-190,0.5,ok
55816234,585335116810252288,2,9.8,0.20,300,1.01,360,0.79,130,1.28,-130,-1.1/2.0,ok
67468447,2106714959435643392,2,3.1,1.86,360,0.89,380,1.70,340,0.80,180,0.2/3.0,ok
88597832,4375274319625502080,1,3.7,0.70,-200,0.68,-130,1.19,-200,3.00,190,0.7,ok
66760635,2057965534435636224,4,6.4,3.19,340,1.77,380,4.00,280,0.45,-200,-0.9/3.1/6.6/3.0,ok
75679221,3192001865980717696,2,4.8,1.41,-90,1.51,-60,3.15,-120,4.31,250,0.7/1.3,ok
100038455,5616855567106733824,4,6.0,2.53,-110,2.12,-90,0.81,-200,1.20,400,-1.1/0.3/0.2/2.3,ok
57008652,784200147089361664,6,10.9,-0.88,290,0.17,220,-1.20,400,2.15,-200,0.2/-0.2/-1.5/0.1/-7.2/3.5,ok
104215722,5911160263973498496,1,18.5,0.52,400,0.62,-100,0.67,400,3.11,-200,0.5,ok
80730274,3987521309181384320,1,4.1,2.84,170,3.04,160,0.70,180,1.47,400,2.8,ok
70361158,2546887573277984256,2,31.1,-0.82,10,0.33,0,-0.98,-200,2.92,-200,0.5/-0.8,ok
89563284,4491025200078963712,1,4.3,2.20,400,1.38,400,2.02,400,1.37,30,2.2,ok
93651068,4940417047123948672,1,35.2,0.39,330,0.06,380,2.17,150,1.73,400,0.4,ok
67440910,2104289642941453568,2,4.2,1.04,-200,1.84,-30,-0.32,-200,4.22,-200,2.5/-1.3,ok
87331346,4271540860743682688,1,4.2,0.58,-90,1.20,-200,0.27,-80,1.51,260,0.6,ok
114650782,6899736112005249664,1,6.3,0.49,20,4.05,30,-0.07,400,4.83,-200,0.5,ok
117147344,377861533258704896,2,4.8,-0.60,400,2.48,90,-0.07,400,2.89,-50,0.3/-2.9,ok
64855923,1940455950773027712,2,3.3,3.86,-200,3.79,-200,1.24,-100,1.05,-200,2.3/6.7,ok
92954617,4824589200855238912,1,3.7,-0.80,-200,-0.21,-200,0.14,400,0.80,-200,-0.8,ok
68783828,2224077105459670144,1,4.7,2.29,150,0.72,180,3.94,30,0.87,400,2.3,ok
60335372,1300933430611903488,2,4.6,2.50,230,1.96,150,2.18,350,-0.21,90,-0.3/1.9,ok
95578035,5248966020207183104,2,18.8,1.19,-90,1.81,-130,0.93,90,0.78,200,3.8/-1.3,ok
69639095,2397201881337184640,2,4.9,-0.06,-200,0.48,-200,0.77,160,1.54,-200,0.9/-1.4,ok
116686990,312548549701981184,2,7.0,0.50,70,2.92,60,-0.74,-200,5.99,110,2.6/-0.8,ok
102063114,5805350132561772288,1,3.4,0.56,390,-0.39,-200,0.86,350,2.41,-40,0.6,ok
75044158,3131089712078903168,5,32.9,0.23,-140,1.49,-120,-0.59,-160,2.49,110,1.5/4.2/0.7/-1.3/-1.7,ok
79311824,3710111020801243392,2,4.0,2.53,400,1.56,400,1.07,180,1.40,310,6.1/-0.3,ok
57867596,913004631453049600,1,6.2,2.36,-190,2.84,-200,-0.11,0,1.56,400,2.4,ok
62462242,1647162396588999552,10,21.4,1.54,-170,1.79,-160,0.63,-200,4.28,-190,0.3/2.3/0.1/0.7/-0.8/0.4/-3.2/-0.7/-1.6/-0.4,ok
62616286,1674958389840474496,1,11.7,1.47,-200,1.37,130,1.62,-200,-0.07,30,1.5,ok
71093959,2689589682753213952,1,6.2,0.08,340,-1.51,-200,1.42,340,1.76,-200,0.1,ok
103890244,5890296446769777792,2,6.3,-0.38,100,-0.59,-40,0.07,110,0.33,290,-1.4/-0.1,ok
74676833,3104762279808982528,3,9.9,0.53,400,1.83,330,0.05,400,-0.00,230,1.3/-0.1/0.0,ok
78930937,3645814467025031296,5,4.7,0.28,400,-0.63,400,2.34,340,0.50,350,-0.3/0.1/-1.0/-1.1/2.5,ok
78930937,3645814467025031296,5,4.7,0.28,400,-0.63,400,2.34,340,0.50,350,-0.3/0.1/-1.0/-1.1/2.5,ok
57398137,856556636491266688,2,11.6,0.57,280,0.24,60,1.22,300,4.38,20,1.3/0.1,ok
62243776,1608985218273456512,4,33.5,-0.38,-150,1.56,-110,-0.44,400,0.34,400,0.1/0.2/-0.7/-1.9,ok
79048385,3665419923284583936,13,6.4,1.36,0,2.04,-50,0.83,90,1.94,-150,1.6/2.9/-1.7/3.2/0.9/5.5/-1.0/-0.1/0.5/1.2/-2.4/0.4/-1.6,ok
76911208,3363747673887070720,1,12.0,0.88,-90,3.60,-140,-1.94,30,1.20,80,0.9,ok
93480201,4910659688334645120,5,4.4,-1.17,400,-1.42,150,0.76,400,2.88,350,-0.7/-1.0/1.5/0.2/-0.5,ok
90174045,4548503613530595200,2,7.7,2.11,-200,1.36,-200,0.24,130,1.69,170,0.8/1.0,ok
86511923,4227485598775156352,1,8.8,0.82,-160,0.65,-190,-0.65,40,2.30,-200,0.8,ok
92103935,4700553740800718080,6,13.5,0.18,60,0.76,30,0.25,-200,5.89,360,2.4/-0.7/0.2/-0.2/0.7/-0.6,ok
75863844,3220080399359914240,3,6.2,0.67,400,0.02,-140,2.34,400,-0.94,-200,-0.2/0.4/2.3,ok
63712190,1820360418841243136,3,3.5,0.71,400,0.02,400,0.57,270,0.95,340,-0.3/-1.3/1.7,ok
61387582,1451533916224999424,3,17.0,-0.37,220,0.86,-200,-0.02,250,0.92,50,0.8/-1.0/-0.2,ok
88748696,4392416049497430656,1,5.3,1.41,20,0.44,-10,0.02,80,1.60,-200,1.4,ok
56644550,713000412639908096,2,12.5,-1.14,-200,-0.38,-200,-2.12,-200,1.45,-200,-2.0/1.9,ok
80051470,3852921290436409216,2,3.7,0.57,240,1.68,290,-0.27,60,0.83,40,0.8/0.4,ok
63404170,1792777039351701376,2,3.4,0.61,-200,1.08,-200,-0.14,-200,1.27,-60,0.4/-0.3,ok
67099920,2075924579412868736,2,3.5,-0.08,110,0.39,180,0.56,10,1.71,20,-0.5/0.4,ok
93044761,4839339110684631552,1,4.9,4.87,160,0.86,140,3.72,200,-0.28,400,4.9,ok
71709796,2805765554519942528,2,9.4,0.30,170,1.74,-200,0.63,400,2.95,10,2.2/-1.0,ok
102152341,5811813719041274496,1,3.0,1.64,330,1.36,330,1.49,-200,0.58,-160,1.6,ok
95176559,5219836104593549824,1,3.8,-0.91,400,0.91,400,-0.56,-80,2.94,240,-0.9,ok
63440663,1797425297773930496,2,3.2,0.22,400,1.08,330,-1.10,400,0.86,400,0.5/0.8,ok
54744854,455456851969115520,1,4.7,2.08,50,2.49,20,0.53,400,0.69,-200,2.1,ok
79073995,3669870574555596672,4,7.4,0.83,400,0.08,400,2.38,340,0.41,310,0.6/0.5/0.3/3.0,ok
79646977,3775058824759807360,2,7.8,-0.01,-200,1.26,-200,-0.26,270,1.60,-200,-0.6/-0.2,ok
63369218,1787895997999591040,2,8.7,2.51,340,4.12,330,0.12,-200,5.57,-190,-0.7/3.2,ok
61127507,1410226471255925632,2,5.6,0.68,-150,1.97,-70,-1.83,-200,0.53,270,0.7/0.3,ok
65464627,1986822424836721792,2,10.6,2.29,-200,2.11,-200,-0.22,-200,1.62,-90,0.2/1.0,ok
71883536,2836528515472595072,2,4.9,1.04,-20,0.46,-170,2.06,20,1.12,400,-0.0/2.2,ok
68508124,2196211941759772416,3,13.2,-2.65,60,-1.71,400,-0.99,-100,0.22,-100,-0.9/-1.6/0.3,ok
64865134,1941323602886844416,2,3.4,1.58,-20,2.07,-50,0.51,180,1.76,380,6.4/-0.7,ok
100518861,5663558629166925568,1,13.2,-0.35,400,0.68,400,-1.34,400,1.60,60,-0.3,ok
79138775,3680412314085342720,2,3.3,-0.76,-160,0.44,-160,-1.13,-30,2.00,390,0.1/-1.3,ok
71137006,2695182520446408192,1,6.0,2.36,400,2.58,-30,1.52,400,0.81,360,2.4,ok
71332476,2731694445450952064,1,7.4,2.99,-160,3.30,-150,-0.23,180,3.12,-20,3.0,ok
57174196,815382120758630144,1,6.0,1.16,400,1.53,400,0.55,150,1.64,180,1.2,ok
116599849,298051179651825280,1,4.0,1.53,140,1.19,110,0.83,210,-0.32,400,1.5,ok
71959237,2849930668862492544,4,7.1,16.78,90,13.14,90,3.33,180,0.54,400,5.5/3.4/6.6/18.3,ok
76903991,3362988701626142336,2,4.5,0.53,-200,1.54,-200,0.77,380,1.57,-190,0.8/0.2,ok
74299161,3071964195845021952,2,3.9,-0.28,-200,0.52,20,-0.48,-200,0.91,260,1.4/0.2,ok
67184761,2082562197971311360,2,11.5,5.64,370,1.90,400,0.95,210,-1.66,400,3.1/-0.3,ok
88311313,4323311748008683520,5,25.6,-1.18,30,2.55,70,-1.66,-20,1.22,320,-2.5/-0.8/2.1/-0.1/1.3,ok
112578667,6710376398403629568,2,5.4,0.78,-10,-0.36,40,8.21,-70,0.34,240,3.8/-0.5,ok
76226594,3283171441713463424,2,4.3,-0.07,400,-0.36,-110,0.67,400,1.76,310,-2.3/0.0,ok
78083606,3483122411523371008,1,5.3,4.30,400,2.54,400,4.92,330,2.53,-60,4.3,ok
116614443,300859332348718592,1,3.5,0.84,-40,1.70,-20,0.55,400,1.82,400,0.8,ok
110210099,6423519694527862656,2,5.2,1.28,400,-0.55,-200,3.08,400,2.17,-20,0.0/3.1,ok
56024393,619097133169391872,1,6.0,0.99,400,1.29,400,5.02,90,2.37,130,1.0,ok
76995570,3369622089636156672,2,7.7,-0.10,130,-0.04,60,-0.02,260,2.23,-60,-1.7/0.1,ok
117308295,397604123526121728,2,4.3,2.52,400,1.01,400,1.61,400,2.04,-200,1.7/1.6,ok
57426677,861535362580837504,3,16.6,-1.01,400,0.27,150,0.10,-90,2.97,-30,0.4/0.2/-0.4,ok
94839626,5166857992234470912,2,4.3,-2.04,400,-0.78,400,-0.84,400,2.86,250,-0.1/-0.4,ok
92652755,4781932818325134208,1,6.8,1.62,-150,2.05,-130,0.73,290,0.67,400,1.6,ok
92570773,4769890520301202688,2,5.5,-0.88,-200,0.83,0,-0.95,-200,0.90,-200,-1.9/0.1,ok
111925112,6655078522671837184,2,4.0,2.95,-90,7.67,-70,1.20,400,-1.45,400,1.4/1.5,ok
55810629,584363182890620928,4,4.3,-0.02,50,0.92,-30,-2.32,160,3.52,10,0.2/-2.4/-0.6/1.6,ok
101392740,5735413015415763840,1,5.9,6.72,-50,5.33,-40,0.21,-70,-0.13,-200,6.7,ok
86422771,4218640371327929856,2,5.4,2.65,0,2.57,0,-0.05,240,2.17,260,2.4/0.1,ok
61988263,1561067784276158208,2,9.9,-0.23,270,-0.31,-200,1.09,270,3.95,-40,1.5/-5.5,ok
92250220,4724501924391584768,2,3.2,-0.29,380,1.46,300,0.02,400,0.29,-10,-0.4/0.1,ok
60831477,1363431252082252288,2,4.7,0.97,70,2.03,70,1.31,400,3.56,90,3.7/-0.2,ok
68653307,2207722836371006464,2,3.8,0.64,-70,1.48,-40,0.62,-200,1.44,330,-0.3/0.6,ok
65428427,1983663119907446144,2,4.2,1.53,-200,2.01,-200,-0.08,400,-0.83,210,0.9/0.9,ok
74996327,3127523063856566784,1,12.6,1.51,-200,4.71,-200,0.28,-90,9.72,150,1.5,ok
57406575,857971944178748032,11,13.4,0.97,220,0.98,290,1.24,160,3.40,130,1.2/-1.9/-0.4/-0.3/2.0/3.9/-1.1/0.3/-0.5/0.5/2.2,ok
92415405,4752515114141784832,3,21.1,1.63,30,1.11,50,1.70,-200,0.62,210,1.6/0.2/4.2,ok
79656446,3776869239374325248,4,31.1,-0.44,-200,0.18,-200,0.00,400,2.17,-140,3.1/-1.5/1.2/-0.4,ok
60853882,1366586541215970560,2,5.7,3.69,-70,2.24,-200,0.79,-10,2.02,-200,1.9/1.2,ok
110663583,6473411542171382400,2,7.1,0.76,-170,0.91,-180,3.52,400,1.57,400,1.3/0.4,ok
62955878,1736578491794781824,1,3.8,1.54,-160,2.90,-140,0.50,-200,2.90,120,1.5,ok
76150551,3263572200271168256,2,5.6,-0.66,-160,1.21,400,0.01,-80,0.27,180,-2.7/1.7,ok
56442153,680446342946238208,3,8.6,0.78,-180,0.72,-200,0.11,-130,1.06,-200,0.7/0.3/-0.2,ok
111647608,6632643090984166400,2,4.4,1.47,280,3.67,-200,-1.62,400,-0.85,0,0.4/0.4,ok
67267361,2088696025440349312,1,9.8,0.46,120,1.23,110,-1.72,150,2.84,400,0.5,ok
69080301,2268177112397931136,4,10.3,0.13,-200,-0.15,-200,0.28,-140,1.55,-200,1.1/0.0/-0.8/0.6,ok
70379868,2550196652304711040,5,18.1,0.27,120,0.76,90,1.05,400,2.06,-200,0.6/-1.0/3.0/-0.5/-0.2,ok
74874140,3116518395571605120,3,3.7,-0.39,390,-0.01,360,-0.04,-90,4.37,-130,-1.1/-0.1/0.3,ok
56287402,661922458236379392,1,4.2,-2.22,400,0.28,360,-2.26,-200,2.28,400,-2.2,ok
69341547,2323176161485548928,2,3.2,-0.73,320,-0.75,120,-0.02,350,0.72,70,-0.4/-0.7,ok
71527264,2771051258008723072,2,3.9,0.80,400,2.36,-200,0.80,400,-0.50,400,1.4/0.2,ok
90125018,4542341297533149568,1,4.6,0.68,-200,1.86,-200,-0.18,400,0.90,400,0.7,ok
63751541,1821950282597112704,2,6.9,0.93,-30,2.55,0,1.42,400,1.84,-200,0.3/0.2,ok
57716562,892309520515306368,6,7.8,3.27,400,4.05,-60,1.38,400,1.89,-200,0.5/-0.1/2.8/0.5/-1.6/0.1,ok
67561685,2115672233989337472,2,6.1,0.32,180,0.26,140,0.31,-200,2.87,-40,0.1/-0.4,ok
70105069,2497820178964816128,3,8.1,1.04,30,1.15,20,1.63,170,-0.37,400,2.4/-0.9/-2.4,ok
92935711,4821813823051772800,1,4.4,2.08,260,2.59,270,1.24,250,0.57,-80,2.1,ok
56221205,653661969113616256,2,12.0,2.73,220,6.36,340,1.37,100,1.51,-110,0.1/1.5,ok
92098557,4699679006286076032,2,6.5,0.44,90,3.71,160,0.13,-180,1.63,320,1.5/-0.4,ok
59541585,1171919729800922624,2,8.1,0.18,400,0.73,400,0.65,120,1.06,-170,-0.0/0.4,ok
67633998,2123713615357668864,2,17.7,0.14,290,-0.68,290,1.65,90,1.77,270,-1.8/0.7,ok
100494451,5659897221086460928,1,19.3,3.31,380,3.42,340,0.10,400,2.24,-130,3.3,ok
85266381,4140892564096990720,1,4.8,-0.20,400,1.71,390,-0.62,-200,1.76,130,-0.2,ok
79652998,3776173115370569472,2,5.0,3.11,60,3.31,30,0.34,190,5.31,210,4.7/1.1,ok
63112980,1754253484808975104,1,3.6,0.86,400,0.45,390,0.94,400,1.83,330,0.9,ok
109594816,6332570253046850432,2,4.2,-0.07,130,1.31,160,0.16,-200,2.73,60,-0.3/-0.2,ok
74949973,3123659246855450880,1,7.1,0.53,340,1.09,350,0.18,250,3.05,100,0.5,ok
76013696,3238258075345605760,3,4.6,1.97,-100,4.78,-130,-0.22,400,2.84,290,0.9/0.9/-1.1,ok
86275279,4205472237820863232,1,17.5,2.22,310,3.05,310,1.41,-50,-0.63,130,2.2,ok
114181553,6837525469227801088,5,18.3,-0.45,400,-0.09,-140,0.40,350,0.98,-200,-2.4/0.5/0.8/1.0/-0.5,ok
71383714,2741068160034821248,2,5.3,1.00,390,1.76,370,0.94,400,1.32,-60,1.3/0.7,ok
93483426,4911240093035420288,2,3.7,1.93,400,0.95,400,1.04,320,2.47,400,1.1/0.4,ok
61130207,1410620298281140992,2,7.7,0.14,400,0.72,400,0.04,400,0.57,340,0.4/-1.1,ok
71837116,2828073825107334912,1,4.4,1.15,10,1.80,-20,-1.18,400,0.87,320,1.1,ok
57316071,842122758942663040,12,8.1,0.52,-60,0.49,-30,1.89,-130,0.14,400,-1.4/1.3/1.1/-1.3/0.2/0.1/1.0/2.2/-1.0/-4.4/1.0/0.2,ok
71089470,2689046382274582272,1,3.6,0.94,280,0.45,290,0.88,220,2.08,230,0.9,ok
92085429,4697090897648567552,2,31.3,6.48,260,6.26,310,0.57,160,0.56,-200,-0.6/4.1,ok
102030469,5802725018490063488,1,6.1,2.63,400,2.90,-200,3.05,400,2.55,-120,2.6,ok
63041825,1746781001923380608,1,7.1,1.00,-200,1.12,-200,-0.29,-200,2.09,350,1.0,ok
70160401,2508439880741712640,3,9.6,0.88,400,0.34,400,1.47,400,0.01,130,1.7/-0.5/0.7,ok
57748455,895832699368607744,8,7.8,1.22,-20,2.55,-90,0.76,70,0.21,-190,-0.6/-1.3/3.8/-0.2/-0.1/1.4/0.8/-1.3,ok
57398010,856540075097365504,3,33.2,-0.20,300,0.56,-150,0.98,390,0.38,400,-0.1/-0.8/1.0,ok
63923040,1829998913881564160,3,3.7,1.36,-90,0.74,-70,3.74,-200,2.18,-70,0.7/-1.4/0.7,ok
92184890,4713619542415902336,2,6.1,0.05,-200,0.91,400,1.78,-200,1.75,40,1.0/-0.6,ok
64446230,1879302114763937280,2,7.3,-0.27,-200,-0.70,-200,0.47,-100,1.49,360,-0.8/0.4,ok
92813086,4804209684114310784,1,26.7,1.20,400,1.63,340,1.39,400,1.37,-200,1.2,ok
67546665,2113961462615081472,2,8.4,0.69,-140,-0.35,360,2.35,-120,1.08,220,0.8/-1.5,ok
90509820,4584906966059113344,3,9.3,4.21,360,2.15,340,2.29,400,-0.27,400,2.1/1.1/2.4,ok
69444452,2349089898206815360,1,3.7,-3.27,400,-3.22,400,-0.06,320,-0.24,-80,-3.3,ok
93792745,4965726323029961088,1,17.4,-0.68,40,1.43,110,0.87,-200,0.53,-200,-0.7,ok
93704775,4949868857096580480,1,7.9,-0.11,-90,-0.31,-60,4.08,-200,-0.20,-200,-0.1,ok
94828904,5164566163325268608,2,4.5,-1.83,-200,-0.54,-200,-1.35,-200,1.09,-200,-0.4/-2.5,ok
67846455,2144394467002982400,2,5.0,0.33,10,0.38,70,0.28,-80,0.56,-200,-0.5/0.9,ok
93750876,4958095746692870528,1,10.5,1.08,400,0.28,400,2.03,400,1.48,400,1.1,ok
69060410,2265100885021724032,4,9.3,0.06,60,1.74,20,-0.92,400,0.57,10,0.3/-0.7/-8.6/2.1,ok
94397048,5077932210493920256,1,6.0,0.75,-170,1.13,-160,0.42,-200,0.36,-50,0.8,ok
76704382,3347953532952671360,1,19.8,1.13,220,-2.44,-110,6.03,180,0.59,110,1.1,ok
72202204,2887010981251540224,2,6.1,3.19,-60,2.45,170,1.26,-60,2.89,400,0.2/1.7,ok
92188007,4714176548134413312,2,5.1,1.22,70,1.82,-70,3.95,200,0.21,400,1.8/0.2,ok
101523236,5753196860081622784,2,4.4,0.45,-100,1.39,400,0.61,-200,2.48,90,0.7/0.1,ok
86557010,4231922059473951616,1,16.7,-0.60,-200,0.89,-200,-1.45,-200,1.82,60,-0.6,ok
71161590,2699008782255569152,1,3.4,-2.23,-20,1.19,-10,-2.51,400,3.23,310,-2.2,ok
72160261,2882357263926906496,1,6.2,2.61,300,2.43,290,2.49,340,1.88,-60,2.6,ok
76205251,3278752744999753600,3,4.6,1.35,350,3.29,260,1.00,-200,-0.30,400,0.9/-0.1/0.1,ok
68442877,2188855384337172352,2,4.0,-0.43,-10,0.31,-40,-0.13,50,1.61,-170,-1.3/0.3,ok
60363602,1304733106575117056,1,9.5,1.48,190,2.57,-200,1.02,300,4.62,-130,1.5,ok
92205672,4717107605615623040,2,5.2,2.11,-170,1.95,-170,2.10,400,-0.42,400,1.3/1.7,ok
69033605,2260466993266300416,2,21.3,-0.22,-200,0.15,-200,-0.58,-10,-0.23,10,-0.3/-0.3,ok
80881380,4017309342624701312,5,7.5,0.08,170,3.18,120,0.32,400,4.11,390,-0.4/1.0/1.4/-0.2/-2.4,ok
110645540,6471620850046356352,2,3.7,0.71,-200,-0.01,-200,1.45,150,-1.07,140,1.5/-0.4,ok
58799745,1045202625311681280,2,6.1,1.48,230,0.71,0,2.59,230,2.13,170,1.2/-1.5,ok
92928510,4820759460119452672,1,5.5,0.59,60,0.46,20,0.33,100,-0.91,-110,0.6,ok
92814379,4804386052651381504,2,8.7,5.77,-200,2.91,-200,0.46,400,3.12,400,1.4/1.2,ok
89578904,4492930138335432960,1,4.5,2.64,400,1.95,400,1.40,-20,1.21,400,2.6,ok
90280066,4559106586411037440,1,21.9,3.83,270,4.70,300,2.18,210,3.97,-50,3.8,ok
67116488,2077077245551086848,2,4.1,3.32,-70,1.77,-100,1.29,100,3.40,340,1.2/1.6,ok
86321249,4209104513139995136,1,3.4,3.26,140,6.03,140,1.34,400,1.89,80,3.3,ok
104000507,5894917758510825856,1,4.8,1.58,-130,2.15,-170,0.12,0,-0.04,230,1.6,ok
77583916,3431289470598398080,2,6.1,2.16,260,0.79,260,1.49,260,0.09,400,-0.3/2.6,ok
57691238,889882692194660352,2,4.1,0.53,400,0.22,-200,0.68,400,0.49,-200,1.2/-0.5,ok
107112611,6053642436770104448,2,8.3,0.57,-200,0.99,-200,-1.41,280,0.19,-140,-0.8/1.8,ok
114603640,6892497442844172672,1,3.8,1.26,340,1.44,340,0.13,200,0.63,280,1.3,ok
71005975,2677107030322026240,5,9.1,0.71,-70,-0.28,-110,3.16,100,2.04,-70,-2.9/-0.0/0.4/1.2/-0.3,ok
62915553,1731704184950327168,1,13.9,-0.53,-200,-0.05,400,0.13,-200,0.33,400,-0.5,ok
76314602,3302301707085953792,1,6.5,-0.27,320,0.94,-140,0.22,290,2.70,-200,-0.3,ok
78955876,3650062494623367168,4,10.6,-0.42,400,-0.05,400,0.88,50,0.84,340,-1.3/-0.6/-0.9/0.5,ok
79882312,3821711446723880448,6,7.7,3.11,390,1.55,400,3.33,360,1.96,-150,0.4/0.1/-0.7/0.7/5.9/3.8,ok
98150259,5453002491749107072,1,4.7,3.74,400,1.82,400,7.96,400,1.23,-200,3.7,ok
56367136,671406020903899776,8,5.4,-0.27,-140,-0.51,-160,0.67,-120,1.24,400,-2.1/0.3/0.4/-3.2/-0.1/-0.1/-0.8/0.1,ok
95178972,5220119576732429696,2,8.5,2.61,400,2.31,400,1.33,400,1.63,50,2.1/4.9,ok
56282874,661311267210542080,1,8.4,0.33,-200,0.68,390,0.19,-200,2.05,-50,0.3,ok
79337571,3714442370763751552,1,6.9,1.48,400,0.75,-200,2.29,400,2.58,50,1.5,ok
103998709,5894800149418981632,1,4.1,1.33,-200,1.09,-200,0.05,-190,0.82,240,1.3,ok
67819492,2141466403116486912,1,18.8,-1.77,120,-1.58,-200,0.55,120,0.01,160,-1.8,ok
74349253,3077580153347317248,2,4.5,0.22,-40,3.13,-30,-1.42,-200,3.01,-60,-1.1/0.7,ok
95580586,5249243986195401344,2,3.7,0.76,-70,1.06,-60,0.47,-80,1.58,-90,0.8/1.0,ok
79087455,3672237926168848384,3,4.1,1.17,120,1.75,10,2.27,300,1.97,150,0.6/-1.3/0.9,ok
57576727,878705881620105728,7,11.7,-0.29,-200,-0.16,-120,0.45,-200,5.54,-200,-2.2/-1.2/-2.8/-0.2/0.9/3.1/-1.0,ok
75037832,3130608946319306496,1,7.4,1.63,320,1.66,-160,-0.08,360,0.01,330,1.6,ok
87874490,4307667617377160704,2,17.1,-1.68,250,-0.09,240,-1.06,-130,2.06,-200,-0.6/-3.9,ok
62959804,1737045234480847488,1,4.9,1.56,270,7.28,240,-1.07,400,0.75,-200,1.6,ok
116626057,302740016924068608,2,10.8,-0.37,-30,1.59,0,0.48,-200,1.10,-50,-0.7/0.2,ok
63647341,1815937324082848896,2,3.8,1.03,-80,4.39,-70,-1.18,-200,2.60,280,0.2/1.9,ok
63577302,1809748138765904768,2,3.5,0.57,400,0.01,400,1.00,-200,3.06,150,1.8/-4.0,ok
77489591,3424599049711282304,2,3.8,0.65,-200,1.87,-200,0.33,30,1.72,-200,-0.6/4.3,ok
57715124,892173077995285632,6,7.2,0.34,380,0.19,-200,1.42,260,15.69,0,0.4/0.7/0.5/-0.6/0.8/-1.1,ok
63575142,1809582529141167104,2,4.6,1.25,390,4.95,360,0.11,400,1.73,-160,4.2/0.0,ok
68401571,2183996745533104384,2,3.9,6.67,70,4.74,20,7.32,90,-0.77,260,4.7/3.5,ok
92562081,4768718994957583488,2,3.6,3.51,-80,4.06,-110,2.18,150,1.36,120,2.8/0.2,ok
70161485,2508656140934709504,3,6.5,1.06,-110,0.37,-150,1.29,130,1.47,400,-0.0/1.4/0.3,ok
68767341,2221406155496413952,2,20.3,0.70,380,0.18,400,0.62,350,2.84,370,0.9/0.3,ok
93990511,5000910729478560640,1,8.8,4.71,400,0.71,400,2.36,400,0.64,400,4.7,ok
71996198,2856086598243251840,1,11.1,0.41,30,0.46,20,0.17,50,0.70,60,0.4,ok
