sdss_id,gaia_dr3_source_id,tic_v8_id,ra,dec,g_mag,plx,e_plx,classification,p_da,p_db,p_dba,p_dah,teff,e_teff,logg,e_logg,snr,telescope,n_visits,min_mjd,max_mjd
110059981,6405524537472374016,2026510306,333.4343,-62.8092,19.21453,3.023317,0.1930392,DA,0.9589729,0.005660544,0,0.01146613,10319.18,57.36743,8.2356,0.06740763,14.21846,lco25m,3,60139,60145
112391057,6701568073322336640,1691824456,272.0293,-53.09205,18.7082,4.745475,0.1817457,DA,0.8468189,0,0,0.0237166,12140.93,175.5685,7.891085,0.1065875,8.219061,lco25m,1,60178,60178
63397003,1791580530184242688,1938356288,319.8794,22.39426,19.57535,4.185352,0.3066669,DA,0.8122348,0.004176009,0.003912266,0.04964782,12642.63,227.1655,8.393505,0.07085592,8.919246,apo25m,2,60580,60581
56664869,716542111391798272,801556849,132.7417,34.94379,18.87607,3.624998,0.2390457,DA,0.9595223,0,0,0.003986278,12906.03,123.0964,8.026464,0.03452066,16.17534,apo25m,1,60700,60700
70831782,2644123292100791680,2052749760,351.0577,-0.7228375,19.19541,4.864607,0.3066339,DA,0.9503078,0,0,0.0418917,10069.58,44.68527,9.116731,0.04286469,19.68052,apo25m,4,59881,60637
75674937,3191216264921635200,671798389,64.05744,-10.39566,17.93715,5.566035,0.1225716,DA,0.998,0,0,0.002,13424.72,94.53177,8.036491,0.02101002,24.08938,apo25m,2,60667,60668
116717691,317762846157719552,620797947,26.30712,34.62378,18.64427,3.612313,0.2496899,DA,0.9666082,0.002,0.002,0.005692176,13475.16,240.5824,7.931529,0.04341921,14.08009,apo25m,2,60579,60580
59452366,1157809417908642944,1100098986,221.0534,3.748679,19.839,2.459099,0.4272408,DA,0.9826959,0,0,0,11134.8,48.55022,8.147808,0.03003975,22.93815,apo25m,8,59284,60057
80095032,3861543591902090368,842292947,155.0666,6.300991,19.7484,2.095144,0.5264695,DA,0.9116071,0,0.001958137,0.04156942,12394.64,150.6714,7.574703,0.07655142,11.30314,apo25m,1,59646,59646
60576895,1332433579753581056,1200768430,245.6864,39.17083,18.4799,4.15313,0.1128083,DA,0.9692056,0,0,0.007705711,13409.75,208.6981,8.284566,0.059249,9.583532,apo25m,1,60119,60119
55861917,593644297979529472,800219768,138.5785,11.69817,17.96408,5.301471,0.136571,DA,0.9883752,0,0,0.005972742,12108.55,77.09152,8.192026,0.03488563,22.30867,apo25m,3,59646,59912
67691641,2129103490076660352,1882870672,291.4624,47.02407,18.00035,5.465055,0.08201238,DA,0.9882013,0,0,0.007972742,12612.88,83.55045,8.194279,0.02333036,23.5989,apo25m,2,60449,60450
99339564,5571374126889166464,738106842,91.26795,-42.71664,18.98655,4.689748,0.1659782,DA,0.9499261,0,0,0.005945297,12460.77,136.2983,8.31383,0.04767659,12.34443,lco25m,1,60680,60680
78078357,3482266884102372608,901281606,172.2075,-29.3949,19.43401,2.167541,0.3970656,DA,0.9804162,0,0,0.01167845,11905.77,85.80448,7.52955,0.05390102,15.87488,lco25m,2,60700,60704
98326224,5478111046656972928,737253837,96.97895,-62.75792,18.16368,4.779842,0.1158054,DA,0.9825492,0,0,0.005972742,13033.97,176.5557,7.922536,0.04723899,15.06788,lco25m,1,60312,60312
71999112,2856584088599758720,611759806,5.271248,26.96905,19.87782,2.387787,0.4758535,DA,0.9070287,0.004,0.01195814,0.02556942,13500,471.4196,7.906924,0.05643143,8.989555,apo25m,2,60563,60638
110270838,6430887139697789952,1988636328,304.2187,-62.17817,19.73587,3.671794,0.325651,DA,0.9289889,0,0,0.02648993,10492.11,56.86273,8.241681,0.06564339,10.86499,lco25m,2,60082,60087
71386250,2741550879999345152,611080136,4.133105,5.617916,18.08577,4.665149,0.1553058,DA,1,0,0,0,11178.25,1.889639,7.879825,0.01577294,38.47572,apo25m,3,59911,60620
68788944,2225046668557438592,2050689081,340.3786,68.26704,18.92376,3.328844,0.1599171,DA,0.9789472,0,0,0,10083.8,46.0191,8.017104,0.07149853,10.33796,apo25m,2,59897,60615
117093374,370349601096736256,600453345,18.59387,39.70597,18.7919,3.512063,0.243768,DA,0.9428043,0,0,0.01594548,10687.65,86.40161,8.341189,0.05275374,10.11864,apo25m,2,60579,60580
79044532,3664781416266368896,1002580938,209.7405,3.281642,18.10987,5.329221,0.1706876,DA,0.9645575,0,0,0.01963839,11423.32,74.88022,8.637753,0.03476094,28.17988,apo25m,4,60052,60460
55920478,602064873421921152,800399352,131.3244,12.40803,18.2649,4.406977,0.1563287,DA,0.9357424,0,0,0.02584999,12864.38,220.9803,7.8,0.08205675,9.221044,apo25m,1,60263,60263
62093470,1580729075109475072,950588205,190.9216,62.81002,17.96852,5.603994,0.09010573,DA,1,0,0,0,12720.87,35.4262,8.169224,0.009402027,90.79597,apo25m,11,59264,60372
96247919,5302493231244646016,808359495,131.0573,-59.47902,19.30219,3.130462,0.2363408,DA,0.7986562,0.00550638,0.0091349,0.03382685,12435.89,193.8981,7.551585,0.09688272,8.518956,lco25m,2,60375,60376
101359381,5731037749412035200,836183930,138.77,-15.56893,17.94469,6.554064,0.11549,DA,0.992174,0,0,0.005746692,12593.53,81.90148,8.357393,0.02413111,24.16542,lco25m,1,60708,60708
54621608,442612876822347648,645088356,50.25886,50.98667,19.17491,2.883825,0.260792,DA,0.5824658,0.002237592,0,0.003945484,10214.15,58.1575,8.756572,0.04763865,13.91137,apo25m,2,59242,59245
78896627,3639901117397125248,1002200211,215.183,-6.953354,19.45891,3.020812,0.3698018,DA,0.9005629,0.005119951,0.004,0.002,10908.62,96.27258,7.894646,0.05075612,11.44872,lco25m,2,60386,60387
71671029,2799125775595987840,611501554,5.617789,20.606,19.64651,3.799871,0.3783997,DA,0.910534,0.001830272,0.001958137,0.01010578,10056.21,55.04041,8.36784,0.2064507,9.025503,apo25m,1,60635,60635
79866872,3818965553872638464,903132896,168.9613,8.939706,19.46844,3.357537,0.375906,DA,0.8920488,0.0041929,0,0.016,10273.75,79.53726,7.897991,0.04550327,9.706435,apo25m,1,60703,60703
70316764,2539032245596132224,610794767,15.20274,2.055527,19.31046,2.614264,0.291114,DA,0.90162,0.0002593548,0,0.05133732,13028.03,182.9493,8.005997,0.05533524,10.33396,apo25m,1,60611,60611
112080853,6667913057475425280,1990191274,304.8224,-49.5653,17.90713,3.595479,0.2271528,DA,0.9424376,0,0,0.00595902,10124.82,44.63872,8.774575,0.03605252,31.79083,lco25m,2,60561,60562
78648883,3595656666416281856,902551120,179.5258,-6.50613,19.54132,2.917305,0.3643952,DA,0.9765868,0.001830272,0,0.01367845,12630.99,139.9279,8.165849,0.04644233,13.28279,lco25m,4,60407,60433
78651139,3596018096504064000,902553912,179.9641,-5.43066,18.23516,5.646332,0.1987101,DA,0.9940488,0,0,0,10383.93,30.67747,8.5,0.07799978,21.39529,lco25m,4,60407,60433
67276415,2089438612404825344,311785189,300.1674,52.81558,16.28117,11.61356,0.03630539,DA,1,0,0,0,13179.08,72.62292,8.08244,0.01887257,30.81222,apo25m,1,60232,60232
74565358,3095935228663073280,804186744,121.6925,6.355015,19.52163,1.963736,0.369252,DA,0.7309996,0.03594507,0.05508315,0.003719434,11267.89,84.27436,8.0322,0.04773553,12.75352,apo25m,3,59967,60271
92850655,4809332682448855168,735010168,84.94768,-37.84711,19.72002,2.207523,0.3692329,DA,0.9190989,0.0006963694,0.001978847,0.007719434,12000,141.0852,8.314683,0.05850218,10.11164,lco25m,1,60676,60676
60732789,1350930388992415744,1400429646,268.0727,46.98587,19.27277,3.436088,0.2071477,DA,0.8531411,0.00040732,0.0007851563,0.007374409,11288.16,132.6128,8.190879,0.06071512,9.492267,apo25m,2,60437,60438
57494392,869836086959771008,740471722,110.6665,23.89534,19.21108,2.97248,0.3218765,DA,0.890869,0,0,0.001920396,10025.73,36.00183,8.30555,0.05002683,24.95671,apo25m,6,59245,60617
76311802,3301423059856341248,649921991,58.48212,7.929218,19.70268,2.836715,0.5099064,DA,0.8797112,0,0,0.02161257,10513.83,71.88351,8.169447,0.1064572,8.668776,apo25m,1,60623,60623
71714595,2806537411679838976,611604244,10.16214,24.64798,19.83946,2.894682,0.4421621,DA,0.9591429,0.001830272,0.001958137,0.01186588,12651.47,120.3164,8.119108,0.03577383,14.26801,apo25m,6,59227,60579
70908106,2660358032257156736,422526868,352.1967,5.247213,13.0624,57.062,0.02505209,DA,0.9289787,0,0,0.003893138,11324.64,33.84127,8.323487,0.01335105,28.77735,apo25m,1,60675,60675
70894109,2657156696778090624,2052884050,348.6435,0.505404,19.67961,2.898722,0.4568104,DA,0.8894197,0.01240994,0.007690039,0.01160845,12924.13,235.2225,8.410703,0.07620006,9.052511,apo25m,2,59879,60250
63299163,1778588876882488320,2000712895,334.8454,20.66469,19.21082,2.754814,0.295876,DA,0.9628135,0,0,0.01890682,13338.11,93.33681,8.111368,0.02445232,23.30304,apo25m,4,59376,60639
93780675,4963612305767331456,631982432,35.02284,-39.4667,19.69174,2.5419,0.3138004,DA,0.6291032,0.01674237,0.02340908,0.02770233,12778.98,248.7492,8.177622,0.07522034,8.057015,lco25m,1,60620,60620
92095543,4699140795344072960,631331835,31.02098,-64.90755,19.41151,2.28966,0.2536453,DA,0.9496068,0,0,0.01922879,13500,246.171,7.857983,0.06027604,12.17465,lco25m,2,60237,60283
78965063,3651432073795645824,1102765704,220.8029,-0.11608,18.71843,4.209554,0.3320564,DA,0.9820818,0,0,0.01191823,12692.74,71.40958,8.126738,0.02409101,31.14503,apo25m,5,59645,60411
70863185,2650847939576526976,2052818944,346.0572,-0.6379877,19.5877,1.738299,0.4183482,DA,0.955273,0,0.001958137,0.01197274,11303.22,289.575,8,0.1595752,12.13761,apo25m,2,59847,60612
92695324,4788290950470962816,685488311,68.12895,-47.75583,19.80256,2.366803,0.335376,DA,0.9061645,0,0,0.05376821,10413.83,102.835,8.22451,0.07453614,8.469919,lco25m,1,60678,60678
61154382,1414259956648156800,1270995939,257.7622,49.38312,18.45671,5.123538,0.1165086,DA,0.9883509,0,0,0.006,10926.76,64.54482,8.497612,0.03536554,18.22711,apo25m,2,60433,60434
55776609,579013371627022592,800051267,136.9372,3.233958,19.98215,1.229309,0.4940332,DA,0.9487788,0,0.001958137,0.01398628,13068.59,202.2405,8.429131,0.04469851,15.35012,apo25m,5,59305,59663
71725854,2808253749330458368,611631453,12.22336,26.33892,19.7463,2.686936,0.4869865,DA,0.9570704,0,0,0.02573297,12496.12,202.8952,8.335629,0.06094726,9.7924,apo25m,1,60637,60637
71509571,2767543609757989248,611203555,2.693059,12.58764,18.50253,4.478008,0.2131966,DA,0.9902516,0,0,0.005972742,11546.93,82.52357,8.231936,0.03244033,16.95819,apo25m,3,60582,60584
70358243,2546333415121772288,610859577,2.756239,0.7375873,19.85318,1.3775,0.8763546,DA,0.9822012,0,0,0.007972742,11785.43,91.99062,8.142393,0.04605009,17.8123,apo25m,9,59201,60609
74519178,3091563024971277184,804035299,122.8778,3.76553,18.79949,4.957177,0.2219342,DA,0.9760255,0,0,0.004,10823.25,140.1041,8.400001,0.110318,18.47085,apo25m,3,59958,60285
95578035,5248966020207183104,370963209,145.9715,-66.06632,16.50463,13.58406,0.04578148,DA,0.994174,0,0,0.002,13215.76,68.87757,8.396393,0.01675234,36.35786,lco25m,2,60380,60381
70114568,2499882759699357952,630250826,35.52949,-1.013744,18.0934,5.189523,0.1431482,DA,0.9911752,0,0,0,12700.53,92.62289,8.07099,0.02756102,19.73945,apo25m,1,60612,60612
56803197,743622116414813312,840522471,149.0698,29.36327,19.13014,2.871777,0.2864921,DA,0.9849645,0,0.001958137,0.001972742,12830.04,161.7221,7.8,0.0374046,14.92378,apo25m,1,60703,60703
69639095,2397201881337184640,2052127326,342.3415,-22.36718,18.90415,5.379696,0.2715971,DA,0.7354416,0.00167964,0.003167097,0.02347628,10166.26,55.73014,8.575018,0.07929175,9.649356,lco25m,2,60528,60530
93744399,4956972153185329408,631919517,33.31536,-41.73471,19.34752,3.159479,0.2035553,DA,0.9548404,0.0006768024,0.003958137,0.01376381,11811.29,149.6183,8.335156,0.06182154,10.8184,lco25m,1,60679,60679
57579532,879005331037235200,740717049,117.2113,30.16739,18.01554,4.871906,0.1592141,DA,1,0,0,0,13231.07,40.2419,8.027205,0.008792488,91.00295,apo25m,7,59164,60594
57867596,913004631453049600,801870155,133.8852,42.42802,18.98778,4.728289,0.3639223,DA,0.9018816,0.003175576,0.007414037,0.01167845,10925.44,105.4547,8.672569,0.06750769,8.970355,apo25m,1,60610,60610
85449290,4148337116844760960,1490170236,266.9855,-14.94626,18.60551,3.803977,0.2768812,DA,0.7004258,0,0,0.005972742,11038.91,116.9416,8.200853,0.07581452,11.36804,lco25m,1,60170,60170
58409767,982937629724178560,742741616,113.1329,50.16838,16.81616,8.626536,0.06933925,DA,0.9963201,0,0,0,13438.48,101.2952,8.073896,0.02405955,27.13864,apo25m,2,60365,60371
62616286,1674958389840474496,1001497746,213.582,70.76497,17.16183,8.699071,0.05760346,DA,0.9842029,0,0,0.005972742,11277.97,83.03799,8.553978,0.0319669,16.7856,apo25m,1,60073,60073
75037516,3130582283163897856,712489610,99.66702,3.738514,19.28861,3.248712,0.291025,DA,0.8929299,0.0002593548,0.001958137,0.02937831,13302.35,169.0679,8.185162,0.0453916,10.93131,apo25m,3,59209,59219
110525714,6456928797718772096,1989065388,317.0909,-56.76027,18.48533,4.281122,0.148819,DA,0.9502408,0.002259355,0.002,0.01340556,13217.04,167.3701,7.98728,0.03107089,15.02984,lco25m,2,60203,60204
92223726,4720225240771609600,650518223,45.13257,-64.3313,18.52865,4.135223,0.1189032,DA,0.8859391,0.001830272,0,0.01193176,13351.96,200.4937,7.97217,0.03540311,13.26327,lco25m,2,60202,60209
78930937,3645814467025031296,1002318306,214.6575,-3.939688,19.42551,4.528136,0.3447819,DA,0.7960021,0.0195565,0.02575054,0.01990432,12060.46,231.0857,8.50972,0.08330686,8.364332,apo25m,2,60414,60430
78930937,3645814467025031296,1002318306,214.6575,-3.939688,19.42551,4.528136,0.3447819,DA,0.7057286,0.001900372,0.001958137,0.04137421,12012.04,161.0284,8.157066,0.07883812,10.71708,lco25m,3,60027,60030
90167573,4547658746219944832,1308697631,258.05,16.58975,17.387,5.178743,0.08172303,DA,0.9945219,0,0,0,11439.61,44.08062,8.150849,0.01919977,30.17746,apo25m,2,60405,60407
67476669,2107358689133079168,1716784252,284.06,46.7038,17.3257,7.37084,0.06266103,DA,0.992174,0,0,0.003746692,13371.72,121.7333,8.032949,0.02859576,22.29771,apo25m,2,60462,60463
80197679,3883104293368611712,842426755,159.1219,12.40925,19.37403,2.966924,0.329017,DA,0.9280329,0,0,0.04176822,12603.7,231.6617,8.027604,0.07677253,8.643053,apo25m,1,60653,60653
93775428,4962710190836653184,631974110,27.31789,-37.46709,18.59569,2.876009,0.1443816,DA,0.9550483,0,0,0.02742515,12500.01,126.8554,7.836541,0.0496518,14.90179,lco25m,1,60618,60618
79135468,3679903137122460416,953047045,188.7119,-5.553123,18.02779,5.334509,0.1392249,DA,0.9962012,0,0,0.001972742,12906.95,57.92952,7.950119,0.01845232,35.50786,lco25m,2,60110,60111
93788431,4964987107619530112,631995090,33.43742,-37.12938,19.07355,1.932438,0.2083423,DA,0.9738129,0.001830272,0,0.001972742,11389.94,87.3475,8.021438,0.05056319,13.79928,lco25m,1,60610,60610
88570579,4371587932014117120,1501352742,267.8771,-0.5849789,18.92186,4.997118,0.2180484,DA,0.9338451,0,0.0007851563,0.02116106,10156.52,65.22632,8.5,0.07956711,9.747981,apo25m,1,59327,59327
96240766,5302095555931514496,808282525,128.6425,-60.3861,18.92408,3.697849,0.1789574,DA,0.8273295,0.01067407,0.004,0.03983627,13491.63,1021.099,7.798356,0.1806323,9.308441,lco25m,2,60375,60376
87507621,4284417447575903872,1673302483,276.2002,4.883996,17.12664,8.179934,0.09572089,DA,0.8363062,0.005741647,0.003756386,0.0276104,12944.76,162.9899,7.985283,0.04755881,10.51724,apo25m,1,59838,59838
57593157,880579659889351552,740760625,118.086,31.0136,18.80585,3.675699,0.2480796,DA,0.9703739,0,0,0.01989097,11787.8,123.0397,9.09017,0.02872581,50.39874,apo25m,7,59163,59280
75760304,3205001976070620928,671971021,68.60511,-2.724637,17.43125,7.329831,0.08483778,DA,0.996174,0,0,0,11776.13,61.2869,8.318419,0.02166531,27.36254,apo25m,2,60234,60235
75779202,3207919220938198528,672025360,77.53077,-7.243912,19.36328,3.915436,0.3022107,DA,0.9204909,0.002,0.001798249,0.02189097,10747.88,48.12816,8.717911,0.03253964,15.26629,apo25m,5,59205,60285
93058747,4841842909114776448,650980050,59.79469,-42.51394,19.97983,2.013192,0.3377832,DA,0.9395837,0,0,0.01146856,10709.41,93.98975,8.131382,0.07906029,8.781015,lco25m,2,60664,60667
68398713,2183720153942968960,1978184399,311.6771,54.88963,17.60314,7.447254,0.06936716,DA,0.996174,0,0,0.002,10245.9,22.57477,8.258957,0.02055322,27.18201,apo25m,2,60231,60608
63935958,1831007612714659968,1947351574,306.148,23.03744,19.23098,3.878193,0.2260685,DA,0.8169088,0.02075311,0.01561487,0.02327749,10790.14,90.55031,8.289121,0.07760799,9.709535,apo25m,2,60589,60590
92227607,4720813646996003072,650528592,47.81743,-62.73824,18.05876,5.452518,0.0920224,DA,0.7912413,0.000433655,0.000460396,0.02308647,10183.3,53.79227,8.874366,0.04656683,36.44987,lco25m,3,60557,60584
80046746,3851995020610285568,842206257,141.4483,4.380157,18.16203,6.054626,0.1689883,DA,1,0,0,0,10528.34,14.91634,8.252779,0.01316906,62.39039,apo25m,6,59292,59345
104175766,5908755047924512256,1510108897,268.6917,-65.85678,17.46951,9.667477,0.08202073,DA,0.9821927,0,0,0.01186588,13472.12,16.4957,8.594522,0.03301527,22.53823,lco25m,1,60062,60062
74944625,3123080177889141376,712090588,92.33024,1.424254,18.09312,4.899313,0.1442176,DA,0.9805902,0,0,0.009678453,11833.08,77.02878,8.17566,0.0363561,23.05027,apo25m,1,59264,59264
117179801,382731618150879616,600966562,6.786781,44.36398,18.5048,6.920743,0.1478441,DA,0.9426827,0,0,0.02959668,12807.66,162.0098,8.246157,0.04641173,13.83216,apo25m,2,60589,60590
69024871,2259160322479563008,1718150522,281.7677,68.55688,17.45979,8.567909,0.06550357,DA,0.9805474,0.001013528,0,0.004,10686.92,85.03746,8.394899,0.101554,16.20195,apo25m,1,59658,59658
104695108,5933935199933176576,1231187554,246.3639,-52.43525,16.37821,11.07774,0.05396831,DA,0.9783092,0,0,0.009893138,13217.37,95.21996,8.170265,0.02553693,31.69835,lco25m,2,60079,60156
67793284,2138404091435577216,1883504789,294.0831,54.15576,18.48123,3.870178,0.1106511,DA,0.6875069,0.001860929,0.009756385,0.0153999,11028.12,86.64592,7.905743,0.07821651,8.780101,apo25m,1,60114,60114
67628123,2122936672953764992,1551064709,272.9588,49.07258,19.43052,3.082599,0.2382702,DA,0.7063558,0.01002444,0.007372174,0.007972742,11747.06,192.0772,8.384944,0.07136618,8.110705,apo25m,2,60413,60414
112404107,6702239840559638784,1692087519,274.7347,-51.41962,18.22147,5.135475,0.1367587,DA,0.8984204,0,0.001958137,0.08979547,11408.15,103.0079,9.1,0.04321512,13.66765,lco25m,2,60443,60448
80227674,3889445073846340608,842467459,158.6574,16.06119,17.90101,6.070593,0.1361459,DA,1,0,0,0,10749.05,43.74901,8.120928,0.02370698,26.78091,apo25m,1,60678,60678
94714482,5139966690893463680,28128509,23.99272,-19.47336,15.68241,14.68349,0.03724365,DA,1,0,0,0,12667.22,45.45864,8.025468,0.01355989,39.46389,lco25m,1,60625,60625
89087331,4440593384852136192,1307697680,253.6872,5.268357,19.10091,2.490368,0.232517,DA,0.9765478,0.003830272,0,0.003972742,12031.85,142.4219,8.37773,0.08613928,11.56584,apo25m,1,60035,60035
65793662,2006882778278804096,2016172981,338.9553,56.71682,19.38444,3.417748,0.2531088,DA,0.7142257,0.001379913,0,0.01989097,12175.22,157.2348,8.383801,0.0546662,8.977631,apo25m,2,60232,60617
87103895,4261223009274957952,1774783385,288.9615,-2.13759,18.06862,6.143265,0.1672127,DA,0.9841995,0,0,0.01,12483.2,108.5459,8.14677,0.04173533,16.10668,apo25m,1,59731,59731
76988940,3369166170266811520,717740293,96.18678,16.41346,17.74103,6.939031,0.147587,DA,0.9900272,0,0,0.001972742,11328.21,75.37882,8.238303,0.03210443,24.45101,apo25m,2,59242,59269
64650901,1908339976336915584,128385174,338.6882,39.33861,16.92518,13.30615,0.07011555,DA,0.9164557,0.002176346,0.001958137,0.001972742,10533.85,18.21837,8.645681,0.01094484,62.02264,apo25m,4,59211,59215
86414419,4217910669267424512,156879448,305.8275,-6.337676,16.69483,10.83238,0.07845067,DA,0.9964941,0,0,0,12117.12,47.78511,8.188386,0.0206332,35.11501,apo25m,1,59839,59839
79088042,3672349771412693632,1002698640,211.5373,6.051688,18.38711,5.58365,0.1688576,DA,0.9961748,0,0,0,10878.96,46.61251,8.190116,0.03032155,17.05031,apo25m,3,60439,60442
114508875,6879367800839927936,1995369770,303.875,-13.56926,17.51046,6.509538,0.09889245,DA,0.948884,0,0,0.02906804,12881.6,183.1386,8.75815,0.05338617,17.88807,apo25m,2,60123,60221
92569721,4769735901478335488,734603530,80.11182,-55.74687,19.27598,3.001934,0.2160224,DA,0.9556896,0,0.0004394367,0.0154758,13492.39,17.47037,7.913546,0.0451597,11.14546,lco25m,2,60314,60316
57711689,891877446806213888,741244843,112.9041,31.08403,19.82187,1.410753,0.4123313,DA,0.97302,0.001830272,0.001958137,0.005945484,10390.16,79.43124,8.16878,0.05632497,11.20849,apo25m,3,60669,60708
74343909,3077028993079318912,803709125,127.6898,0.6168303,19.56284,1.593726,0.3850002,DA,0.9862012,0,0,0.007719434,12558.67,133.2735,8.310125,0.0415609,13.80775,apo25m,1,59276,59276
67157102,2080354412979810560,1881642818,296.9526,46.86203,19.40802,4.290473,0.2353563,DA,0.8059993,0.00640732,0.004174227,0.01958654,12904.2,318.2759,8.592272,0.07246743,8.118773,apo25m,2,60445,60448
76049316,3242704191130689280,649640874,56.24089,-8.799215,19.03582,3.470612,0.2673423,DA,0.9353529,0.001830272,0.003414037,0.0316512,12581.99,18.19098,7.919389,0.0531395,15.08512,apo25m,2,60591,60592
100638122,5682806095607863936,831555826,138.6197,-16.85793,19.35746,2.386984,0.2948021,DA,0.9703085,0,0,0.01738435,11677.46,132.5748,8.066278,0.04823462,12.03713,lco25m,1,60708,60708
55863764,593962881473865984,840059184,141.152,12.65859,19.92417,2.254393,0.5390589,DA,0.6814426,0.04127673,0.05046805,0.005837525,10998.24,101.7554,8.276025,0.06277384,10.32994,apo25m,2,60016,60380
71378160,2739996136198180736,611067204,0.266874,3.351001,19.63771,2.772757,0.3781141,DA,0.8386266,0.005911375,0.003958137,0.03574169,12064.55,156.0606,8.255506,0.06101237,9.117283,apo25m,1,60264,60264
57788691,900240778922819200,741511453,112.2595,39.41162,19.06182,2.999452,0.2951351,DA,0.9590257,0,0,0.02137063,11412.42,82.5726,7.759371,0.05161311,14.91028,apo25m,1,60614,60614
