###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57575.515148  20.344  0.650    26   17 c  0   1.18 334.24962 -18.20795  9852.10  7461.09 4.53 3.56  81.0 -0.442 19.56 21.58 02a57575o0543c
57575.526397  20.381  0.623    26   16 c  0   1.33 334.24962 -18.20795   229.11  7473.66 4.34 3.73 -56.1 -0.407 19.57 21.62 02a57575o0563c
57575.528660  19.895  0.375    40   15 c  0   1.53 334.24962 -18.20795  9869.22  7500.52 4.62 3.74  79.3 -0.430 19.57 21.64 02a57575o0567c
57575.539644  20.227  0.521    30   15 c  0   1.34 334.24962 -18.20795   243.18  7512.94 4.27 3.63 -57.5 -0.415 19.61 21.64 02a57575o0587c
57575.541909 -22.834  6.500    -3   17 c  0   1.28 334.24962 -18.20795  9808.24  7422.69 4.52 3.57  81.6 -0.422 19.58 21.64 02a57575o0591c
57575.552533 -21.643  2.000    -8   16 c  0   1.10 334.24962 -18.20795   183.31  7436.97 4.38 3.71 -58.1 -0.399 19.62 21.68 02a57575o0611c
57575.554483  22.312  3.700     4   16 c  0   1.16 334.24962 -18.20795  9787.82  7540.93 4.47 3.60  82.8 -0.442 19.62 21.69 02a57575o0615c
57575.564340 -23.050  7.600    -2   17 c  0   1.59 334.24962 -18.20795   163.39  7553.52 4.45 3.85 -53.8 -0.379 19.56 21.66 02a57575o0635c
57575.566327 -21.420  1.522   -10   15 c  0   1.32 334.24962 -18.20795  9824.30  7486.94 4.50 3.59  81.3 -0.443 19.63 21.71 02a57575o0639c
57575.576184  23.652 12.333     1   16 c  0   1.27 334.24962 -18.20795   198.16  7497.98 4.39 3.73 -53.4 -0.395 19.64 21.71 02a57575o0659c
57576.515097  21.374  1.583    10   16 c  0   1.38 334.24962 -18.20795 10391.53  7295.38 4.54 3.45  81.4 -0.425 19.55 21.52 02a57576o0403c
57576.526051  24.129 19.500     1   16 c  0   1.47 334.24962 -18.20795   767.19  7288.99 4.18 3.54 -58.0 -0.443 19.57 21.52 02a57576o0423c
57576.528315 -20.666  0.809   -20   16 c  0   1.11 334.24962 -18.20795 10409.36  7334.08 4.52 3.43  80.9 -0.427 19.57 21.54 02a57576o0427c
57576.539274  20.612  0.765    21   16 c  0   1.13 334.24962 -18.20795   784.68  7326.75 4.12 3.56 -60.2 -0.452 19.58 21.55 02a57576o0447c
57576.541539  21.779  2.647     7   19 c  0   0.98 334.24962 -18.20795 10348.48  7256.57 4.53 3.37  82.1 -0.438 19.56 21.55 02a57576o0451c
57576.552535  19.651  0.348    50   17 c  0   1.11 334.24962 -18.20795   725.41  7251.03 4.23 3.73 -55.1 -0.450 19.56 21.58 02a57576o0471c
57576.554485  19.973  0.385    37   14 c  0   1.39 334.24962 -18.20795 10327.68  7375.35 4.52 3.41  80.0 -0.425 19.60 21.58 02a57576o0475c
57576.564835  20.118  0.524    33   17 c  0   1.09 334.24962 -18.20795   703.92  7369.02 4.11 3.56 -57.5 -0.442 19.63 21.61 02a57576o0495c
57576.566821  21.810  2.471     7   17 c  0   0.99 334.24962 -18.20795 10362.04  7322.43 4.46 3.33  81.5 -0.425 19.63 21.63 02a57576o0499c
57576.576669  20.782  0.886    18   16 c  0   1.14 334.24962 -18.20795   739.22  7313.51 4.17 3.54 -56.7 -0.447 19.64 21.64 02a57576o0519c
57577.508847  20.682  0.813    19   16 c  0   1.20 334.24962 -18.20795 10223.42  7448.13 4.34 3.38  80.0 -0.418 19.60 21.56 02a57577o0518c
57577.519831  19.233  0.467    74   34 c  0   1.63 334.24962 -18.20795   601.20  7446.81 4.16 3.72 -56.6 -0.408 18.53 20.50 02a57577o0538c
57577.522086 -19.147  0.623   -80   50 c  0   1.17 334.24962 -18.20795 10241.08  7487.51 4.51 3.69  77.3 -0.416 18.36 20.35 02a57577o0542c
