sdss_id,gaia_dr3_source_id,ra,dec,g_mag,bp_mag,rp_mag,plx,classification,p_da,teff,logg,snr,bp_rp
74670640,3104257569611579264,97.8708,-5.12009,18.11936,18.0949,18.23906,4.254731,DBAZ/DBA,0.07205889,-9999.0,-9999.0,22.83062,-0.1441599999999994
60994461,1387858723959669376,233.3832,38.64012,18.47696,18.4268,18.59454,3.427755,DA,0.9844031,16903.16,7.891854,22.80762,-0.16773999999999845
59362247,1141846540594232192,114.0636,79.67634,15.79286,15.72402,15.96853,10.13122,DA,0.7571788,23463.81,8.17696,22.76777,-0.24451
55900990,599409071804015232,126.5141,8.616919,17.69967,17.64807,17.79315,4.923108,DA,0.9782885,16668.87,7.984977,22.76159,-0.1450800000000001
101596538,5761592971389727488,129.9813,-4.824512,18.00461,17.97201,18.14216,4.475776,DA,0.9824162,17258.92,7.905357,22.7597,-0.17014999999999958
112469652,6705552153700215936,282.0376,-46.33391,17.76361,17.71666,17.91682,10.65299,DA,0.8883944,-9999.0,-9999.0,22.75472,-0.20016000000000034
66973839,2069622487994113408,309.6323,43.30896,17.58028,17.53299,17.75522,5.950499,DAH/DA,0.3758614,-9999.0,-9999.0,22.75197,-0.2222299999999997
68343625,2179769226402830208,308.5383,48.59998,17.78759,17.78347,17.8889,3.698865,DA,0.8703343,14747.05,7.542078,22.73856,-0.10542999999999836
89670836,4502979507113679872,268.3268,17.51694,17.79955,17.71617,18.02966,3.439382,DA,0.9900321,28904.55,7.920414,22.72737,-0.31348999999999805
110736692,6481513808996642944,314.0147,-47.66317,18.32017,18.254,18.4769,3.173724,DA,0.9103678,22247.53,7.999896,22.72445,-0.2228999999999992
65905901,2014213664667458176,350.3549,61.57275,17.77221,17.69669,17.97895,3.276728,DA,0.954817,26081.08,7.678102,22.71044,-0.28226000000000084
92578570,4770960005813040640,75.75082,-53.37852,18.55438,18.46069,18.64989,3.138247,DA,0.9920545,20363.98,7.964903,22.69398,-0.1891999999999996
75671203,3190591016466306816,60.84786,-11.00756,18.47912,18.47281,18.58899,4.194375,DA,0.9700937,16021.42,8.347291,22.69173,-0.11617999999999995
56329321,667515948764903296,118.8494,17.47367,18.05497,17.97249,18.26203,3.093839,DB,0.002,-9999.0,-9999.0,22.66968,-0.2895399999999988
70258977,2528640142726993664,8.625409,-3.355525,18.40829,18.40531,18.55799,4.009057,DA,0.9901047,18370.53,8.149878,22.64654,-0.15268000000000015
56221205,653661969113616256,121.9948,13.73865,18.09584,17.95937,18.41457,3.334824,DA,0.9103553,34513.45,8.695928,22.64366,-0.4552000000000014
61155155,1414365617137902848,258.5828,49.73019,18.24145,18.18167,18.35184,4.291039,DA,0.6067641,52775.68,8.417619,22.64142,-0.17016999999999882
59890105,1227992486355023616,218.837,14.47753,16.40546,16.35726,16.53557,8.641294,DA,0.994,-9999.0,-9999.0,22.63915,-0.17830999999999975
58038256,939110988866748288,103.9794,33.68156,18.46325,18.43405,18.60507,3.327374,DB,0.005016263,-9999.0,-9999.0,22.6365,-0.17102000000000217
62949719,1735904456808185728,312.1099,6.041023,17.12804,17.08463,17.23735,6.509519,DA,0.9861809,16791.21,8.038211,22.6244,-0.15271999999999863
111611331,6629927645160259328,277.0504,-64.0841,15.91384,15.77498,16.20406,3.93072,DA,0.7409067,39877.65,7.5,22.61454,-0.429079999999999
82685705,4061117017008550272,265.7088,-26.13085,16.37493,16.32659,16.59156,8.377697,DA,0.9609148,18586.42,8.03168,22.61367,-0.2649700000000017
86665637,4242126760035146880,297.5585,3.39973,18.20216,18.17685,18.35466,3.318192,DA,0.988,25678.02,7.990993,22.60843,-0.17780999999999736
92197247,4715700162012466688,21.74245,-61.71159,18.176,18.13314,18.34354,3.685286,DA,0.9941405,-9999.0,-9999.0,22.60536,-0.21039999999999992
79251414,3699323609140785152,183.933,1.054281,18.15767,18.10716,18.29109,3.31965,DA,0.9920796,-9999.0,-9999.0,22.603,-0.18393000000000015
69198817,2293913930823813888,273.6003,78.90086,16.74483,16.61245,17.03317,3.92323,DA,0.9803284,31498.13,7.862276,22.60123,-0.4207199999999993
64843828,1939334551991550848,356.3406,47.61399,17.51758,17.4671,17.63563,4.768933,DA,0.9940066,17770.97,7.944425,22.59303,-0.1685300000000005
80702152,3981682039149064064,162.8379,16.26796,18.10069,18.08161,18.20419,4.163112,DA,0.9960272,16436.48,8.169776,22.59045,-0.12257999999999925
79010444,3658981698588321280,206.8907,-1.27787,18.57098,18.57491,18.70555,4.070994,DA,0.9801733,13516.1,8.044112,22.58267,-0.13063999999999965
68842120,2234024872493137152,299.7591,56.016,17.00445,16.93802,17.19453,5.877649,DA,0.9548759,21011.91,7.815243,22.57948,-0.2565099999999987
93683494,4946015691612916096,40.13128,-44.32597,18.2681,18.2109,18.31711,3.080435,DA,0.747786,18462.25,8.027524,22.57285,-0.1062100000000008
105141827,5949249751978546048,264.235,-45.20177,17.15663,17.06399,17.28289,5.257133,DB,0.006892966,-9999.0,-9999.0,22.54773,-0.21889999999999787
110812069,6490945728977868928,344.5649,-60.72579,18.39005,18.33132,18.56205,3.190319,DB,0.002562138,-9999.0,-9999.0,22.52347,-0.23072999999999766
87573969,4289280179507164416,292.9432,3.315803,16.59465,16.57545,16.67733,10.19886,DA,1.0,15695.15,8.056681,22.51598,-0.1018800000000013
69476285,2354999360888877184,20.76689,-18.34506,16.6091,16.54836,16.75699,7.575252,DA,0.996,-9999.0,-9999.0,22.50605,-0.20862999999999943
63599513,1811734548254991232,308.6207,16.67204,17.53989,17.48698,17.60276,4.181497,DA,0.9706984,-9999.0,-9999.0,22.49593,-0.11578000000000088
101564518,5757546184483363584,135.8611,-5.722579,18.52117,18.54048,18.64364,4.14693,DA,0.9805344,14000.0,7.961557,22.48305,-0.10316000000000258
66304248,2031994180794324864,295.824,29.8057,16.7422,16.67537,16.89661,6.615805,DA,0.905136,23280.24,7.750993,22.48055,-0.2212399999999981
87253356,4267443393220595968,286.1608,0.6635807,16.71138,16.61458,16.90085,4.176455,DA,0.8604867,35772.59,7.914701,22.48028,-0.28626999999999825
75336133,3154036107432109824,104.834,7.316933,6.313914,6.25554,6.385097,3.223045,,-9999.0,-9999.0,-9999.0,22.47001,-0.12955700000000014
92233548,4721812110929376768,44.33056,-61.67609,18.01344,17.96532,18.12292,9.684882,DA:,0.4040726,6752.716,9.49,22.46245,-0.15760000000000218
87523167,4285716078197366912,281.3266,6.831041,17.69344,17.5903,17.74897,4.993548,DA,0.8222857,-9999.0,-9999.0,22.45707,-0.15867000000000075
72184056,2885041579830870784,93.25729,-36.30264,17.8564,17.80932,17.91442,5.396031,DB,0.000620751,-9999.0,-9999.0,22.43511,-0.1051000000000002
68730097,2216385888483409536,328.0823,62.80132,17.4642,17.41479,17.65421,5.513138,DA,0.9722683,18705.24,8.003105,22.43066,-0.23941999999999908
88752322,4392863688170869120,256.443,5.704304,17.54932,17.53475,17.67954,5.982178,DA,1.0,21162.14,8.00881,22.42837,-0.14479000000000042
92830514,4806645338591054208,81.44061,-42.0151,18.23243,18.15575,18.45179,3.458156,DA,0.9782398,22361.28,8.147367,22.41863,-0.29603999999999786
101395641,5735807606947447680,135.5997,-12.56973,18.05313,18.00389,18.18841,4.955726,DA,0.9940273,16434.46,7.927964,22.41773,-0.18452000000000268
93780418,4963568153503424640,35.63562,-39.61771,18.18299,18.1221,18.36123,3.065951,DA,0.9960272,20161.17,7.845369,22.41042,-0.2391299999999994
109637333,6339857335078547456,226.7503,-1.795066,18.18742,18.17808,18.30519,3.625451,DA,0.9980137,19156.57,8.02573,22.40944,-0.12710999999999828
87383625,4276168984361687552,275.5951,0.05790697,17.45449,17.42822,17.58425,5.632062,DA,0.994,-9999.0,-9999.0,22.4089,-0.15603000000000122
76484599,3327361677328480256,96.8291,9.557574,17.83531,17.77976,18.04959,5.179312,DA,0.6339698,28462.89,9.49,22.40405,-0.2698299999999989
75990813,3235639176088099456,77.83463,3.587305,18.25142,18.22003,18.40256,3.691513,DA,0.9920137,-9999.0,-9999.0,22.39806,-0.18252999999999986
67570994,2116813939376519808,280.5154,43.08229,17.91643,17.92486,18.03465,6.702717,DA,0.9391719,14860.43,8.4,22.39497,-0.10979000000000028
111183226,6548354357800323328,348.8326,-40.58036,18.12469,18.0505,18.3097,3.533484,DA,1.0,19743.86,8.077765,22.38561,-0.2591999999999999
72243057,2891595287606910208,95.05723,-34.77794,18.04502,18.02954,18.22022,5.680093,DA,0.89657,14500.0,8.337592,22.37727,-0.1906800000000004
78776621,3619646154708356224,209.3104,-6.982506,18.24875,18.22426,18.34272,5.835224,DA,0.980215,12795.95,8.399713,22.37464,-0.1184599999999989
62960960,1737169204416760064,317.0347,7.749503,17.1776,17.11564,17.33971,4.810338,DA,1.0,20163.21,7.73262,22.37366,-0.2240700000000011
57472566,867697506780851712,117.9347,24.66502,18.2103,18.19345,18.42591,3.722788,DA,0.996174,19248.59,8.057605,22.36995,-0.23245999999999967
67163350,2080790124519814784,303.3816,43.04766,17.67234,17.60719,17.8605,4.169416,DA,0.9530204,20912.59,7.923741,22.35621,-0.25330999999999904
71868528,2833859695810447744,341.6334,20.23924,17.7909,17.78604,17.93456,5.019094,DA,0.9885219,15806.06,8.008689,22.34721,-0.14852000000000132
69860848,2448687642884292864,0.6043962,-1.958989,18.63473,18.56233,18.85798,3.018435,DA,0.994,22449.73,7.754491,22.33501,-0.29565000000000197
71999206,2856602299261140480,5.17248,27.18964,18.42164,18.30559,18.86731,3.073727,DA,0.9241054,35437.13,8.281805,22.32132,-0.5617200000000011
63323439,1782056697901691648,332.9987,21.85095,18.00758,17.98486,18.21092,5.08452,DA,0.9922012,15604.49,8.053023,22.31813,-0.22606000000000037
102177499,5813400486131988224,259.3425,-66.3184,17.50986,17.48042,17.63802,6.237269,DBA,0.007474083,-9999.0,-9999.0,22.31241,-0.15760000000000218
117042022,361879307112708736,10.11364,33.41463,17.86348,17.80623,18.06301,3.701169,DA,0.9943479,25044.58,7.940901,22.30982,-0.2567799999999991
92565125,4769152988517468800,83.36831,-52.29741,17.98523,17.96505,18.09479,4.762632,DA,0.9942012,14169.12,7.883996,22.29745,-0.1297399999999982
116606493,299322043294489600,27.39072,28.93629,17.2442,17.14828,17.51753,3.517599,DA,0.9780545,31778.07,7.806943,22.27088,-0.36925000000000097
90339904,4566784373031657344,258.8511,20.53835,17.89465,17.85119,18.06988,3.93156,DA,0.998174,19245.04,7.871385,22.25704,-0.21869000000000227
95786410,5260541743040402048,93.53435,-76.80933,17.94861,17.93728,18.05167,6.334667,DA,0.9486262,14277.3,8.245654,22.25456,-0.11439000000000021
94910053,5182961508253978496,46.1545,-4.543755,18.47445,18.44759,18.66399,3.17908,DA,0.9840196,22249.32,7.855967,22.24928,-0.2163999999999966
79123538,3678015138218745856,196.2939,-4.409898,18.73316,18.6941,18.81341,3.619999,DB,0.01217956,-9999.0,-9999.0,22.24545,-0.11931000000000225
92364259,4743332783300529280,35.91597,-53.64404,17.82248,17.77345,17.95513,4.792689,DA,0.9940137,15462.66,8.068529,22.24301,-0.18168000000000006
77487667,3424441471654472960,90.12592,22.43297,18.43245,18.43016,18.63028,3.069032,DA,0.9861829,18848.72,7.817172,22.23773,-0.2001199999999983
93491080,4912629639510939904,24.33495,-54.36157,17.91044,17.75423,17.92621,3.739805,DB,0.004984423,-9999.0,-9999.0,22.23573,-0.17198000000000135
112151433,6674946564640533632,310.9553,-45.81901,18.40061,18.36312,18.52459,5.441734,DA,0.9386601,16850.47,8.365299,22.22739,-0.16147000000000133
112582079,6710584584058509184,284.4514,-46.68047,17.83976,17.77863,18.04737,3.637072,DA,0.998,20505.83,7.824746,22.21826,-0.2687400000000011
79756689,3796414192429498880,177.1399,1.483154,17.14573,17.07879,17.25003,6.853405,DBAZ:,0.009752227,-9999.0,-9999.0,22.2162,-0.1712399999999974
58718256,1030480031472438400,128.5884,53.60431,16.86635,16.75024,17.11492,4.875649,DA,0.9900255,26012.55,8.034323,22.21479,-0.3646799999999999
102093483,5807585134758743040,255.507,-70.75517,17.69276,17.62287,17.86482,8.123384,DA,0.5390117,87028.52,8.742889,22.21068,-0.24195000000000277
77487715,3424445182506535808,89.93697,22.33923,18.24217,18.19642,18.33575,3.149144,DA,1.0,17015.87,7.833715,22.20687,-0.13933000000000106
86049939,4187759036781972864,291.3427,-11.18737,17.80014,17.75906,17.87928,4.002143,DA,0.990225,19203.59,7.872939,22.20275,-0.12021999999999977
110481654,6451818684286200064,318.2831,-61.45009,18.20728,18.14475,18.39021,3.264292,DA,0.962051,19653.57,7.579519,22.2016,-0.24546000000000134
56506202,690326898030489984,131.7422,24.21108,18.49379,18.34686,18.76585,5.88648,DC,0.05499339,-9999.0,-9999.0,22.18046,-0.41899000000000086
94903095,5181139690501697408,44.33882,-6.134837,17.95673,17.91816,18.10556,4.121458,DA,0.998,19525.45,7.954879,22.17603,-0.18740000000000023
68050516,2164261100229477760,317.2944,45.79454,18.25283,18.18876,18.39932,3.185938,DA,0.99,20487.09,8.017404,22.17398,-0.21056000000000097
93793574,4965857199273712896,37.54756,-36.60798,18.36564,18.34038,18.49502,3.376137,DA,0.996,-9999.0,-9999.0,22.16289,-0.15464000000000055
75058685,3132254816445497088,101.2338,4.857858,18.0434,17.98537,18.16275,3.562599,DB,0.0179933,-9999.0,-9999.0,22.15508,-0.17737999999999943
79940817,3832803530478414976,149.5444,-1.071642,16.65584,16.58434,16.86433,6.030456,DA,0.9900272,24015.82,7.900492,22.15249,-0.27998999999999796
109994281,6397224873950179200,327.1546,-67.80451,16.7848,16.74538,16.92455,9.635697,DA,0.7631761,18088.47,8.224036,22.15177,-0.17916999999999916
95999136,5281946623093163520,103.7191,-66.17336,17.73443,17.66931,17.92143,4.007789,DA,0.986174,-9999.0,-9999.0,22.15175,-0.25212000000000145
65221440,1972420716604608384,320.3775,46.9136,17.73951,17.68854,17.87936,4.504457,DB,0.0001471146,-9999.0,-9999.0,22.15174,-0.19081999999999866
95775359,5259748170523767168,150.9094,-56.55317,17.29465,17.26233,17.45214,6.502703,DA,0.9671148,18918.95,8.102325,22.1503,-0.18981000000000137
56823719,747521813575623424,152.2988,35.12443,18.19947,17.98736,18.14511,3.348883,DA,0.998174,20583.55,7.926429,22.13809,-0.15775000000000006
109621538,6337009462523575168,221.9779,-5.689239,18.17223,18.12735,18.29951,3.354899,DA,0.9920273,-9999.0,-9999.0,22.12719,-0.17216000000000165
68400570,2183898751560220160,311.4508,55.64972,17.57651,17.51319,17.81707,3.774033,DA,0.9642058,23013.43,7.9009,22.12523,-0.3038799999999995
116728836,319871949978116480,19.83717,33.83047,18.18854,18.13591,18.29092,3.15413,DA,0.996,19956.58,7.835639,22.1242,-0.15501000000000076
68649183,2207362089176276864,346.8763,62.34978,17.7604,17.70744,17.93654,3.869338,DA,0.8717132,-9999.0,-9999.0,22.12264,-0.22910000000000252
63219469,1766571210496228352,324.8296,11.34451,17.03996,16.94512,17.27813,5.259399,DA,1.0,-9999.0,-9999.0,22.11293,-0.3330100000000016
92941051,4822565923363802624,79.74426,-35.72676,18.17326,18.1479,18.31977,4.297472,DA,0.992389,-9999.0,-9999.0,22.10573,-0.1718699999999984
117035812,360858960322547968,12.57921,31.6461,18.08447,18.06886,18.17367,13.27651,DA,0.8092989,7738.629,9.49,22.06212,-0.10481000000000051
57363523,850203933183960704,160.0542,53.94763,16.93437,16.87512,17.10902,6.790596,DA,0.998,17249.84,8.008087,22.06173,-0.233900000000002
56045622,623516310919459584,151.6458,18.21251,18.0349,18.04874,18.22266,4.36077,DB,0.0001893321,-9999.0,-9999.0,22.04807,-0.17392000000000252
116373150,262748266468249856,77.4164,51.69931,18.57543,18.52725,18.74805,3.187393,DA,0.994,18670.06,7.892727,22.04058,-0.22080000000000055
86506707,4227015072222168832,311.1021,-0.9364216,17.53049,17.48685,17.66796,4.96916,DA,0.998,17586.33,7.944339,22.03935,-0.18111000000000033
57689794,889740584612683136,107.546,31.96876,17.91958,17.85646,18.1192,3.847829,DA,0.9861071,19158.5,7.798988,22.03146,-0.26274000000000086
75054796,3131964025683066496,99.19325,6.359202,18.28413,18.15592,18.25855,4.218262,DA,0.7866594,22562.04,8.420994,22.02471,-0.10263000000000133
92885021,4814138338535689984,74.808,-40.51801,18.13572,18.0898,18.28178,3.564851,DA,0.996174,17205.37,7.8267,22.02226,-0.19198000000000093
87513906,4285025924185029760,277.7443,6.326031,17.4981,17.45675,17.67517,4.677874,DA,0.9921877,-9999.0,-9999.0,22.02079,-0.21842000000000183
75942610,3229629005011731712,70.22212,-0.3099104,18.14377,18.12902,18.2776,4.281112,DA,0.9644001,-9999.0,-9999.0,22.01758,-0.14857999999999905
57585330,879690258060306944,113.0568,29.94851,18.51299,18.4558,18.72972,3.208232,DA,0.992215,18276.11,8.025462,22.01585,-0.2739200000000004
92705324,4789784400795559424,70.97239,-46.35653,18.41218,18.39197,18.52292,3.576155,DB,0.0002990818,-9999.0,-9999.0,22.00953,-0.13094999999999857
111162427,6544592756721880576,341.0901,-42.32998,18.27332,18.19234,18.36807,3.45739,DB,0.006388198,-9999.0,-9999.0,22.00695,-0.17572999999999794
63648984,1816040201431230336,307.646,20.36018,17.929,17.9002,18.03612,4.912528,DA,0.9387046,13500.0,8.054803,21.98576,-0.1359199999999987
116629649,303278498449223680,23.04167,30.38264,17.87702,17.82441,18.05135,3.999345,DA,0.992,20349.57,7.972275,21.97519,-0.22693999999999903
75489900,3164503733005823488,117.2842,14.17897,17.55609,17.48663,17.77958,4.162441,DA,0.8299443,22963.33,7.875608,21.95775,-0.2929499999999976
116675956,310674711305262720,19.90312,32.23336,17.76305,17.68824,17.95448,3.49565,DA,0.99,23380.36,7.903715,21.95253,-0.2662399999999998
74222498,3065451578019873280,129.292,-4.716507,18.62347,18.62867,18.79322,3.014917,DA,0.9923617,-9999.0,-9999.0,21.95025,-0.16455000000000197
74950307,3123701509334806784,95.53425,1.709195,16.93337,16.91347,17.03963,8.112293,DA,0.9686174,16364.33,8.068284,21.94372,-0.12615999999999872
62396699,1635623567515948800,257.8629,66.75858,17.30223,17.13685,17.52794,5.542842,DA_MS:,0.283316,-9999.0,-9999.0,21.93692,-0.39109000000000194
67139631,2078926387894718976,296.7202,44.17806,17.63854,17.60312,17.77409,4.543316,DA,0.9572099,18972.81,7.859192,21.91385,-0.1709700000000005
110620936,6469006628008465664,307.9686,-56.35685,18.35063,18.32908,18.54298,5.05268,DA,0.9823345,17040.59,8.197224,21.89661,-0.21389999999999887
88172024,4317816453298428288,296.5092,15.48521,17.19897,17.1066,17.4147,4.03736,DA,0.9882013,28653.93,7.96811,21.8912,-0.3080999999999996
93777838,4963154737131483008,35.09866,-40.20129,18.20041,18.20784,18.31049,4.47649,DA,0.9843907,13223.57,8.089778,21.87702,-0.10265000000000057
90509820,4584906966059113344,275.929,26.09895,18.79973,18.81456,19.13585,3.593615,DA,0.9540866,21608.68,8.304397,21.87332,-0.3212900000000012
63159162,1759291932419867392,319.0039,13.71021,17.1969,17.12095,17.40909,4.968361,DA,0.998,21776.54,7.873665,21.87197,-0.2881399999999985
62932494,1734034565485635072,312.8287,3.202532,17.63435,17.60122,17.75006,4.959549,DA,0.9940255,17622.64,8.017312,21.86475,-0.14883999999999986
78852025,3632904860485735424,208.0624,-4.734195,18.58614,18.49369,18.72247,4.268342,DA,0.9800796,17512.32,8.206453,21.85722,-0.22878000000000043
114727438,6907660257947140864,308.5118,-6.970102,17.14594,17.11392,17.29578,5.862572,DA,0.9627777,17519.68,7.811299,21.85286,-0.18186000000000035
92911808,4818487628578643200,73.95177,-37.13244,18.41882,18.39536,18.59233,3.37623,DA,0.9960137,-9999.0,-9999.0,21.82806,-0.1969700000000003
75241594,3146220469542977280,120.9547,8.925697,18.17741,18.10263,18.37015,3.139091,DB,0.01322734,-9999.0,-9999.0,21.82085,-0.26751999999999754
80551059,3950974912768048256,182.656,19.53355,17.75728,17.68364,17.90273,3.836004,DB,0.002876786,-9999.0,-9999.0,21.81674,-0.2190899999999978
68507760,2196159135140965376,316.5945,62.68541,18.08904,18.04214,18.22874,3.787127,DA,0.9844141,20166.9,8.020843,21.80115,-0.18659999999999854
58883879,1061142833791049344,173.5166,69.19202,16.86891,16.81578,16.9801,7.347448,DBA,0.03541741,-9999.0,-9999.0,21.78082,-0.16432000000000002
56043330,623071489746356352,150.4841,17.32021,18.30796,18.24133,18.50085,3.225494,DA,0.9940273,20175.99,7.951364,21.77895,-0.2595199999999984
116649743,306142764894385408,28.54413,34.78198,17.97163,17.89293,18.12096,3.187981,DA,0.996174,25714.49,7.832112,21.7758,-0.2280300000000004
69271419,2309412504994719872,2.627924,-35.60966,18.46997,18.5024,18.65,4.029898,DA,0.9885851,13732.08,8.033382,21.77506,-0.14759999999999707
