tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magpsf_corr_ext,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,sigmagap_corr,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,candid_alert,step_id_corr,phase,parent_candid
ztf,61229.39259260008,3475392595315015004,1,3475392595315,20.2258,1,3475,3.8674903,19.687658,,,19.72,,0.1682511,,,0.24,,326.828344,-13.4746539,0.7728571,t17_f5_c3,0.9999875,19.8867,0.3583,340120153.0,True,False,False,,27.5.7a39,0.0,
ztf,61229.41589119984,3475415895315015005,2,3475415895315,20.149061,1,3475,0.6177449,19.130085,19.055416,,19.2208,,0.09778665,0.090594046,0.09128766,0.1652,,326.8282987,-13.4746679,0.89,t17_f5_c3,0.99994886,19.2858,0.2245,340120253.0,True,True,False,,27.5.7a39,0.0,
ztf,61229.418310199864,3475418311415015024,2,3475418311415,20.205235,1,3475,0.38936332,19.12189,19.034765,,19.2631,,0.10551806,0.09670151,0.097381644,0.172,,326.8283345,-13.4746925,0.89285713,t17_f5_c3,0.9994178,19.2144,0.2103,391120214.0,True,True,False,,27.5.7a39,0.0,
ztf,61230.32883099979,3476328831415015022,3,3476328831415,19.5126,1,3476,1.2454199,19.357988,19.223425,,19.0925,,0.16212134,0.14167836,0.14322358,0.265,,326.8282711,-13.4746081,0.68,t17_f5_c3,0.99404967,18.7129,0.24,391120314.0,True,True,False,,27.5.7a39,0.0,
ztf,61230.32930559991,3476329305315015003,3,3476329305315,19.565865,1,3476,0.45166278,19.240515,19.053614,,19.5318,,0.15207669,0.12571996,0.1280271,0.3639,,326.8283927,-13.4746458,0.69,t17_f5_c3,0.99972105,19.147,0.3279,340120353.0,True,True,False,,27.5.7a39,0.0,
ztf,61230.38307869993,3476383071415015025,2,3476383071415,20.244314,1,3476,0.43323323,18.9819,18.904951,,18.9829,,0.11431817,0.10600751,0.10649657,0.1238,,326.8283255,-13.4746684,0.9128571,t17_f5_c3,0.99995136,18.8354,0.138,391120214.0,True,True,False,,27.5.7a39,0.0,
ztf,61230.383553199936,3476383555315015002,2,3476383555315,20.259724,1,3476,0.63810045,19.19998,19.120523,,19.2655,,0.10569561,0.097510256,0.09823686,0.159,,326.8282955,-13.4746821,0.8814286,t17_f5_c3,0.99995255,19.3333,0.2165,340120253.0,True,True,False,,27.5.7a39,0.0,
ztf,61230.45250000013,3476452491415015020,1,3476452491415,20.330864,1,3476,11.853527,19.426657,,,19.5026,,0.16585809,,,0.1809,,326.8283518,-13.4747142,0.7457143,t17_f5_c3,0.9996481,19.6271,0.2594,391120114.0,True,False,False,,27.5.7a39,0.0,
ztf,61230.45680559985,3476456805315015003,1,3476456805315,20.303364,1,3476,3.8657222,19.591173,,,19.6754,,0.1671104,,,0.2165,,326.8283528,-13.4746483,0.8257143,t17_f5_c3,0.9999994,19.6514,0.2712,340120153.0,True,False,False,,27.5.7a39,0.0,
ztf,61231.33745370014,3477337455315015001,1,3477337455315,20.297321,1,3477,3.902634,19.633823,,,19.7408,,0.15327147,,,0.231,,326.8283609,-13.4746561,0.81285715,t17_f5_c3,0.99999833,19.7633,0.3022,340120153.0,True,False,False,,27.5.7a39,0.0,
ztf,61231.33791670017,3477337911415015016,1,3477337911415,20.376684,1,3477,11.819326,19.676111,,,19.5,,0.14862369,,,0.1709,,326.8283658,-13.4747174,0.7442857,t17_f5_c3,0.99999475,19.3119,0.184,391120114.0,True,False,False,,27.5.7a39,0.0,
ztf,61231.415381900035,3477415385315015000,2,3477415385315,20.192776,1,3477,0.62477696,18.783073,18.728327,,18.7076,,0.0907038,0.08584227,0.086243585,0.0911,,326.8283056,-13.4746992,0.91714287,t17_f5_c3,0.99996793,18.6311,0.1084,340120253.0,True,True,False,,27.5.7a39,0.0,
ztf,61231.415856500156,3477415851415015021,2,3477415851415,20.205961,1,3477,0.41398364,18.62288,18.56705,,18.8806,,0.08371325,0.07916598,0.07951745,0.1068,,326.8283408,-13.4746881,0.8957143,t17_f5_c3,0.9999989,18.7074,0.1161,391120214.0,True,True,False,,27.5.7a39,0.0,
ztf,61231.419699099846,3477419691415015023,3,3477419691415,19.7913,1,3477,1.23116,19.0357,18.934137,,18.5133,,0.099515,0.08919136,0.09062823,0.1363,,326.8283373,-13.4746594,0.441429,t17_f5_c3,,18.3526,0.1504,,False,True,False,,27.5.7a39,0.0,3.480463561415015e+18
ztf,61231.42017359985,3477420175315015004,3,3477420175315,19.832,1,3477,0.381001,18.9761,18.82696,,18.5489,,0.104754,0.08917261,0.09130918,0.1292,,326.8283184,-13.4746966,0.611429,t17_f5_c3,,18.38,0.1414,,False,True,False,,27.5.7a39,0.0,3.480463561415015e+18
ztf,61232.372152800206,3478372151415015014,2,3478372151415,20.273167,1,3478,0.4319563,19.10031,19.014833,,19.0548,,0.11012877,0.10116433,0.10179129,0.1267,,326.828358,-13.4747001,0.9185714,t17_f5_c3,0.999939,18.8945,0.1397,391120214.0,True,True,False,,27.5.7a39,0.0,
ztf,61232.39493060019,3478394931415015022,3,3478394931415,19.4407,1,3478,1.31777,19.3231,19.192545,,18.7506,,0.157345,0.13801979,0.13951829,0.215,,326.8283867,-13.4746676,0.307143,t17_f5_c3,,18.4451,0.2083,,False,True,False,,27.5.7a39,0.0,3.480463561415015e+18
ztf,61232.395393500105,3478395395315015001,3,3478395395315,19.5595,1,3478,0.492205,19.759,19.47178,,19.367,,0.232792,0.17510675,0.17868166,0.3395,,326.8284022,-13.4746536,0.244286,t17_f5_c3,,19.173,0.3642,,False,True,False,,27.5.7a39,0.0,3.480463561415015e+18
ztf,61232.419027800206,3478419025315015007,1,3478419025315,20.346853,1,3478,3.940838,18.949207,,,18.8925,,0.09464996,,,0.1047,,326.8283381,-13.4746807,0.92,t17_f5_c3,0.9999999,18.7398,0.1161,340120153.0,True,False,False,,27.5.7a39,0.0,
ztf,61234.46027779998,3480460275315015006,3,3480460275315,19.753418,1,3480,0.45228744,19.071047,18.909246,,18.7402,,0.10731505,0.089997716,0.09245709,0.1678,,326.8283504,-13.4747052,0.75714284,t17_f5_c3,0.9962909,18.9197,0.2529,340120353.0,True,True,False,,27.5.7a39,0.0,
ztf,61234.4635648001,3480463561415015020,3,3480463561415,19.700212,1,3480,1.1411629,19.065296,18.961058,,18.6856,,0.11446148,0.102669515,0.10398338,0.174,,326.8283257,-13.4746791,0.5928571,t17_f5_c3,0.95667773,18.6755,0.2206,391120314.0,True,True,False,,27.5.7a39,0.0,
