ra,dec,glon,glat,instrument,filter,depth95,mjd
91.63822749378318,7.932438943732372,200.6946049501377,-6.234887645470471,c4d,r,23.366394,56357.05520154443
113.99944571926008,7.932506871741747,210.8357561544123,13.487593595912156,c4d,r,22.72571,57092.14470557077
91.63344846312364,7.935272472994548,200.68982414026712,-6.2376887972044734,c4d,r,22.611294,57059.04525478277
107.60753248931036,7.935432092833748,207.9818606274343,7.811507934309627,c4d,r,22.702337,57090.088459604885
107.6094294122916,7.935482207673921,207.98266032315297,7.813212207685709,c4d,r,23.473042,56361.09424867248
113.99675898746612,7.936199719637175,210.83114187009951,13.486828968790396,c4d,r,23.585676,56361.09864551434
309.74459486586215,7.937949464760955,53.25253684990206,-19.610697179587255,c4d,z,22.353722,57593.27929436928
113.98253799957828,7.948342481752265,210.81355579786032,13.479523830235705,c4d,r,22.94926,57092.14265017165
107.59344022656909,7.94847964341412,207.96379341295295,7.80482663631585,c4d,r,22.459663,57092.09131854726
91.62121293451698,7.948996046740433,200.6718692069276,-6.24176496637983,c4d,r,23.358622,56357.05367318168
107.59199164057478,7.952150530293384,207.95983111311227,7.805177901009807,c4d,r,22.69616,57090.08638484636
107.5926323452669,7.9524157122922,207.95987686553207,7.805864131433882,c4d,r,23.494648,56361.09214251954
91.61643558499668,7.952520859557761,200.6664783387073,-6.244233348181021,c4d,r,22.739649,57059.0432008435
113.9798741673078,7.952786107500867,210.808258710793,13.479109758237191,c4d,r,23.629204,56361.09654928604
116.10950214012752,8.075702280050155,211.65086347007784,15.427591133212172,c4d,z,22.064116,57032.31331091048
80.70810026013059,8.179278801629424,194.99271291851548,-15.502925984274468,c4d,i,23.046488,58116.18472586805
120.03594024914828,8.263533532807974,213.25590320293423,19.004077415636083,c4d,r,22.964136,56298.30284586921
120.02855926238118,8.264227879410651,213.25186446346692,18.997812172326213,c4d,r,22.935133,56298.28197923163
120.03232251305336,8.264271255473098,213.25354564501933,19.001180336631464,c4d,r,22.847626,56298.29232678935
120.02484421360724,8.264543007712291,213.24986440346663,18.99464368159359,c4d,r,22.913784,56298.27142099617
120.01440424213855,8.275194038617057,213.23495639344293,18.99000982516119,c4d,r,23.393604,56299.24597705202
120.02542358511916,8.275317973975252,213.2398811564442,18.99987096043593,c4d,r,23.283089,56299.27717744652
120.02079950686245,8.276476193386198,213.23666343518977,18.99626207457415,c4d,r,23.257257,56299.26671209
120.0286378472731,8.27649904933806,213.240228702063,19.003247997850245,c4d,r,22.727482,56296.2950159139
120.0251339341021,8.276538546751665,213.23858764252475,19.000146871924212,c4d,r,22.576906,56296.28465066943
120.02114440221588,8.276781192589613,213.2365311659007,18.996702382314226,c4d,r,22.659914,56296.27431515232
120.01786666847276,8.277383264377242,213.23445859853993,18.994048530730645,c4d,r,23.322798,56299.25628800597
120.01783433212836,8.278287687514055,213.23358357439884,18.994415201003285,c4d,r,22.613617,56296.2639575894
120.02565718313646,8.281032859965109,213.23455220434855,19.002577620483727,c4d,r,23.083485,56297.28243922442
120.02242228029093,8.28152072601344,213.23260787211856,18.99991194146485,c4d,r,23.059614,56297.271894824225
120.01298859905036,8.282110710765823,213.22773005598452,18.99177414424674,c4d,r,23.03356,56297.25098403171
120.01873317806292,8.282289607377578,213.2301884578125,18.9969648990252,c4d,r,23.038233,56297.26151188277
120.98056277639289,8.294579917565784,213.6597579884527,19.858319303368287,c4d,g,23.38535,57397.21044696169
80.49876211179368,8.399701098267979,194.68558798138855,-15.56567383915512,c4d,i,23.043537,58116.186794108246
81.04549601555337,8.420015710224757,194.9583401402333,-15.09265931373932,c4d,i,23.072151,58116.18266720185
80.77874991225531,8.540780450871212,194.7096844778521,-15.25574473370726,c4d,i,23.067316,58116.17854259629
80.5231846213421,8.610288779997067,194.5119444705347,-15.43555063728888,c4d,i,23.025007,58116.18885478703
83.80681128023238,8.692123468110722,196.15783037371975,-12.607903553080032,c4d,i,22.768969,58116.09099553898
118.14660261887698,8.748771438679583,211.93772743438385,17.534311522170714,c4d,g,23.452337,57448.122545760125
118.14720570432164,8.754239413187356,211.9328365428642,17.537227822335684,c4d,r,23.449186,57449.059526809026
117.8463127722102,8.788055786959776,211.7653121395394,17.284199800496143,c4d,z,22.097332,57032.307750536595
117.83997200370746,8.791197251180012,211.7594944526609,17.279924654623432,c4d,g,23.339582,57397.20866160747
80.90964187307642,8.805921918741008,194.54449880452205,-15.007518819169386,c4d,i,23.04891,58116.18060276145
83.41981657925567,8.890138527697315,195.78381955582665,-12.836763711413104,c4d,i,22.837013,58116.09929267783
81.91945039495546,8.932666389571988,194.96565540397197,-14.088084845890114,c4d,r,25.22109,58111.2206858648
81.91671407029727,8.933633575885136,194.96336457560693,-14.089902939143109,c4d,r,25.03228,58109.24705532892
77.23151588900684,8.934069830730564,192.430088266006,-18.026646816006256,c4d,r,23.276852,56357.03711864352
77.24836023628148,8.934189180112782,192.43937071136537,-18.012540620504904,c4d,r,23.290169,56357.035602009855
115.67375564637912,8.934834653906897,210.65388504050912,15.41543744674344,c4d,r,22.726099,56764.03872422129
115.67978767603856,8.937545573488421,210.65404518456236,15.421982116249758,c4d,r,22.906954,57092.1488270876
83.65032859531195,8.940095292439992,195.8584650669353,-12.61528278739199,c4d,r,23.477798,56362.02313785441
115.67770939508492,8.94062044307363,210.65024637977996,15.4214728572739,c4d,r,23.567682,56361.102870686445
77.24226393909919,8.940718943826077,192.4301787046123,-18.01411941506869,c4d,r,22.867035,57059.03662563861
83.65147545719402,8.940874224239227,195.8583676501675,-12.613911210607366,c4d,r,22.512596,57085.04471295653
77.2313974512837,8.951093453329412,192.4149159953535,-18.017610564670825,c4d,r,23.301826,56357.03408217616
115.66360206693976,8.953527487945497,210.63189899114963,15.414547444140762,c4d,r,22.914368,57092.14677232504
83.63347270967799,8.957022451549598,195.8348540650308,-12.62101860327722,c4d,r,23.549818,56362.02104150597
115.660659278789,8.957174739444753,210.62718021154467,15.413518476245384,c4d,r,23.534885,56361.10076543735
83.63456824915745,8.957361606619408,195.83511849518388,-12.619914269555768,c4d,r,22.49939,57085.042659191415
83.67572123376414,8.957662850878817,195.8560235991285,-12.584752043401709,c4d,i,22.724766,58116.08891211637
77.2256592503838,8.958020769347957,192.4055704772576,-18.018675734382843,c4d,r,22.81198,57059.034566687886
83.94437084055733,9.078984799378023,195.88696842623983,-12.29457085946142,c4d,i,22.795822,58116.093059434555
281.3930562396928,9.088516662129138,40.380738258493096,5.423526783573586,c4d,r,22.902542,56418.34992662957
281.40673086062304,9.091081754629508,40.389126627477566,5.412610261120146,c4d,r,22.06321,56764.3754015048
281.4062578397687,9.091091930111617,40.388925249082895,5.413032249141204,c4d,r,22.133831,56764.37062539579
281.4062365608758,9.091552114018844,40.38932888198833,5.413257506951813,c4d,r,22.061008,56764.37301514251
83.39578155188475,9.100224925014084,195.58602670998903,-12.75018320675921,c4d,i,22.799639,58116.0972338696
281.3769684006123,9.10437232374434,40.38781346484548,5.444837389165519,c4d,r,22.716194,56418.34783836175
281.38871974802237,9.10702439314817,40.39542350205208,5.43565714166703,c4d,r,22.080957,56764.36943251314
281.39001044211267,9.10802638442552,40.396897376585905,5.434967704849621,c4d,r,22.083447,56764.371821840294
281.389499578991,9.10809439340163,40.39673110661035,5.435449024942632,c4d,r,22.129242,56764.37420408754
300.1586987150543,9.123514640551392,49.19471655998927,-10.894321559862124,c4d,z,22.309729,56767.37541994685
300.17340961205485,9.123833857685067,49.20241203659505,-10.906729965448584,c4d,i,22.197773,56768.42223123275
300.15822483837195,9.12512838815874,49.19589978927383,-10.893107860553211,c4d,i,22.525402,56767.39680827223
300.15842689863894,9.125808713478987,49.19660112084591,-10.892939505501756,c4d,g,22.457972,56767.385930272285
300.15713081084226,9.126738787286447,49.19676753745352,-10.8913660015307,c4d,r,22.465792,56767.39174473984
300.16110346650987,9.127231166608158,49.19920346577273,-10.894513300444306,c4d,z,22.372541,56767.37893330725
300.1612038456324,9.128246977968065,49.20014918085027,-10.894089902990256,c4d,i,22.452677,56767.39938415168
300.16027013589087,9.128961875454928,49.200308585081736,-10.892933855232066,c4d,g,22.360977,56767.387890650425
300.16069505472234,9.129518928278854,49.20101359825251,-10.89301767199729,c4d,r,22.40843,56767.39341641357
300.1644717365188,9.130582606066646,49.20385425403622,-10.895711095228496,c4d,i,22.447184,56767.40195491444
300.1637938608777,9.130806163728272,49.20370961148515,-10.895019901993058,c4d,z,22.395638,56767.38244685112
300.16327572791704,9.131364896412578,49.203940829225466,-10.894297177112444,c4d,r,22.419058,56767.39513553027
300.163067110046,9.131981230236834,49.20437879319146,-10.893810010348536,c4d,g,22.382038,56767.389821783174
308.2441933148971,9.300996347377762,53.6235684477158,-17.627062269482007,c4d,r,23.446894,57603.13168969238
308.24509570761586,9.301381436757922,53.62441098753549,-17.627606841443868,c4d,z,22.281258,57612.107799005695
83.60689261031195,9.318869624715582,195.50207485825692,-12.459460869196246,c4d,i,22.77462,58116.095142652746
119.94839979839072,9.331287031140189,212.1978620525323,19.390311510651824,c4d,r,23.415806,57401.23104956234
119.94165741303748,9.331368692413104,212.1947366719158,19.384346644630252,c4d,z,22.239283,58070.31712395558
119.94882340750436,9.331456494018848,212.19789149131276,19.39076170339292,c4d,g,23.888885,57401.22927189479
308.5203797337495,9.344297728694595,53.81572899798059,-17.83358392629028,c4d,z,22.086079,57593.27678228356
119.65099142619609,9.36651919513768,212.0299091336181,19.14086877959852,c4d,g,23.803396,57398.22565375548
119.65182835900676,9.36669496348759,212.03011888866143,19.141689468778097,c4d,r,23.422392,57398.22458829777
119.63697534533952,9.368836319748524,212.02137444082825,19.12939704419915,c4d,z,22.159788,57123.97011387022
308.8150763614741,9.380631021622255,54.01268847437934,-18.058879094135985,c4d,z,22.359245,57614.118329363875
310.28260803016343,9.473616901021773,54.92599394664049,-19.223200526645652,c4d,z,22.149904,57614.10706609115
82.0484942369622,9.678022835207427,194.37591873139672,-13.594232000619638,c4d,i,22.982597,58116.210230618715
117.12640314448022,9.69520670364285,210.58742596331712,17.036843499857426,c4d,z,22.261822,57878.00742740603
116.82227295198732,9.714442883747417,210.43408573760527,16.774713782765186,c4d,r,23.48521,57448.06272923621
116.82313761017448,9.7147700831752,210.43416161989865,16.77562379764972,c4d,g,23.692886,57448.06400231505
116.52121762195654,9.755317759585516,210.261935823938,16.524691657719817,c4d,z,22.085222,57032.314411226194
82.2593874240066,9.898565280495712,194.2922952117043,-13.302316393722933,c4d,i,22.984606,58116.212296527345
74.5520059046969,9.899517069637737,190.0514283361736,-19.71600033007618,c4d,r,24.446367,56272.12935417425
74.55286971194104,9.900243549146287,190.05128699080285,-19.71488939587579,c4d,r,24.43661,56272.2270472222
74.55367514633684,9.900249763015015,190.05174863372,-19.714225525986993,c4d,r,24.539928,56272.17716845777
81.71014241856437,9.91854711902484,193.98638006586447,-13.754725979934454,c4d,i,22.970129,58116.20815777453
82.04804770218017,9.937000743332474,194.14776454918623,-13.460577391498877,c4d,r,23.3956,56361.05043913657
117.37615357456993,9.941630225715548,210.46562961768493,17.365094783668347,c4d,r,23.009611,56764.0171038378
117.37934558498227,9.943650264575815,210.4651362536713,17.36880207533167,c4d,r,23.743177,56361.124603437725
82.04527929729447,9.944452910409757,194.13975760085356,-13.459050070805398,c4d,r,22.546846,57085.03634754429
82.03116117446984,9.953821615155617,194.12411049262911,-13.466091529937165,c4d,r,23.36606,56361.04832351301
117.362383382513,9.960455254873487,210.4417109458989,17.360949347026928,c4d,r,23.84487,56361.12248856295
82.02800268411521,9.961657037807452,194.11556191244492,-13.464692997888898,c4d,r,22.517529,57085.03429090092
114.50414873749604,9.985649436342342,209.1546579233622,14.831876831602758,c4d,r,22.622322,56351.11772744497
112.4963575419746,9.986639709723082,208.2707810024121,13.050256671243249,c4d,g,22.444645,56289.24144199118
116.5154316810976,10.001264986018388,210.0278292452267,16.62557170482612,c4d,r,22.637598,56377.011131908745
81.97865838543757,10.040939486100967,194.01994487271372,-13.465155479921068,c4d,i,22.895115,58116.20402938407
82.23552306166408,10.107457449637984,194.0961345499597,-13.21437789185207,c4d,i,22.962137,58116.2143645701
83.65442888663543,10.17892074188155,194.76991502242888,-11.98004013165984,c4d,i,22.365072,58117.209376318846
81.84746770338137,10.305001811030229,193.71896460072657,-13.438395011967447,c4d,i,22.953814,58116.206092708744
118.60277377648586,10.360546490494812,210.61222896483935,18.63549043677308,c4d,z,22.283197,58070.32089020172
118.60776059741848,10.361127068628214,210.61388841972112,18.640173230391127,c4d,r,23.496054,57401.22074358584
118.60859102610364,10.361945623187696,210.61347605541377,18.6412616527614,c4d,g,23.898863,57401.2217903696
118.31113378610765,10.394926340964282,210.4501109334296,18.390861130445455,c4d,r,23.442411,57398.21816620836
118.31097752157136,10.395197103282465,210.44978374125063,18.39083795255155,c4d,g,23.822897,57398.21659646463
83.44274832835401,10.39897633861355,194.4675980597501,-12.046125734944985,c4d,i,22.421305,58117.21144267358
118.30074735375968,10.400541077346473,210.440159439112,18.384026579017043,c4d,z,22.494886,57032.29412215808
83.99332663976962,10.418966491056551,194.7333322969668,-11.570748284944438,c4d,i,22.515194,58117.20725231059
83.72605757064112,10.5419200572653,194.48817659199452,-11.733650541536102,c4d,i,22.521355,58117.20312619349
83.46773099597195,10.608226136828268,194.29692786141285,-11.917611306818964,c4d,i,22.450823,58117.213507523295
80.44750706626189,10.677581687228368,192.649162332186,-14.415927933582708,c4d,i,22.993649,58116.15921019623
83.85666583807448,10.806351559296184,194.32350197635347,-11.48793112380584,c4d,i,22.501612,58117.20518476004
309.33467822901264,10.892094757537444,55.63735984804069,-17.66526400054228,c4d,z,22.342827,57614.11647375394
80.65982397430486,10.897897016926336,192.5695262192774,-14.122531606933896,c4d,i,22.97953,58116.16128790192
80.10784683497701,10.918329362070274,192.25588622156656,-14.57181601201048,c4d,i,22.97983,58116.15714827366
90.08113274121648,10.944592193226011,197.29554263403065,-6.124783424471881,c4d,r,23.035843,56357.0520866639
90.0979190667028,10.94470651335228,197.3035280308648,-6.110340638791715,c4d,r,23.220972,56357.05059200572
80.42732166126831,10.948724427221103,192.40067966246465,-14.289586968605226,c4d,r,23.498468,56362.00991724525
90.09261021373246,10.94902809929848,197.29717684723752,-6.112782636503036,c4d,r,22.44003,57059.041083668824
80.42843332751463,10.949738260484349,192.40038681122687,-14.288124594425977,c4d,r,22.697891,57085.03221690375
90.0809273544929,10.961599151898422,197.2805128406204,-6.116662419368312,c4d,r,23.185045,56357.04911127919
80.41030173922817,10.965483764811026,192.3768838894067,-14.294912148474324,c4d,r,23.414783,56362.007844822016
80.41087678626798,10.965728731109952,192.37697730894195,-14.294303438955922,c4d,r,22.813633,57085.03015541006
90.07573480066934,10.966048274312907,197.274105545193,-6.118941642535864,c4d,r,22.934656,57059.03902932722
80.3764048335654,11.039124736591106,192.2942298159404,-14.284205018345064,c4d,i,22.966814,58116.15300098481
281.3515221385397,11.097942897514674,42.16919613359148,6.358756968611907,c4d,r,23.051788,56418.35410472192
281.36109111998417,11.105437328706444,42.180157457830795,6.353691492239406,c4d,r,22.444164,57192.335732141975
80.63608631217272,11.106719493765926,192.3739725428099,-14.03213825481896,c4d,i,22.950037,58116.16337135341
281.33470408855976,11.114269357100262,42.176501983956115,6.380806607953274,c4d,r,22.968023,56418.35202591866
281.3442418673351,11.122484232608302,42.18809842006048,6.376089296380229,c4d,r,22.62273,57192.33367644157
80.24416349857297,11.304409195402602,191.99115267180508,-14.25368399306661,c4d,i,22.989384,58116.155078152195
117.26345451177691,11.354007846805889,209.07606925249476,17.868165848869488,c4d,g,23.677513,57448.06945868442
117.26218973175916,11.359606192492944,209.07018952382776,17.869415957980003,c4d,z,22.499454,58070.31022499828
117.26668675791883,11.359991961664758,209.07178608885087,17.873572699628454,c4d,r,23.099121,58070.25477565825
116.96972240185134,11.39051963501024,208.91315670680575,17.622845387321334,c4d,r,23.451145,57398.2137957532
116.97057311755844,11.391681402353402,208.91242380807967,17.624093299750513,c4d,g,23.80559,57398.21492910804
116.95897571900971,11.397053877951684,208.902260607976,17.616075355179035,c4d,z,22.45489,57032.29245951865
82.19344955095161,11.529783215498446,192.8277515248433,-12.510338039586962,c4d,i,22.51407,58117.23493987927
82.40651837389731,11.749255006831476,192.74754794065885,-12.217796521848657,c4d,i,22.581347,58117.237009070814
81.85237477661977,11.76959621875136,192.43928508134567,-12.669594066252,c4d,i,22.50999,58117.232873637695
82.12225991695618,11.892127850532024,192.47408948867712,-12.380395399494049,c4d,i,22.657604,58117.228743147105
119.37920531291556,11.920141316313178,209.45682456670085,19.98595093743824,c4d,z,22.152367,57878.004666975234
119.07356171420696,11.945801525954147,209.29877592953017,19.725211722667822,c4d,z,22.250864,58070.31964005809
119.08017568787416,11.946549455139,209.30093671292667,19.731399839920407,c4d,g,23.792397,57401.223570559174
119.0805292989717,11.947169733211055,209.3004925483785,19.73197397627276,c4d,r,23.448225,57401.2253546142
104.67607620419584,11.947657194140866,203.06374122788895,7.007461077077258,c4d,r,23.452946,56361.089966356754
114.37527335689305,11.948358565671969,207.26094190305628,15.558874736184068,c4d,r,22.948555,57092.140514233615
104.671730676959,11.954680192038818,203.05549961059333,7.006766124607165,c4d,r,22.350218,57085.075678238645
114.37042243102532,11.955236726527009,207.25238555044413,15.557501027171837,c4d,r,23.68802,56362.12040503742
82.3809152537383,11.959142263055234,192.55101797370193,-12.129625866684677,c4d,i,22.604652,58117.23908872344
104.6591037284829,11.964424067805965,203.0411804589689,7.000017303238327,c4d,r,23.43575,56361.08790105302
114.35745459511496,11.965154924701,207.2374709078105,15.550230456524588,c4d,r,22.920963,57092.13845136156
104.6557129306454,11.971905656180116,203.03294239822415,7.000363169150783,c4d,r,22.360014,57085.07362451451
114.35340844832346,11.972250988993911,207.2290575149582,15.549661910319385,c4d,r,23.69247,56362.11834614491
118.78130802850686,11.980616127765298,209.13796183233848,19.480254263242077,c4d,r,23.433731,57398.21926176362
118.78023272637412,11.981114188932107,209.1370143151217,19.479508230598007,c4d,g,23.803276,57398.22036447469
118.76981021862538,11.986320158351274,209.1274663132138,19.472435932811457,c4d,z,22.47301,57032.29573517293
279.7247488614041,12.104549498314237,42.3673624910965,8.233300187500863,c4d,r,22.174147,56764.38020898914
279.7249338554207,12.104624282487183,42.36751078874196,8.233170690810207,c4d,r,22.14048,56764.37780908868
282.95254999066316,12.104985093745949,43.77938766937579,5.405731172437473,c4d,r,23.016354,56418.36248044856
279.72149969081727,12.106607324620812,42.36781653589236,8.237058582288704,c4d,r,23.082693,56419.38059000205
282.9373330300523,12.120725073009051,43.78682499464278,5.426085187554925,c4d,r,23.01321,56418.36039192509
279.70782900917925,12.121282413506512,42.3751870150916,8.255519591507483,c4d,r,22.057644,56764.37662335206
279.70850182771653,12.121639095129392,42.37580318931395,8.255085883267299,c4d,r,22.171263,56764.37900781445
279.7041755940048,12.12470768469932,42.37670649715804,8.260234466367397,c4d,r,23.163486,56419.37851102743
81.99094935733382,12.156373612026126,192.17478513385785,-12.35132173222569,c4d,i,22.530127,58117.230805795174
74.77570460358496,12.328657018208885,188.0509790237573,-18.17674962454609,c4d,r,24.490911,58110.24228692334
74.77687526662297,12.329179085038058,188.05120262921028,-18.175510516182396,c4d,r,23.378487,58111.20011534589
74.77752106924481,12.329680660258294,188.05114020195,-18.174706709972096,c4d,r,24.734367,58111.20255050855
74.77784144109847,12.330196405831533,188.0508770520573,-18.17415767399531,c4d,r,23.18101,58110.21685055597
309.57254164626,12.371853636987776,57.0647783850493,-17.042574218236798,c4d,z,22.342058,57613.10144753475
115.6121851013394,12.371887955035543,207.3941180298064,16.833659795921946,c4d,z,22.25151,58070.32218666654
115.61683653203325,12.37271292810824,207.3953364636019,16.838127801261955,c4d,r,23.234982,58070.25355671439
309.862087147471,12.404253455920683,57.25761923717179,-17.259540098826893,c4d,z,22.054981,57614.114616186824
311.3678481175672,12.510395953623206,58.21744070523584,-18.416390144769665,c4d,z,22.499369,57613.10763602238
312.86412103618557,12.555688638128473,59.13830892432354,-19.590018350182028,c4d,z,22.082075,57613.12802143162
109.74640595434184,12.818312169323756,204.4629963383136,11.842601616098172,c4d,r,23.89825,58109.35008821543
80.40394908933004,12.956582413434385,190.63734884216143,-13.241331863066783,c4d,r,23.597656,56361.02816173667
90.14288621745204,12.957753889844684,195.56081371093555,-5.087484362878274,c4d,r,23.314764,56362.02753946418
80.4043420993596,12.95877685656802,190.63565439797975,-13.23983461590096,c4d,r,22.855173,57085.028001269326
90.14429899480156,12.958960259116838,195.56043571012788,-5.085692955688596,c4d,r,22.358738,57085.04910832178
117.720576810324,12.968166039968247,207.72974975729144,18.951427430457557,c4d,g,23.82827,57448.0558053297
117.72195171746772,12.969826412454418,207.7287418850651,18.953336184087565,c4d,r,23.282804,57448.0872931527
117.71858080855355,12.971191611188331,207.7259854055872,18.950915928884463,c4d,z,22.666115,58070.307010714896
80.38687537857663,12.973172247926138,190.6138058777427,-13.246516563861546,c4d,r,23.685438,56361.02609472815
90.12559537848028,12.974623083511668,195.53775898025123,-5.093899611931643,c4d,r,23.159946,56362.02547113504
80.38694689614171,12.975348683917998,190.61195508821675,-13.245293393166786,c4d,r,22.842884,57085.025942116976
90.12836905718834,12.976988835982098,195.53701946857444,-5.090383985618295,c4d,r,22.421747,57085.04702983005
117.41308822635204,13.009780438022178,207.55815156524184,18.69623302568298,c4d,z,22.106792,57032.29736055527
117.40745104408025,13.011974754606694,207.55363345279665,18.69215063711818,c4d,r,23.33463,57398.20054632565
117.40726696319489,13.012988139424,207.55258179839888,18.69240896923132,c4d,g,23.461937,57398.20157540124
114.8803381827225,13.27459578460157,206.22592328996356,16.56515427741609,c4d,z,22.181084,57877.989784939215
76.20983644759691,13.341652978920344,187.99400110414192,-16.45095292832062,c4d,r,24.479975,58110.25327682495
76.21254214914755,13.342131061776614,187.99512119162333,-16.448502305563487,c4d,r,24.651264,58111.2120116842
267.26291575788474,13.804641336351434,38.62861084181702,19.948509998762564,c4d,g,23.863821,57603.09038462443
267.2597013350544,13.806658846514766,38.629205503499534,19.952184510207378,c4d,z,22.396887,57593.2009012443
267.53056366483656,13.810164355148864,38.747392083854976,19.71377498071159,c4d,z,22.295652,57489.40721130883
78.75998875329367,13.958834078453329,188.88026123319275,-14.044529096163538,c4d,r,23.17897,56744.99206167227
78.76139229148006,13.961826730411095,188.87844516868643,-14.041752887479324,c4d,r,23.442118,56361.01139092725
116.36141886604668,13.967272290409037,206.19296035786928,18.162251713661945,c4d,r,23.685974,57448.05403955234
78.7423848681358,13.975012753196324,188.85667010340757,-14.049991678547396,c4d,r,23.01111,56744.989979897626
78.74412182609242,13.97857448036866,188.8545455582392,-14.046633228238834,c4d,r,23.27038,56361.00933185639
116.0554599534894,14.005076201759454,206.02777204596015,17.907496480352584,c4d,z,22.262506,57743.27148398245
116.05322500134248,14.007968429438186,206.02406246896192,17.906717124930807,c4d,g,23.58021,57402.21057840576
279.644598816519,14.112379158852097,44.15888869007673,9.182804625607623,c4d,r,23.472525,56418.35828045569
279.65885591281153,14.112967162689156,44.16552661958525,9.170615104098404,c4d,r,22.358912,56764.3826676053
279.65905032923604,14.113320215599469,44.16593172766371,9.17059920664996,c4d,r,22.37406,56764.38505028514
279.64151576015286,14.129230483094714,44.1729349257327,9.192836571903204,c4d,r,22.335201,56764.38147054054
279.62755287326854,14.129504664644832,44.16721030351683,9.20514452323454,c4d,r,23.491032,56418.35620108992
279.641536215201,14.130054652896389,44.17369520484596,9.193177714397343,c4d,r,22.32649,56764.38385507511
273.06271486728923,14.307115191571866,41.552105665466065,15.035682431438127,c4d,z,22.563492,56765.409160082694
273.0693417633124,14.309454136440865,41.55708919913823,15.03083068780432,c4d,g,22.822617,56844.15610995516
273.06884421734026,14.309570597663546,41.55698966346086,15.031317259234656,c4d,r,22.564762,56844.16037294548
273.06852733682155,14.31052559197225,41.55775448354116,15.03199600005086,c4d,i,22.479053,56844.164503084496
273.0683029003209,14.31063827480415,41.55776614225364,15.032240672937332,c4d,z,22.32343,56844.14758663485
273.07203462239954,14.312408718013751,41.56099865853359,15.029698446632151,c4d,g,22.871466,56844.1575329504
273.0717812924723,14.312681452564435,41.56114867002026,15.030035563884908,c4d,r,22.74517,56844.16175253689
273.07171998565474,14.313441309644588,41.561837382620475,15.030407700301996,c4d,z,22.348099,56844.15041664848
273.0709636576631,14.313575570514914,41.56164587252509,15.031129424055234,c4d,i,22.528708,56844.166637156624
273.0746348744635,14.31480597173978,41.5643451356802,15.028414317653256,c4d,g,22.80528,56844.15895482339
273.07455654005867,14.315134902096238,41.56462150630692,15.028620984450267,c4d,r,22.6422,56844.16312581906
273.07408972285555,14.31565718519931,41.56491647266874,15.029250444615403,c4d,i,22.617794,56844.1687601842
273.0750009860606,14.316316733793943,41.56591945716166,15.028724804959666,c4d,z,22.391596,56844.15325836046
109.0563162954135,14.37843445168049,202.72885131444693,11.905167136764994,c4d,r,24.58341,58109.33989864588
117.87972683494738,14.602401367990176,206.2183521817693,19.76465263220441,c4d,r,23.378523,57398.20637539914
117.87935700172429,14.60265175663131,206.21795435224425,19.76442767216262,c4d,g,23.466133,57398.2040998335
117.88092850825552,14.60370866748354,206.21758636606424,19.76624695234305,c4d,z,22.120277,57032.2984928065
110.73663862978414,14.677775537292026,203.1587477968496,13.505021526982755,c4d,r,24.093931,58111.34389116382
110.73497844922042,14.67826722544903,203.15759254994367,13.503772856734056,c4d,r,22.881947,58109.35856331093
107.37905809477996,14.678931549416813,201.74225659224777,10.567232986940748,c4d,r,24.340427,58111.31303722737
107.37772975805764,14.679456624831532,201.74121162088736,10.56629937410535,c4d,r,24.333658,58110.330281578
269.0195107468252,14.71937306414064,40.25198687142463,18.769795822755093,c4d,z,22.36225,57489.40915044071
115.3041221234655,14.929670151726198,204.828412394899,17.62533941325624,c4d,z,22.074614,57877.991764409
114.99526361944876,14.951740140462917,204.67880373598683,17.362319242261325,c4d,z,22.631931,58070.304055207875
77.11114090697043,14.95278005255746,187.11372294160375,-14.825846930671608,c4d,r,23.196772,56362.0055921101
86.92965490243577,14.959505832932132,192.2533604337889,-6.792928162833719,c4d,r,22.970617,56361.05481635546
116.40227274058532,14.964114476495558,205.252191966676,18.60751815067668,c4d,r,22.84853,57092.15310832206
116.40356999344392,14.964945606021027,205.251930893441,18.60900146181205,c4d,r,23.780228,56361.120121661574
80.37802609004272,14.965517761015084,188.88713241400217,-12.182262347094632,c4d,r,23.604176,56361.02396905096
77.09996040579082,14.966780957811864,187.09546803086977,-14.826977490144856,c4d,r,22.580725,57085.006747419015
77.10010937430039,14.96735543299869,187.0950585181606,-14.826537019803457,c4d,r,22.743664,57085.01551923156
80.37608900875334,14.967544409139174,188.88435319742555,-12.182741146733177,c4d,r,22.712616,57085.02386945672
86.92824163133825,14.968351109118675,192.2449858844141,-6.789618975427671,c4d,r,23.197926,56745.00878397748
77.09402123932242,14.969424650222544,187.0898824361806,-14.83025687549016,c4d,r,23.02315,56362.00353873847
116.38632497286318,14.981534104400918,205.2287788885859,18.600559882627323,c4d,r,22.922976,57092.1510339221
116.38631175726404,14.98189948662967,205.2284214171475,18.600697296121737,c4d,r,23.8049,56361.11805642629
80.36092882058058,14.982250789746274,188.8635958556615,-12.187110490913351,c4d,r,23.578655,56361.021898319945
114.68894285776209,14.98412240834038,204.52047657852825,17.105892567065098,c4d,z,22.230164,57743.27274977602
77.08324623635042,14.984198665963248,187.07119096846455,-14.830626448337238,c4d,r,22.789225,57085.01346392557
86.91190428316929,14.9842670445519,192.22311060307177,-6.795147756085351,c4d,r,23.225698,56745.006668264046
77.08304372743552,14.984271507424875,187.07101534143587,-14.830747898977476,c4d,r,22.206251,57085.002273063175
80.35920258501955,14.984329060437345,188.86088483546,-12.187389476710443,c4d,r,22.704655,57085.02181102475
