MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs,snr
59537.197569,-19.83,0.621,-42,26,o,0,1.05,313.22651,-14.84044,8120.02,6952.83,2.37,2.15,64.8,-0.439,18.6,18.91,02a59537o0042o,-1.6153846153846154
59537.20123,-20.582,1.275,-21,27,o,0,1.0,313.22651,-14.84044,8100.61,6914.24,2.32,2.11,70.6,-0.439,18.67,18.95,02a59537o0050o,-0.7777777777777778
59537.206735,-19.442,0.367,-61,22,o,0,1.48,313.22651,-14.84044,8158.15,6992.67,2.35,2.06,55.6,-0.434,18.66,18.94,02a59537o0062o,-2.772727272727273
59537.218696,20.34,1.219,26,32,o,0,0.84,313.22651,-14.84044,8176.56,6877.78,2.28,2.1,66.2,-0.44,18.61,18.89,02a59537o0088o,0.8125
59540.210963,15.322,0.515,2700,1390,o,0,1.63,313.22651,-14.84044,1559.59,9545.45,2.82,2.49,-45.9,-0.472,14.56,15.76,01a59540o0081o,1.9424460431654675
59540.214184,-18.405,11.7,-158,1846,o,0,0.9,313.22651,-14.84044,1579.8,9584.47,2.89,2.53,-43.1,-0.458,14.22,15.47,01a59540o0088o,-0.08559046587215602
59542.204277,-20.955,1.179,-15,18,o,0,0.74,313.22651,-14.84044,4028.1,3279.66,2.07,1.94,58.8,-0.451,19.2,19.98,02a59542o0061o,-0.8333333333333334
59542.207483,21.891,2.0,6,13,o,0,1.33,313.22651,-14.84044,4009.14,3241.01,2.1,1.92,53.8,-0.45,19.21,20.01,02a59542o0068o,0.46153846153846156
59542.214401,-21.181,1.35,-12,16,o,0,0.75,313.22651,-14.84044,4068.53,3318.18,2.09,1.93,58.8,-0.448,19.25,20.08,02a59542o0083o,-0.75
59542.225853,21.895,2.541,6,16,o,0,0.88,313.22651,-14.84044,4090.23,3202.01,2.05,1.95,66.4,-0.448,19.24,20.06,02a59542o0108o,0.375
59544.231421,20.47,0.76,24,18,o,0,0.95,313.22651,-14.84044,6449.54,5328.9,2.85,2.77,56.9,-0.465,19.1,20.25,01a59544o0091o,1.3333333333333333
59544.235143,21.171,1.306,12,16,o,0,1.26,313.22651,-14.84044,6469.65,5368.28,2.88,2.8,62.4,-0.463,19.06,20.25,01a59544o0099o,0.75
59544.245278,20.846,1.012,17,17,o,0,1.33,313.22651,-14.84044,6409.01,5295.0,2.85,2.75,-63.1,-0.471,19.04,20.18,01a59544o0121o,1.0
59544.251277,-20.342,0.706,-26,19,o,0,0.92,313.22651,-14.84044,6393.64,5413.29,2.97,2.83,-63.4,-0.464,18.97,20.13,01a59544o0134o,-1.368421052631579
59560.223311,19.903,0.903,40,36,o,0,1.17,313.22651,-14.84044,811.64,7729.81,3.18,2.84,-47.9,-0.411,18.47,19.32,01a59560o0098o,1.1111111111111112
59560.226532,-20.0,1.089,-36,40,o,0,1.05,313.22651,-14.84044,832.96,7767.86,3.31,2.95,-48.8,-0.4,18.48,19.3,01a59560o0105o,-0.9
59560.233921,-20.26,1.323,-29,38,o,0,1.03,313.22651,-14.84044,774.43,7693.31,3.28,2.85,-46.4,-0.409,18.46,19.25,01a59560o0121o,-0.7631578947368421
59560.244109,20.488,1.811,23,42,o,0,0.96,313.22651,-14.84044,757.98,7810.88,3.41,2.96,-46.0,-0.394,18.41,19.18,01a59560o0143o,0.5476190476190477
59680.159847,-21.4,1.617,-10,16,o,0,0.92,313.22651,-14.84044,6307.73,9377.9,2.35,2.14,-46.4,-0.403,19.09,19.89,03a59680o0906o,-0.625
59680.163538,22.129,3.622,5,18,o,0,1.04,313.22651,-14.84044,6289.02,9338.11,2.49,2.27,-22.0,-0.4,18.95,19.71,03a59680o0914o,0.2777777777777778
59680.175154,-21.368,6.206,-10,64,o,0,1.18,313.22651,-14.84044,6342.7,9417.94,2.76,2.29,-10.6,-0.4,17.64,17.37,03a59680o0939o,-0.15625
59683.348065,-21.112,1.441,-13,19,o,0,1.33,313.22651,-14.84044,4156.36,5231.2,1.82,1.64,-80.7,-0.442,18.8,19.48,04a59683o0822o,-0.6842105263157895
59683.35082,-20.614,1.0,-21,21,o,0,1.05,313.22651,-14.84044,4135.27,5192.81,1.81,1.65,-73.9,-0.45,18.87,19.55,04a59683o0828o,-1.0
59683.358075,-24.483,30.667,-1,18,o,0,1.13,313.22651,-14.84044,4192.68,5269.72,1.8,1.68,-77.8,-0.455,18.96,19.79,04a59683o0844o,-0.05555555555555555
59683.367573,21.887,2.735,6,18,o,0,0.9,313.22651,-14.84044,4208.96,5154.12,1.81,1.62,-77.4,-0.457,19.06,20.0,04a59683o0865o,0.3333333333333333
59684.630218,-18.139,0.305,-202,62,o,0,1.65,313.22651,-14.84044,10528.74,3810.05,2.13,1.96,-2.9,-0.432,18.63,19.04,02a59684o0855o,-3.2580645161290325
59685.390727,-23.751,14.917,-1,17,o,0,1.54,313.22651,-14.84044,4149.87,5231.49,1.88,1.67,-77.9,-0.461,18.74,19.24,04a59685o0825o,-0.058823529411764705
59685.396269,-22.147,3.774,-5,19,o,0,1.37,313.22651,-14.84044,4131.44,5192.94,1.88,1.66,-74.0,-0.463,18.76,19.27,04a59685o0836o,-0.2631578947368421
59685.399497,-21.14,1.6,-13,20,o,0,1.46,313.22651,-14.84044,4190.9,5269.24,1.91,1.68,-71.0,-0.462,18.76,19.34,04a59685o0843o,-0.65
59685.411056,26.372,207.0,0,21,o,0,0.98,313.22651,-14.84044,4211.83,5152.63,1.92,1.72,-69.9,-0.485,18.78,19.32,04a59685o0867o,0.0
59686.372762,19.732,0.531,46,25,o,0,0.97,313.22651,-14.84044,4144.39,5232.44,1.85,1.66,-71.0,-0.479,18.64,19.05,04a59686o0889o,1.84
59686.377894,21.539,2.69,9,24,o,0,1.31,313.22651,-14.84044,4125.45,5193.33,1.9,1.74,-75.2,-0.459,18.63,19.08,04a59686o0900o,0.375
59686.381055,-19.781,0.61,-44,27,o,0,0.7,313.22651,-14.84044,4184.01,5270.46,2.0,1.83,-63.6,-0.472,18.65,19.07,04a59686o0907o,-1.6296296296296295
59686.401171,-21.327,1.855,-11,20,o,0,1.09,313.22651,-14.84044,4204.77,5153.43,1.88,1.7,-79.9,-0.467,18.69,19.22,04a59686o0949o,-0.55
59687.381338,20.519,0.894,22,20,o,0,1.19,313.22651,-14.84044,4147.26,5230.58,1.95,1.72,-75.4,-0.462,18.72,19.21,04a59687o0929o,1.1
59687.385,20.616,0.739,21,15,o,0,2.4,313.22651,-14.84044,4129.27,5191.24,1.9,1.71,-67.2,-0.478,18.77,19.22,04a59687o0937o,1.4
59687.391367,22.185,4.34,5,21,o,0,1.14,313.22651,-14.84044,4187.81,5267.9,1.86,1.7,-77.5,-0.469,18.79,19.29,04a59687o0951o,0.23809523809523808
59687.407347,-21.803,2.969,-7,20,o,0,1.13,313.22651,-14.84044,4210.68,5150.6,1.96,1.79,-76.2,-0.458,18.76,19.3,04a59687o0986o,-0.35
59687.415493,22.453,5.923,4,22,o,0,0.86,313.22651,-14.84044,4174.51,5208.08,1.87,1.69,-75.8,-0.476,18.7,19.12,04a59687o1004o,0.18181818181818182
59688.076683,20.133,0.78,32,25,o,0,1.13,313.22651,-14.84044,5985.79,3195.53,2.29,1.96,-46.3,-0.44,18.66,18.95,03a59688o0775o,1.28
59688.081723,-21.364,2.337,-10,24,o,0,1.11,313.22651,-14.84044,5970.03,3155.05,2.15,2.04,-48.4,-0.49,18.73,18.98,03a59688o0786o,-0.4166666666666667
59688.085443,24.946,64.667,0,25,o,0,1.11,313.22651,-14.84044,6026.1,3232.75,2.23,2.06,-39.7,-0.471,18.69,19.0,03a59688o0794o,0.0
59688.096993,20.319,0.794,27,22,o,0,1.2,313.22651,-14.84044,6048.45,3116.96,2.23,2.09,-30.5,-0.467,18.73,19.08,03a59688o0819o,1.2272727272727273
59688.601856,20.102,0.921,33,30,o,0,0.96,313.22651,-14.84044,487.54,3735.64,2.2,1.9,20.9,-0.427,18.36,18.67,02a59688o0816o,1.1
59688.611949,-19.59,0.492,-53,26,o,0,1.09,313.22651,-14.84044,505.54,3774.17,2.2,1.91,23.2,-0.433,18.39,18.75,02a59688o0837o,-2.0384615384615383
59688.616729,-20.574,1.045,-21,22,o,0,1.29,313.22651,-14.84044,448.68,3696.95,2.14,1.97,17.3,-0.494,18.45,18.8,02a59688o0847o,-0.9545454545454546
59688.626682,18.379,0.467,162,75,o,0,1.24,313.22651,-14.84044,10523.73,3810.36,2.1,2.0,6.1,-0.457,18.48,18.78,02a59688o0868o,2.16
59688.628988,21.611,3.932,8,32,o,0,0.78,313.22651,-14.84044,426.68,3812.31,2.19,1.86,25.6,-0.425,18.4,18.67,02a59688o0873o,0.25
59690.339704,19.963,0.712,38,27,o,0,1.16,313.22651,-14.84044,2513.55,9601.1,2.47,1.96,-78.5,-0.382,18.58,19.2,04a59690o0666o,1.4074074074074074
59690.342564,-19.46,0.474,-60,28,o,0,0.97,313.22651,-14.84044,2494.84,9561.09,2.46,1.9,-78.9,-0.4,18.61,19.16,04a59690o0672o,-2.142857142857143
59690.34778,-20.738,1.52,-18,28,o,0,0.88,313.22651,-14.84044,2553.57,9638.6,2.48,1.93,-80.6,-0.402,18.65,19.14,04a59690o0683o,-0.6428571428571429
59690.359488,21.117,2.141,13,28,o,0,1.06,313.22651,-14.84044,2570.78,9521.35,2.38,1.82,-76.9,-0.418,18.7,19.1,04a59690o0708o,0.4642857142857143
59690.597722,20.876,2.576,16,42,o,0,0.99,313.22651,-14.84044,4226.2,7190.57,2.88,2.73,29.6,-0.439,18.47,19.19,01a59690o0820o,0.38095238095238093
59690.607488,-19.62,0.783,-52,40,o,0,1.02,313.22651,-14.84044,4208.25,7151.06,3.11,2.98,-29.8,-0.445,18.45,19.28,01a59690o0841o,-1.3
59690.617845,-20.266,1.219,-28,35,o,0,1.02,313.22651,-14.84044,4269.51,7224.47,2.78,2.68,-25.4,-0.468,18.55,19.3,01a59690o0863o,-0.8
59690.621502,-20.582,1.733,-21,37,o,0,1.02,313.22651,-14.84044,4287.51,7108.01,2.73,2.6,-32.6,-0.478,18.5,19.22,01a59690o0871o,-0.5675675675675675
59694.59964,-21.161,2.033,-12,25,o,0,0.89,313.22651,-14.84044,4228.18,7186.46,2.94,2.84,-11.3,-0.45,18.75,19.78,01a59694o0819o,-0.48
59694.609752,-19.976,0.597,-37,22,o,0,0.99,313.22651,-14.84044,4210.86,7146.53,2.92,2.78,-32.5,-0.46,18.78,19.79,01a59694o0841o,-1.6818181818181819
59694.618456,20.0,0.679,36,25,o,0,1.06,313.22651,-14.84044,4270.79,7221.06,2.91,2.81,-1.5,-0.445,18.72,19.75,01a59694o0860o,1.44
59694.622561,22.472,6.316,4,24,o,0,1.81,313.22651,-14.84044,4290.2,7104.74,2.89,2.82,-8.2,-0.444,18.66,19.58,01a59694o0869o,0.16666666666666666
59696.598962,20.938,1.568,15,24,c,0,0.65,313.22651,-14.84044,8484.85,7204.44,2.92,2.48,31.1,-0.393,19.1,20.86,02a59696o0793c,0.625
59696.609335,-21.398,1.778,-10,18,c,0,1.29,313.22651,-14.84044,8500.59,7244.97,2.95,2.57,37.3,-0.389,19.07,20.87,02a59696o0814c,-0.5555555555555556
59696.623211,20.986,4.143,15,61,c,0,1.29,313.22651,-14.84044,8445.78,7165.48,2.86,2.38,32.1,-0.389,17.71,19.34,02a59696o0844c,0.2459016393442623
59696.62839,18.691,0.816,121,99,c,0,1.02,313.22651,-14.84044,8421.82,7283.22,2.85,2.4,31.6,-0.403,17.37,18.91,02a59696o0854c,1.2222222222222223
59699.3814,20.446,2.895,24,70,o,0,0.99,313.22651,-14.84044,9825.44,2954.1,2.31,2.11,-23.3,-0.405,17.69,18.7,04a59699o0907o,0.34285714285714286
59699.384814,19.954,0.983,38,37,o,0,0.7,313.22651,-14.84044,9808.16,2914.62,2.26,2.2,71.9,-0.42,18.4,19.39,04a59699o0914o,1.027027027027027
59699.392261,-21.416,1.678,-10,16,o,0,1.26,313.22651,-14.84044,9870.13,2990.83,2.3,2.2,-28.3,-0.418,19.15,20.29,04a59699o0930o,-0.625
59699.410609,-19.289,0.813,-70,57,o,0,0.92,313.22651,-14.84044,9899.46,2872.53,2.28,2.21,11.1,-0.419,17.92,18.92,04a59699o0968o,-1.2280701754385965
59700.58699,-22.395,4.261,-4,17,c,0,1.1,313.22651,-14.84044,8387.8,5265.65,2.67,2.34,29.4,-0.392,19.25,20.61,02a59700o0775c,-0.23529411764705882
59700.607636,25.674,92.0,0,18,c,0,0.81,313.22651,-14.84044,8402.13,5304.35,2.76,2.32,30.4,-0.383,19.12,20.53,02a59700o0820c,0.0
59700.617299,23.901,13.833,1,14,c,0,1.21,313.22651,-14.84044,8345.45,5226.6,2.63,2.3,28.7,-0.391,19.23,20.49,02a59700o0841c,0.07142857142857142
59700.622815,-21.259,1.794,-11,20,c,0,0.87,313.22651,-14.84044,8327.06,5342.99,2.69,2.32,29.7,-0.384,18.95,20.09,02a59700o0853c,-0.55
59701.139267,-21.298,1.606,-11,18,o,0,0.58,313.22651,-14.84044,7227.86,1298.2,2.78,2.29,-34.6,-0.396,19.13,20.16,03a59701o0932o,-0.6111111111111112
59701.144496,-21.848,2.075,-7,14,o,0,1.25,313.22651,-14.84044,7208.48,1260.22,2.93,2.33,-28.0,-0.394,19.07,20.16,03a59701o0943o,-0.5
59701.163699,-21.237,1.452,-12,17,o,0,1.13,313.22651,-14.84044,7261.54,1341.01,2.91,2.28,-23.3,-0.384,19.03,19.96,03a59701o0982o,-0.7058823529411765
59701.170297,20.856,1.4,16,23,o,0,1.04,313.22651,-14.84044,7282.45,1226.35,2.88,2.28,-26.5,-0.383,18.65,19.23,03a59701o0996o,0.6956521739130435
59703.40095,-20.952,1.133,-15,17,o,0,0.8,313.22651,-14.84044,9838.71,2951.43,2.31,2.11,-23.4,-0.416,19.31,20.38,04a59703o0736o,-0.8823529411764706
59703.41218,22.246,3.281,5,15,o,0,1.2,313.22651,-14.84044,9825.62,2911.68,2.37,2.07,-19.2,-0.426,19.2,20.32,04a59703o0760o,0.3333333333333333
59703.422744,-19.799,0.511,-44,22,o,0,1.06,313.22651,-14.84044,9891.63,2988.15,2.23,2.07,-1.1,-0.426,18.88,19.57,04a59703o0782o,-2.0
59703.426429,-19.973,0.944,-37,35,o,0,0.93,313.22651,-14.84044,9914.88,2870.24,2.42,2.35,-18.7,-0.383,18.44,18.7,04a59703o0790o,-1.0571428571428572
59704.598965,13.287,0.707,17580,12422,c,0,1.67,313.22651,-14.84044,8391.14,5267.67,2.78,2.29,27.8,-0.539,13.32,14.73,02a59704o0797c,1.4152310417002094
59706.378402,-21.09,1.252,-13,17,o,0,1.2,313.22651,-14.84044,8406.08,9278.85,2.02,2.02,-3.8,-0.435,19.31,20.37,04a59706o0741o,-0.7647058823529411
59706.381417,-20.679,0.903,-19,18,o,0,0.95,313.22651,-14.84044,8387.18,9239.75,2.13,2.04,-4.4,-0.427,19.32,20.36,04a59706o0747o,-1.0555555555555556
59706.388445,-22.881,5.5,-3,14,o,0,1.23,313.22651,-14.84044,8451.01,9316.88,2.12,2.1,83.1,-0.424,19.29,20.36,04a59706o0759o,-0.21428571428571427
59706.406457,-20.013,0.467,-36,17,o,0,1.14,313.22651,-14.84044,8481.3,9198.06,2.1,2.03,-50.1,-0.426,19.33,20.33,04a59706o0793o,-2.1176470588235294
59709.36199,21.051,1.163,14,16,o,0,0.94,313.22651,-14.84044,8403.2,9280.01,2.16,2.13,-27.3,-0.423,19.33,20.39,04a59709o0724o,0.875
59709.365193,-22.806,5.091,-3,14,o,0,1.28,313.22651,-14.84044,8384.2,9241.65,2.09,2.02,-58.5,-0.426,19.35,20.4,04a59709o0730o,-0.21428571428571427
59709.369585,22.65,5.083,3,16,o,0,1.02,313.22651,-14.84044,8444.57,9319.03,2.1,2.09,-7.3,-0.428,19.32,20.38,04a59709o0739o,0.1875
59709.379486,22.43,3.833,4,15,o,0,0.97,313.22651,-14.84044,8468.9,9200.86,2.16,2.06,-28.5,-0.418,19.3,20.32,04a59709o0759o,0.26666666666666666
59710.583063,-20.384,0.766,-26,20,o,0,0.96,313.22651,-14.84044,7956.04,4982.73,2.99,2.79,-55.8,-0.471,19.05,20.16,01a59710o0748o,-1.3
59710.586745,21.554,2.114,9,18,o,0,1.14,313.22651,-14.84044,7936.07,4943.25,2.87,2.84,25.9,-0.455,19.08,20.23,01a59710o0756o,0.5
59710.592734,-20.927,1.329,-16,20,o,0,0.84,313.22651,-14.84044,7997.0,5017.86,3.03,2.88,-40.1,-0.458,19.02,20.22,01a59710o0769o,-0.8
59710.6128,20.528,0.865,22,19,o,0,1.09,313.22651,-14.84044,8016.69,4896.62,3.15,2.9,8.6,-0.435,18.9,20.04,01a59710o0812o,1.1578947368421053
59711.403075,21.092,3.0,13,40,o,0,1.33,313.22651,-14.84044,8428.27,9276.71,2.1,1.93,-5.2,-0.391,17.69,18.67,04a59711o0954o,0.325
59711.406098,-21.555,7.353,-9,64,o,0,0.91,313.22651,-14.84044,8410.87,9237.35,2.07,1.95,-32.7,-0.418,17.62,18.6,04a59711o0960o,-0.140625
59711.41652,18.726,0.71,117,83,o,0,1.31,313.22651,-14.84044,8479.66,9313.68,2.19,2.01,-47.7,-0.418,17.68,18.57,04a59711o0982o,1.4096385542168675
59711.426263,-20.454,2.98,-24,71,o,0,1.82,313.22651,-14.84044,8506.58,9195.22,2.37,2.13,-64.9,-0.377,17.27,17.72,04a59711o1002o,-0.3380281690140845
59711.43486,-18.955,1.478,-95,140,o,0,0.91,313.22651,-14.84044,8477.54,9252.9,2.37,2.11,-56.4,-0.377,17.29,16.71,04a59711o1020o,-0.6785714285714286
59714.270682,-20.111,0.941,-33,31,o,0,1.14,313.22651,-14.84044,10106.41,6832.57,2.48,2.06,-8.0,-0.404,18.51,18.81,04a59714o0692o,-1.064516129032258
59714.273397,-20.517,1.466,-23,33,o,0,0.91,313.22651,-14.84044,10085.02,6794.14,2.52,2.04,-9.8,-0.4,18.52,18.8,04a59714o0698o,-0.696969696969697
59714.277953,19.727,1.072,47,50,o,0,1.44,313.22651,-14.84044,54.95,6911.4,2.46,2.12,69.0,-0.368,18.63,18.94,04a59714o0708o,0.94
59714.279304,-19.743,0.65,-46,30,o,0,1.01,313.22651,-14.84044,10144.46,6871.39,2.52,2.07,-9.9,-0.399,18.58,18.86,04a59714o0711o,-1.5333333333333334
59714.288832,-22.342,10.382,-4,44,o,0,1.35,313.22651,-14.84044,73.45,6794.36,2.28,2.07,71.4,-0.38,18.67,19.0,04a59714o0732o,-0.09090909090909091
59714.289733,20.038,0.891,35,31,o,0,0.62,313.22651,-14.84044,10161.87,6754.73,2.46,2.0,-9.2,-0.412,18.6,18.93,04a59714o0734o,1.1290322580645162
59714.576967,-22.141,5.619,-5,28,o,0,1.29,313.22651,-14.84044,6430.88,9378.43,3.36,3.12,41.9,-0.414,18.43,19.12,01a59714o0746o,-0.17857142857142858
59714.580651,21.005,2.136,14,31,o,0,1.15,313.22651,-14.84044,6412.38,9338.91,3.21,3.19,-9.1,-0.452,18.4,19.13,01a59714o0754o,0.45161290322580644
59714.588115,-23.169,17.0,-2,33,o,0,0.88,313.22651,-14.84044,6475.28,9413.9,3.56,3.49,45.8,-0.401,18.33,19.18,01a59714o0770o,-0.06060606060606061
59714.609638,-21.073,2.25,-14,30,o,0,1.03,313.22651,-14.84044,6497.07,9291.22,3.25,3.02,43.8,-0.422,18.51,19.27,01a59714o0816o,-0.4666666666666667
59715.284119,19.622,1.465,51,75,o,0,1.08,313.22651,-14.84044,59.25,6910.48,2.48,2.23,76.1,-0.365,18.35,18.4,04a59715o0754o,0.68
59715.287283,20.57,1.607,22,34,o,0,1.17,313.22651,-14.84044,10107.68,6832.82,2.51,2.11,-11.7,-0.412,18.3,18.42,04a59715o0761o,0.6470588235294118
59715.290453,22.292,7.594,4,33,o,0,1.14,313.22651,-14.84044,10087.73,6794.08,2.52,1.98,-5.1,-0.428,18.38,18.45,04a59715o0768o,0.12121212121212122
59715.29361,-19.405,0.95,-63,60,o,0,1.1,313.22651,-14.84044,79.39,6792.68,2.39,2.08,64.6,-0.37,18.39,18.51,04a59715o0775o,-1.05
59715.296318,-20.084,0.937,-34,32,o,0,1.42,313.22651,-14.84044,10147.11,6871.25,2.58,2.02,-3.8,-0.422,18.36,18.49,04a59715o0781o,-1.0625
59715.305803,20.96,2.216,15,33,o,0,1.2,313.22651,-14.84044,10166.35,6754.73,2.51,2.02,-4.8,-0.419,18.39,18.55,04a59715o0802o,0.45454545454545453
59717.310661,-20.864,1.806,-16,30,o,0,1.04,313.22651,-14.84044,10098.46,6834.98,2.65,2.18,-10.8,-0.404,18.59,19.0,04a59717o0492o,-0.5333333333333333
59717.313688,-20.392,0.845,-25,21,o,0,1.81,313.22651,-14.84044,10079.13,6796.23,2.62,2.11,-10.3,-0.397,18.59,19.02,04a59717o0498o,-1.1904761904761905
59717.315988,-19.133,1.629,-81,132,o,0,0.42,313.22651,-14.84044,53.19,6907.74,2.53,2.18,65.1,-0.365,18.61,18.93,04a59717o0503o,-0.6136363636363636
59717.316439,-20.292,0.831,-28,23,o,0,2.05,313.22651,-14.84044,10139.38,6873.23,2.62,2.09,-8.8,-0.402,18.63,19.04,04a59717o0504o,-1.2173913043478262
59717.321335,-19.452,1.092,-60,66,o,0,0.84,313.22651,-14.84044,74.2,6790.03,2.47,2.11,66.6,-0.371,18.64,18.94,04a59717o0514o,-0.9090909090909091
59717.326212,-20.37,0.908,-26,24,o,0,1.49,313.22651,-14.84044,10161.25,6756.11,2.5,1.99,-8.7,-0.419,18.69,19.07,04a59717o0524o,-1.0833333333333333
59722.575449,20.512,0.885,23,20,o,0,0.86,313.22651,-14.84044,5878.4,3181.39,3.11,2.95,-58.2,-0.44,18.97,20.17,01a59722o0734o,1.15
59722.57874,-21.765,2.516,-7,18,o,0,1.16,313.22651,-14.84044,5858.6,3143.65,3.19,3.08,-8.0,-0.43,18.93,20.16,01a59722o0741o,-0.3888888888888889
59722.586572,-24.11,20.75,-1,17,o,0,1.14,313.22651,-14.84044,5917.89,3217.75,3.01,2.86,-23.8,-0.447,19.0,20.17,01a59722o0758o,-0.058823529411764705
59722.606636,-20.105,0.48,-33,16,o,0,1.58,313.22651,-14.84044,5935.26,3095.28,2.9,2.75,-47.1,-0.471,19.05,20.18,01a59722o0800o,-2.0625
59723.077374,23.07,6.941,2,15,o,0,1.06,313.22651,-14.84044,2364.55,9508.79,2.21,2.12,-40.1,-0.42,19.24,20.28,03a59723o0107o,0.13333333333333333
59723.084323,19.898,0.388,40,16,o,0,1.91,313.22651,-14.84044,2343.52,9468.81,2.28,2.09,-21.6,-0.412,18.98,19.84,03a59723o0122o,2.5
59723.103169,21.743,2.148,7,16,o,0,1.04,313.22651,-14.84044,2395.78,9551.58,2.38,2.18,-12.1,-0.401,19.17,20.22,03a59723o0162o,0.4375
59723.104537,-19.669,0.3,-49,15,o,0,1.17,313.22651,-14.84044,2419.19,9434.32,2.46,2.22,-12.9,-0.394,19.14,20.14,03a59723o0165o,-3.2666666666666666
59724.149196,-21.19,1.046,-12,13,o,0,1.14,313.22651,-14.84044,8144.73,1099.67,2.65,2.16,-49.5,-0.406,19.41,20.61,03a59724o0550o,-0.9230769230769231
59724.151931,-20.785,0.734,-18,13,o,0,0.96,313.22651,-14.84044,8160.96,1139.37,2.64,2.15,-49.9,-0.405,19.46,20.62,03a59724o0556o,-1.3846153846153846
59724.175584,22.017,2.561,6,14,o,0,1.23,313.22651,-14.84044,8099.72,1065.29,2.62,2.18,-46.3,-0.399,19.23,20.12,03a59724o0604o,0.42857142857142855
59724.178856,-20.394,0.801,-25,20,o,0,0.85,313.22651,-14.84044,8074.37,1181.57,2.7,2.27,-45.1,-0.386,18.95,19.66,03a59724o0609o,-1.25
59724.573838,-22.084,2.396,-5,13,o,0,0.83,313.22651,-14.84044,2705.1,7489.54,2.09,1.86,18.3,-0.43,19.45,20.4,02a59724o0724o,-0.38461538461538464
59724.577038,22.524,3.343,4,12,o,0,0.9,313.22651,-14.84044,2724.7,7527.92,2.12,1.85,18.3,-0.432,19.48,20.43,02a59724o0731o,0.3333333333333333
59724.587098,-20.507,0.483,-23,11,o,0,0.93,313.22651,-14.84044,2666.56,7450.2,2.15,1.93,17.2,-0.432,19.43,20.48,02a59724o0753o,-2.090909090909091
59724.600428,20.714,0.756,19,14,o,0,0.82,313.22651,-14.84044,2645.7,7567.31,2.27,1.95,20.2,-0.418,19.41,20.49,02a59724o0782o,1.3571428571428572
59726.579613,23.002,6.25,2,14,o,0,0.89,313.22651,-14.84044,5875.18,3176.03,2.84,2.78,-29.8,-0.457,19.31,20.73,01a59726o0745o,0.14285714285714285
59726.595622,-21.139,1.015,-13,13,o,0,1.54,313.22651,-14.84044,5856.59,3134.13,2.8,2.78,-12.9,-0.456,19.3,20.74,01a59726o0779o,-1.0
59726.610054,20.456,0.538,24,13,o,0,1.4,313.22651,-14.84044,5917.23,3209.97,2.93,2.87,-28.0,-0.453,19.16,20.5,01a59726o0810o,1.8461538461538463
59726.615579,-20.148,0.541,-32,17,o,0,1.02,313.22651,-14.84044,5935.07,3092.23,2.91,2.86,-36.5,-0.457,18.98,20.02,01a59726o0822o,-1.8823529411764706
59727.082707,-20.132,0.314,-32,10,o,0,1.3,313.22651,-14.84044,2356.46,9508.43,2.31,2.22,-41.4,-0.415,19.43,20.7,03a59727o0524o,-3.2
59727.085443,22.076,2.256,5,12,o,0,1.26,313.22651,-14.84044,2336.81,9469.68,2.48,2.31,-15.6,-0.402,19.39,20.72,03a59727o0530o,0.4166666666666667
59727.08863,-21.455,1.123,-10,11,o,0,1.28,313.22651,-14.84044,2394.0,9548.58,2.41,2.22,-17.2,-0.414,19.43,20.75,03a59727o0537o,-0.9090909090909091
59727.115309,-22.216,2.686,-5,13,o,0,0.91,313.22651,-14.84044,2409.34,9437.13,2.52,2.24,-4.1,-0.397,19.41,20.7,03a59727o0591o,-0.38461538461538464
59727.326493,22.405,2.512,4,10,o,0,1.37,313.22651,-14.84044,2119.43,3389.05,2.09,1.85,56.8,-0.412,19.5,20.81,04a59727o0816o,0.4
59727.332088,23.192,5.368,2,10,o,0,1.22,313.22651,-14.84044,2104.67,3350.64,2.17,1.85,60.9,-0.417,19.47,20.82,04a59727o0827o,0.2
59727.334792,-21.997,1.726,-6,10,o,0,1.05,313.22651,-14.84044,2165.66,3425.22,2.09,1.77,62.1,-0.412,19.52,20.79,04a59727o0833o,-0.6
59727.344488,21.868,1.464,6,10,o,0,1.83,313.22651,-14.84044,2190.92,3306.83,2.04,1.74,58.5,-0.413,19.43,20.73,04a59727o0853o,0.6
59728.57872,-16.669,0.266,-780,208,c,0,0.99,313.22651,-14.84044,2704.96,7488.52,2.51,2.34,17.4,-0.405,16.11,17.56,02a59728o0735c,-3.75
59728.583293,19.303,1.254,69,86,c,0,1.69,313.22651,-14.84044,2726.04,7526.41,2.47,2.31,15.5,-0.409,17.39,18.87,02a59728o0745c,0.8023255813953488
59728.601628,20.221,0.753,30,22,c,0,1.0,313.22651,-14.84044,2668.49,7447.11,2.53,2.33,22.9,-0.401,18.63,20.14,02a59728o0784c,1.3636363636363635
59728.613079,-20.874,0.946,-16,15,c,0,0.98,313.22651,-14.84044,2648.55,7566.15,2.55,2.36,22.6,-0.401,19.13,20.43,02a59728o0809c,-1.0666666666666667
59729.132861,-20.765,0.697,-18,12,o,0,0.91,313.22651,-14.84044,693.94,7522.83,2.21,2.1,73.6,-0.451,19.51,20.79,03a59729o0685o,-1.5
59729.135719,21.792,1.627,7,11,o,0,1.0,313.22651,-14.84044,710.82,7562.29,2.21,2.14,79.0,-0.439,19.52,20.82,03a59729o0691o,0.6363636363636364
