ra,dec,id,otype,catalog,source_id,pulled_utc
169.3153640944327,17.9615844299185,1eRASS_J111715.6+175741,,rodriguez2025_erass1_cv,3971777500966832384,2026-06-01T01:35:02Z
169.3771797229348,-47.508383963937,1eRASS_J111730.5-473030,,rodriguez2025_erass1_cv,5374559831831544576,2026-06-01T01:35:02Z
169.4916057626328,-70.8957306634176,1eRASS_J111757.9-705344,,rodriguez2025_erass1_cv,5228444838267950848,2026-06-01T01:35:02Z
170.719686267526,-53.3143987538476,1eRASS_J112252.7-531851,,rodriguez2025_erass1_cv,5348310125584486144,2026-06-01T01:35:02Z
171.6350627768981,-7.6454584500727,1eRASS_J112632.4-073843,,rodriguez2025_erass1_cv,3591588954430374016,2026-06-01T01:35:02Z
171.8258008419129,-74.5082235426273,1eRASS_J112718.1-743029,,rodriguez2025_erass1_cv,5225256147164129792,2026-06-01T01:35:02Z
172.2383518208135,-72.0861950706601,1eRASS_J112857.2-720510,,rodriguez2025_erass1_cv,5228126559714462848,2026-06-01T01:35:02Z
174.4583981797568,-57.3758839562394,1eRASS_J113750.0-572233,,rodriguez2025_erass1_cv,5342621080656522880,2026-06-01T01:35:02Z
175.610749435465,-50.5256324282352,1eRASS_J114226.5-503132,,rodriguez2025_erass1_cv,5370060664615498624,2026-06-01T01:35:02Z
176.2325021794057,-17.9441313279448,1eRASS_J114455.8-175638,,rodriguez2025_erass1_cv,3544179185567992320,2026-06-01T01:35:02Z
176.3383071041804,-4.4345903049742,1eRASS_J114521.1-042604,,rodriguez2025_erass1_cv,3599772726850899712,2026-06-01T01:35:02Z
176.4232674564587,-51.3394110603374,1eRASS_J114541.5-512021,,rodriguez2025_erass1_cv,5369602301401304960,2026-06-01T01:35:02Z
176.4915215913747,-63.8804072302049,1eRASS_J114557.9-635249,,rodriguez2025_erass1_cv,5333128515745965952,2026-06-01T01:35:02Z
176.8648890204775,-59.943906897004,1eRASS_J114727.5-595638,,rodriguez2025_erass1_cv,5335524076707359360,2026-06-01T01:35:02Z
178.1358814971144,-75.1372474528222,1eRASS_J115232.6-750814,,rodriguez2025_erass1_cv,5224946192258600576,2026-06-01T01:35:02Z
178.4682624899888,-10.0206099821157,1eRASS_J115352.3-100114,,rodriguez2025_erass1_cv,3587791623521298944,2026-06-01T01:35:02Z
179.2427797264368,-15.8558899798744,1eRASS_J115658.2-155121,,rodriguez2025_erass1_cv,3568853051129479040,2026-06-01T01:35:02Z
179.4636655290273,7.1788849378224,1eRASS_J115751.2+071043,,rodriguez2025_erass1_cv,3899190015340082560,2026-06-01T01:35:02Z
179.5999904232115,-40.9521220992455,1eRASS_J115823.9-405707,,rodriguez2025_erass1_cv,3458862374652487296,2026-06-01T01:35:02Z
180.2187813415303,-15.4401878728243,1eRASS_J120052.5-152624,,rodriguez2025_erass1_cv,3568974066128043520,2026-06-01T01:35:02Z
180.7138794079443,-45.6873382936469,1eRASS_J120251.3-454114,,rodriguez2025_erass1_cv,6144122313760068608,2026-06-01T01:35:02Z
180.9120267202605,-60.3799711748466,1eRASS_J120338.8-602247,,rodriguez2025_erass1_cv,6058834949182961536,2026-06-01T01:35:02Z
182.8296859837347,-8.6658150812599,1eRASS_J121119.1-083956,,rodriguez2025_erass1_cv,3582182533671675136,2026-06-01T01:35:02Z
185.1002304612179,-18.4504152933605,1eRASS_J122024.0-182701,,rodriguez2025_erass1_cv,3519860496622195072,2026-06-01T01:35:02Z
185.6630409463952,-15.4868840957997,1eRASS_J122239.1-152912,,rodriguez2025_erass1_cv,3521681421020417408,2026-06-01T01:35:02Z
185.8011132799147,-45.1386326604365,1eRASS_J122312.2-450819,,rodriguez2025_erass1_cv,6131648350046165376,2026-06-01T01:35:02Z
186.5721191461233,-25.451155418263,1eRASS_J122617.3-252704,,rodriguez2025_erass1_cv,3500498814116005760,2026-06-01T01:35:02Z
186.6774603883477,-22.6149425199528,1eRASS_J122642.5-223653,,rodriguez2025_erass1_cv,3513467832939207808,2026-06-01T01:35:02Z
187.7998339094028,-42.5884367158784,1eRASS_J123111.9-423518,,rodriguez2025_erass1_cv,6145666951501477376,2026-06-01T01:35:02Z
188.4827311186502,13.0762078689766,1eRASS_J123355.8+130434,,rodriguez2025_erass1_cv,3931777753280058752,2026-06-01T01:35:02Z
188.5060281466384,-79.9497459859804,1eRASS_J123401.4-795659,,rodriguez2025_erass1_cv,5787297564679847424,2026-06-01T01:35:02Z
189.9565617491809,18.3740126158692,1eRASS_J123949.5+182226,,rodriguez2025_erass1_cv,3947971150080148992,2026-06-01T01:35:02Z
190.0229932487761,-30.4723471670363,1eRASS_J124005.5-302820,,rodriguez2025_erass1_cv,3470701018210385664,2026-06-01T01:35:02Z
190.2421971861235,-1.9889345513945,1eRASS_J124058.1-015920,,rodriguez2025_erass1_cv,3683277061567168000,2026-06-01T01:35:02Z
190.8582765435496,2.9294199337653,1eRASS_J124325.9+025545,,rodriguez2025_erass1_cv,3703726255561754880,2026-06-01T01:35:02Z
191.039188474288,-48.2257455192761,1eRASS_J124409.4-481332,,rodriguez2025_erass1_cv,6128036660505513728,2026-06-01T01:35:02Z
191.2830265786762,-38.2224706903258,1eRASS_J124507.9-381320,,rodriguez2025_erass1_cv,6153632947604401280,2026-06-01T01:35:02Z
192.6206902779389,2.9643630041028,1eRASS_J125028.9+025751,,rodriguez2025_erass1_cv,3703026008389173632,2026-06-01T01:35:02Z
193.7990236435257,-61.0548494500856,1eRASS_J125511.7-610317,,rodriguez2025_erass1_cv,6055938869868731776,2026-06-01T01:35:02Z
194.5299359563852,-44.4384351042392,1eRASS_J125807.1-442618,,rodriguez2025_erass1_cv,6135305909837050752,2026-06-01T01:35:02Z
194.7545939118384,-13.5789519187763,1eRASS_J125901.1-133444,,rodriguez2025_erass1_cv,3525905023139786880,2026-06-01T01:35:02Z
195.187501296698,-33.2348974781372,1eRASS_J130045.0-331405,,rodriguez2025_erass1_cv,6180168737322724096,2026-06-01T01:35:02Z
196.8057613910682,-0.600372168857,1eRASS_J130713.3-003601,,rodriguez2025_erass1_cv,3686137819023820032,2026-06-01T01:35:02Z
197.0792394679183,-63.5262146249288,1eRASS_J130819.0-633134,,rodriguez2025_erass1_cv,5862324664773029120,2026-06-01T01:35:02Z
199.1732183290918,-8.8212194883107,1eRASS_J131641.5-084916,,rodriguez2025_erass1_cv,3625125055509516800,2026-06-01T01:35:02Z
199.4142490953572,-30.0112676451357,1eRASS_J131739.4-300040,,rodriguez2025_erass1_cv,6182506024165282816,2026-06-01T01:35:02Z
201.1426843834723,-41.1068217349156,1eRASS_J132434.2-410624,,rodriguez2025_erass1_cv,6137173602134028416,2026-06-01T01:35:02Z
202.9750948166812,-29.683285772239,1eRASS_J133154.0-294059,,rodriguez2025_erass1_cv,6175970630128957568,2026-06-01T01:35:02Z
203.287179280062,-60.1749886823284,1eRASS_J133308.9-601029,,rodriguez2025_erass1_cv,5869138716324140544,2026-06-01T01:35:02Z
205.0631901558288,-35.0866041085938,1eRASS_J134015.1-350511,,rodriguez2025_erass1_cv,6164939367406725632,2026-06-01T01:35:02Z
205.4529003947161,-44.9154103796481,1eRASS_J134148.6-445455,,rodriguez2025_erass1_cv,6108336745033027840,2026-06-01T01:35:02Z
205.8465959325476,15.1555575289321,1eRASS_J134323.1+150920,,rodriguez2025_erass1_cv,3741979368899159552,2026-06-01T01:35:02Z
205.9103721489598,-8.2345861174562,1eRASS_J134338.4-081404,,rodriguez2025_erass1_cv,3618331314896034048,2026-06-01T01:35:02Z
206.3287826112307,-36.5042711127496,1eRASS_J134518.9-363015,,rodriguez2025_erass1_cv,6163817521949301888,2026-06-01T01:35:02Z
206.9087804726531,-74.5199963971104,1eRASS_J134738.1-743111,,rodriguez2025_erass1_cv,5791163821224578048,2026-06-01T01:35:02Z
206.9097009994508,-52.70994645078,1eRASS_J134738.3-524235,,rodriguez2025_erass1_cv,6066118522183849728,2026-06-01T01:35:02Z
207.2095283328371,-31.1430775826871,1eRASS_J134850.2-310835,,rodriguez2025_erass1_cv,6172026097805085312,2026-06-01T01:35:02Z
207.2295384467224,7.9597297329566,1eRASS_J134855.0+075735,,rodriguez2025_erass1_cv,3721961488404743040,2026-06-01T01:35:02Z
207.7666591727392,-23.0045986620573,1eRASS_J135103.9-230016,,rodriguez2025_erass1_cv,6287376889171663232,2026-06-01T01:35:02Z
208.1631301242472,-24.6007876640585,1eRASS_J135239.1-243602,,rodriguez2025_erass1_cv,6275015599630324224,2026-06-01T01:35:02Z
208.2777513779249,-56.6608225263373,1eRASS_J135306.6-563938,,rodriguez2025_erass1_cv,5872222296667659904,2026-06-01T01:35:02Z
209.8630912984828,-47.6689310230789,1eRASS_J135927.1-474008,,rodriguez2025_erass1_cv,6094347800326038656,2026-06-01T01:35:02Z
209.9313078898154,-47.8365657161503,1eRASS_J135943.5-475011,,rodriguez2025_erass1_cv,6094333472322477056,2026-06-01T01:35:02Z
210.8314744249206,-41.3832034180694,1eRASS_J140319.5-412259,,rodriguez2025_erass1_cv,6110843464045613184,2026-06-01T01:35:02Z
211.181293199496,-46.3686594366074,1eRASS_J140443.5-462207,,rodriguez2025_erass1_cv,6096751465886606464,2026-06-01T01:35:02Z
212.4392429962623,-52.2087049967784,1eRASS_J140945.4-521231,,rodriguez2025_erass1_cv,6089461982977420544,2026-06-01T01:35:02Z
213.2039300782787,-40.3606715793566,1eRASS_J141248.9-402138,,rodriguez2025_erass1_cv,6116222927763847296,2026-06-01T01:35:02Z
213.8877458253604,-57.9317662748179,1eRASS_J141533.0-575554,,rodriguez2025_erass1_cv,5891936986822186240,2026-06-01T01:35:02Z
213.890805457594,-34.2276695027381,1eRASS_J141533.7-341339,,rodriguez2025_erass1_cv,6122877550084500224,2026-06-01T01:35:02Z
214.8424377537281,-50.3025139189146,1eRASS_J141922.1-501809,,rodriguez2025_erass1_cv,6091226179442621952,2026-06-01T01:35:02Z
216.6419493450003,-85.4884234376091,1eRASS_J142634.0-852918,,rodriguez2025_erass1_cv,5766688078209985920,2026-06-01T01:35:02Z
219.4153440977337,-36.223825836416,1eRASS_J143739.6-361325,,rodriguez2025_erass1_cv,6106849625493901824,2026-06-01T01:35:02Z
219.6525066434147,-40.3057925415179,1eRASS_J143836.6-401820,,rodriguez2025_erass1_cv,6104860231004433152,2026-06-01T01:35:02Z
221.1586051133685,-42.3988980351259,1eRASS_J144438.0-422356,,rodriguez2025_erass1_cv,6101316706884664448,2026-06-01T01:35:02Z
222.4919403029606,-41.8094430016323,1eRASS_J144958.0-414833,,rodriguez2025_erass1_cv,6101061139153687168,2026-06-01T01:35:02Z
223.5644053079402,-68.2720620762303,1eRASS_J145415.4-681619,,rodriguez2025_erass1_cv,5800369654124923008,2026-06-01T01:35:02Z
225.3943815680744,-22.0550363155868,1eRASS_J150134.6-220318,,rodriguez2025_erass1_cv,6231659171793223552,2026-06-01T01:35:02Z
225.519911923717,-69.2966446330522,1eRASS_J150204.7-691747,,rodriguez2025_erass1_cv,5799324572627034624,2026-06-01T01:35:02Z
225.9754506257273,-22.1198232424628,1eRASS_J150354.1-220711,,rodriguez2025_erass1_cv,6231616192056505984,2026-06-01T01:35:02Z
226.5814178016775,-65.059232057269,1eRASS_J150619.5-650333,,rodriguez2025_erass1_cv,5872888635064556288,2026-06-01T01:35:02Z
227.0706325577466,-38.5414257117813,1eRASS_J150816.9-383229,,rodriguez2025_erass1_cv,6197764324987507200,2026-06-01T01:35:02Z
227.3501072346228,-75.5806386440448,1eRASS_J150924.0-753450,,rodriguez2025_erass1_cv,5792501725016014976,2026-06-01T01:35:02Z
228.0859573267047,-26.7510756015685,1eRASS_J151220.6-264503,,rodriguez2025_erass1_cv,6226267750886262656,2026-06-01T01:35:02Z
229.6503201275845,-5.8022453927427,1eRASS_J151836.0-054808,,rodriguez2025_erass1_cv,6322873110245396992,2026-06-01T01:35:02Z
230.2867720798894,-34.0649934384897,1eRASS_J152108.8-340353,,rodriguez2025_erass1_cv,6206305430089392896,2026-06-01T01:35:02Z
230.3614774496475,-68.6412782431622,1eRASS_J152126.7-683828,,rodriguez2025_erass1_cv,5823251354398374272,2026-06-01T01:35:02Z
232.59346544152,-75.7442226083723,1eRASS_J153022.4-754439,,rodriguez2025_erass1_cv,5792343494122867328,2026-06-01T01:35:02Z
233.176756353604,-41.283097570029,1eRASS_J153242.4-411659,,rodriguez2025_erass1_cv,6002807959763801088,2026-06-01T01:35:02Z
233.9714303032509,-40.5676520737779,1eRASS_J153553.1-403403,,rodriguez2025_erass1_cv,6002900490531164032,2026-06-01T01:35:02Z
234.6587156600361,-30.5985701270743,1eRASS_J153838.0-303554,,rodriguez2025_erass1_cv,6208862073803254016,2026-06-01T01:35:02Z
235.967160476456,-72.266973442428,1eRASS_J154352.1-721601,,rodriguez2025_erass1_cv,5794870519742129664,2026-06-01T01:35:02Z
237.4903195978335,-30.3000350542313,1eRASS_J154957.6-301800,,rodriguez2025_erass1_cv,6040582953047384064,2026-06-01T01:35:02Z
238.9737851733836,-39.0093591709385,1eRASS_J155553.7-390033,,rodriguez2025_erass1_cv,5996529572266641920,2026-06-01T01:35:02Z
239.0092154946025,-52.2668677061021,1eRASS_J155602.2-521600,,rodriguez2025_erass1_cv,5981228600965175680,2026-06-01T01:35:02Z
239.1147287667809,-30.8649254605697,1eRASS_J155627.5-305153,,rodriguez2025_erass1_cv,6039779205745065984,2026-06-01T01:35:02Z
239.3130312444083,-30.8102437207184,1eRASS_J155715.1-304836,,rodriguez2025_erass1_cv,6039790926717067392,2026-06-01T01:35:02Z
241.2307679800002,-72.3888346803978,1eRASS_J160455.3-722319,,rodriguez2025_erass1_cv,5806631686386070144,2026-06-01T01:35:02Z
243.1146926070129,-65.0251713803681,1eRASS_J161227.5-650130,,rodriguez2025_erass1_cv,5822780522902063360,2026-06-01T01:35:02Z
245.539099583776,-67.5851408018189,1eRASS_J162209.3-673506,,rodriguez2025_erass1_cv,5821485710527596672,2026-06-01T01:35:02Z
245.9558393713172,-47.5253564487427,1eRASS_J162349.4-473131,,rodriguez2025_erass1_cv,5941836599729023488,2026-06-01T01:35:02Z
249.1276305366613,-50.7820665763294,1eRASS_J163630.6-504655,,rodriguez2025_erass1_cv,5940264542959110656,2026-06-01T01:35:02Z
249.4618614823269,-46.9289309901157,1eRASS_J163750.8-465544,,rodriguez2025_erass1_cv,5942796718250371968,2026-06-01T01:35:02Z
249.853659358594,-64.5192179019589,1eRASS_J163924.8-643109,,rodriguez2025_erass1_cv,5816238222572518272,2026-06-01T01:35:02Z
250.1957616282563,-23.3515157696593,1eRASS_J164046.9-232105,,rodriguez2025_erass1_cv,6048099382031192576,2026-06-01T01:35:02Z
250.55526216662,-23.2205949156579,1eRASS_J164213.2-231314,,rodriguez2025_erass1_cv,6048007439673413760,2026-06-01T01:35:02Z
252.1392602020557,-69.5130586256663,1eRASS_J164833.4-693047,,rodriguez2025_erass1_cv,5808316275642492544,2026-06-01T01:35:02Z
252.6162778745609,-28.1327607012058,1eRASS_J165027.9-280757,,rodriguez2025_erass1_cv,6033070058836761088,2026-06-01T01:35:02Z
253.5963497324696,-43.6287664047256,1eRASS_J165423.1-433743,,rodriguez2025_erass1_cv,5964753754945126528,2026-06-01T01:35:02Z
254.3349518249182,-68.3207242007448,1eRASS_J165720.3-681914,,rodriguez2025_erass1_cv,5814442475246824064,2026-06-01T01:35:02Z
254.8267078385986,-61.7275573467169,1eRASS_J165918.4-614339,,rodriguez2025_erass1_cv,5818296229150609920,2026-06-01T01:35:02Z
255.8759767815704,-59.4520323242492,1eRASS_J170330.2-592707,,rodriguez2025_erass1_cv,5914983059742074496,2026-06-01T01:35:02Z
256.0205851534389,-43.0939870341571,1eRASS_J170404.9-430538,,rodriguez2025_erass1_cv,5965412985207709184,2026-06-01T01:35:02Z
256.0952928449118,-65.258386913553,1eRASS_J170422.8-651530,,rodriguez2025_erass1_cv,5816696925072440448,2026-06-01T01:35:02Z
257.8339794680708,-76.733618842426,1eRASS_J171120.1-764401,,rodriguez2025_erass1_cv,5777756724327299328,2026-06-01T01:35:02Z
258.1516093357389,-24.2458150669054,1eRASS_J171236.3-241444,,rodriguez2025_erass1_cv,4112610784274894208,2026-06-01T01:35:02Z
258.3866122065372,-56.7860213958631,1eRASS_J171332.7-564709,,rodriguez2025_erass1_cv,5916551543142238464,2026-06-01T01:35:02Z
259.0008744274239,-76.5896592080409,1eRASS_J171600.2-763522,,rodriguez2025_erass1_cv,5801768610872495744,2026-06-01T01:35:02Z
259.2438050924721,-31.6669630211055,1eRASS_J171658.5-314001,,rodriguez2025_erass1_cv,5980383415813258496,2026-06-01T01:35:02Z
259.8987990435282,-41.0148711341514,1eRASS_J171935.7-410053,,rodriguez2025_erass1_cv,5959894875620104064,2026-06-01T01:35:02Z
259.9344732015422,-76.20728899833,1eRASS_J171944.2-761226,,rodriguez2025_erass1_cv,5801801561862069248,2026-06-01T01:35:02Z
261.478696076838,-64.6442512702794,1eRASS_J172554.8-643839,,rodriguez2025_erass1_cv,5814026207016102656,2026-06-01T01:35:02Z
261.4936432084507,-35.5413558582022,1eRASS_J172558.4-353228,,rodriguez2025_erass1_cv,5975718398429644672,2026-06-01T01:35:02Z
262.6411883202926,-46.1001302589462,1eRASS_J173033.8-460600,,rodriguez2025_erass1_cv,5951780033133010176,2026-06-01T01:35:02Z
266.7312044961718,-58.5326827757371,1eRASS_J174655.4-583157,,rodriguez2025_erass1_cv,5918128796869491072,2026-06-01T01:35:02Z
268.2965346711989,-47.1065181445415,1eRASS_J175311.1-470623,,rodriguez2025_erass1_cv,5954044236829974912,2026-06-01T01:35:02Z
268.9399382982093,-70.7761631738044,1eRASS_J175545.5-704634,,rodriguez2025_erass1_cv,5809846898900205440,2026-06-01T01:35:02Z
269.8189282734158,-42.584793312446,1eRASS_J175916.5-423505,,rodriguez2025_erass1_cv,5956624073383922688,2026-06-01T01:35:02Z
270.2988009504413,-58.119109042784,1eRASS_J180111.7-580708,,rodriguez2025_erass1_cv,6648533817145758080,2026-06-01T01:35:02Z
271.0004349272506,-42.8688171536238,1eRASS_J180400.1-425207,,rodriguez2025_erass1_cv,6724287385160760448,2026-06-01T01:35:02Z
271.0482954300068,-71.9952017491408,1eRASS_J180411.5-715942,,rodriguez2025_erass1_cv,6431155042578228864,2026-06-01T01:35:02Z
271.3484455684454,-35.986547814697,1eRASS_J180523.6-355911,,rodriguez2025_erass1_cv,4038736079897598336,2026-06-01T01:35:02Z
273.182670017914,-59.3868933889433,1eRASS_J181243.8-592312,,rodriguez2025_erass1_cv,6635454580877907328,2026-06-01T01:35:02Z
274.5108063663631,-52.7439572457209,1eRASS_J181802.5-524438,,rodriguez2025_erass1_cv,6653893627091247104,2026-06-01T01:35:02Z
274.749823164732,-63.3012060894007,1eRASS_J181859.9-631804,,rodriguez2025_erass1_cv,6630629472878877056,2026-06-01T01:35:02Z
275.1420040095697,-33.3013516165332,1eRASS_J182034.0-331804,,rodriguez2025_erass1_cv,4044757452195109376,2026-06-01T01:35:02Z
275.9909921948101,-44.4275132296243,1eRASS_J182357.8-442539,,rodriguez2025_erass1_cv,6721697695986630784,2026-06-01T01:35:02Z
280.7973253958157,-57.5128502905887,1eRASS_J184311.3-573046,,rodriguez2025_erass1_cv,6637401025693171200,2026-06-01T01:35:02Z
281.297506389183,-37.8132459555479,1eRASS_J184511.4-374847,,rodriguez2025_erass1_cv,6730173212649817600,2026-06-01T01:35:02Z
281.3415657584462,-46.4242580023755,1eRASS_J184521.9-462527,,rodriguez2025_erass1_cv,6705536352519862144,2026-06-01T01:35:02Z
282.4669805769138,-59.2200664257217,1eRASS_J184952.0-591312,,rodriguez2025_erass1_cv,6633231677600509568,2026-06-01T01:35:02Z
283.560858914446,-39.7979089322621,1eRASS_J185414.6-394752,,rodriguez2025_erass1_cv,6716958457264729472,2026-06-01T01:35:02Z
284.169971083503,-59.4466509108114,1eRASS_J185640.7-592647,,rodriguez2025_erass1_cv,6633362790065265664,2026-06-01T01:35:02Z
284.2238792408656,-52.978337094011,1eRASS_J185653.7-525842,,rodriguez2025_erass1_cv,6650687146248437504,2026-06-01T01:35:02Z
285.3905359473965,-44.0907546648499,1eRASS_J190133.7-440526,,rodriguez2025_erass1_cv,6712138984263759616,2026-06-01T01:35:02Z
290.6747925631737,-74.8987456079627,1eRASS_J192241.9-745355,,rodriguez2025_erass1_cv,6367372927099424000,2026-06-01T01:35:02Z
290.903699447748,-51.7435294109756,1eRASS_J192336.8-514436,,rodriguez2025_erass1_cv,6644989197816347776,2026-06-01T01:35:02Z
292.3875919683497,-56.062050687326,1eRASS_J192933.0-560343,,rodriguez2025_erass1_cv,6640165468504197120,2026-06-01T01:35:02Z
294.8954814228043,-64.3657526428601,1eRASS_J193934.9-642156,,rodriguez2025_erass1_cv,6440610262752704896,2026-06-01T01:35:02Z
295.1563224599516,-47.4141638463188,1eRASS_J194037.5-472450,,rodriguez2025_erass1_cv,6659603532710863232,2026-06-01T01:35:02Z
297.1226426680997,-56.4947592551744,1eRASS_J194829.4-562941,,rodriguez2025_erass1_cv,6448558353136107776,2026-06-01T01:35:02Z
298.2975186361481,-60.6469002411918,1eRASS_J195311.4-603848,,rodriguez2025_erass1_cv,6443824130944450048,2026-06-01T01:35:02Z
298.4296080691139,-40.4734854517293,1eRASS_J195343.1-402824,,rodriguez2025_erass1_cv,6690312922537103360,2026-06-01T01:35:02Z
300.727330116068,-50.096406522754,1eRASS_J200254.5-500547,,rodriguez2025_erass1_cv,6667312346171297920,2026-06-01T01:35:02Z
302.0139893384133,-70.7301871121876,1eRASS_J200803.3-704348,,rodriguez2025_erass1_cv,6422375618321359616,2026-06-01T01:35:02Z
302.0305174348284,-69.8169114379502,1eRASS_J200807.3-694900,,rodriguez2025_erass1_cv,6422675166520651264,2026-06-01T01:35:02Z
302.2343906908343,-65.462064346727,1eRASS_J200856.2-652743,,rodriguez2025_erass1_cv,6427690176495592960,2026-06-01T01:35:02Z
304.2993810373758,-57.2427551077606,1eRASS_J201711.8-571433,,rodriguez2025_erass1_cv,6468640074023886592,2026-06-01T01:35:02Z
306.4322011391966,-58.3938049479752,1eRASS_J202543.7-582337,,rodriguez2025_erass1_cv,6467622480308296448,2026-06-01T01:35:02Z
306.7637024063277,-71.3045984143649,1eRASS_J202703.2-711816,,rodriguez2025_erass1_cv,6374575174936697984,2026-06-01T01:35:02Z
308.2920739885722,-45.4325033779375,1eRASS_J203310.0-452557,,rodriguez2025_erass1_cv,6675614689752993152,2026-06-01T01:35:02Z
308.4044579883934,-56.5623719425485,1eRASS_J203337.0-563344,,rodriguez2025_erass1_cv,6468246487517124736,2026-06-01T01:35:02Z
313.1866745829033,-67.8037066291831,1eRASS_J205244.8-674813,,rodriguez2025_erass1_cv,6376903150290754048,2026-06-01T01:35:02Z
