ra,dec,mjd,mag_auto,filter,fwhm,class_star,objectid,measid,exposure
256.6297827888485,-26.92800538732229,58258.38629950257,22.10886,g,1.136811,0.766976,142957_94299,c4d.748675.6.23967,c4d_180520_091616_ooi_g_v1
256.6292933774059,-26.927926228725397,58258.38629950257,21.86832,g,1.282736,0.888983,142957_94303,c4d.748675.6.23968,c4d_180520_091616_ooi_g_v1
256.62944514171846,-26.925185955786436,58258.38629950257,20.601631,g,1.45356,0.874237,142957_94504,c4d.748675.6.23994,c4d_180520_091616_ooi_g_v1
256.6288572003988,-26.930965391100056,58258.38629950257,18.302135,g,2.24838,0.640293,142957_94074,c4d.748675.6.23999,c4d_180520_091616_ooi_g_v1
256.62845510074874,-26.933493906044514,58258.38629950257,21.65654,g,1.476156,0.94326,142957_93890,c4d.748675.6.24011,c4d_180520_091616_ooi_g_v1
256.628958472886,-26.922108471650617,58258.38629950257,22.115578,g,1.201362,0.69816,142957_94706,c4d.748675.6.24035,c4d_180520_091616_ooi_g_v1
256.6284286038862,-26.923423236867837,58258.38629950257,19.08326,g,1.70883,0.976025,142957_94612,c4d.748675.6.24040,c4d_180520_091616_ooi_g_v1
256.6286523724322,-26.93231827765904,58258.38629950257,22.538055,g,1.210704,0.553422,142957_93972,c4d.748675.6.24049,c4d_180520_091616_ooi_g_v1
256.6280745690189,-26.926703254632447,58258.38629950257,20.421898,g,1.294533,0.978273,142957_94392,c4d.748675.6.24050,c4d_180520_091616_ooi_g_v1
256.62845937310175,-26.92952735181658,58258.38629950257,21.347603,g,0.970762,0.785413,142957_94184,c4d.748675.6.24053,c4d_180520_091616_ooi_g_v1
256.6353631447105,-26.92237973658094,58333.0402887892,22.311499,g,1.217891,0.75761,142957_94686,c4d.761374.60.5752,c4d_180803_005800_ooi_g_v1
256.6348837808923,-26.92433981415792,58333.0402887892,21.936941,g,1.007694,0.913773,142957_94553,c4d.761374.60.5770,c4d_180803_005800_ooi_g_v1
256.6332342794001,-26.92329938035981,58333.0402887892,20.3144,g,1.046065,0.980495,142957_94624,c4d.761374.60.5913,c4d_180803_005800_ooi_g_v1
256.63336698552627,-26.922254645916087,58333.0402887892,22.760733,g,1.321183,0.550178,142957_94692,c4d.761374.60.5917,c4d_180803_005800_ooi_g_v1
256.6318586662162,-26.921773144760596,58333.0402887892,20.042501,g,1.180254,0.982555,142957_94729,c4d.761374.60.5959,c4d_180803_005800_ooi_g_v1
256.6323794288088,-26.92281177593282,58333.0402887892,22.729097,g,1.129002,0.516354,142957_94660,c4d.761374.60.5986,c4d_180803_005800_ooi_g_v1
256.6301839651623,-26.923806736039683,58333.0402887892,21.100805,g,2.386901,0.972185,142957_94590,c4d.761374.60.6122,c4d_180803_005800_ooi_g_v1
256.6302688930989,-26.9230135401687,58333.0402887892,22.467897,g,1.419887,0.552006,142957_94640,c4d.761374.60.6131,c4d_180803_005800_ooi_g_v1
256.6302589420162,-26.921791601074972,58333.0402887892,22.371931,g,1.112405,0.742229,142957_94727,c4d.761374.60.6132,c4d_180803_005800_ooi_g_v1
256.62896542477336,-26.922133475198017,58333.0402887892,22.02749,g,1.17115,0.817126,142957_94706,c4d.761374.60.6226,c4d_180803_005800_ooi_g_v1
256.6284240998689,-26.923419869312383,58333.0402887892,19.123198,g,1.843578,0.981473,142957_94612,c4d.761374.60.6254,c4d_180803_005800_ooi_g_v1
256.6354570125364,-26.92731765792389,58257.289324248675,18.669054,r,2.116886,0.895554,142957_94356,c4d.747971.11.10094,c4d_180519_065637_ooi_r_v1
256.6353159199976,-26.93085860969905,58257.289324248675,18.055014,r,1.666022,0.977221,142957_94080,c4d.747971.11.10140,c4d_180519_065637_ooi_r_v1
256.6352586162582,-26.929583123885255,58257.289324248675,21.171486,r,1.430926,0.605407,142957_94179,c4d.747971.11.10170,c4d_180519_065637_ooi_r_v1
256.63485633067444,-26.924367885963818,58257.289324248675,21.434237,r,1.430205,0.51239,142957_94553,c4d.747971.11.10208,c4d_180519_065637_ooi_r_v1
256.63317853809923,-26.92806639605034,58257.289324248675,20.519236,r,1.985374,0.652559,142957_94296,c4d.747971.11.10223,c4d_180519_065637_ooi_r_v1
256.6344121245148,-26.928259147226207,58257.289324248675,19.614159,r,1.594083,0.952234,142957_94280,c4d.747971.11.10224,c4d_180519_065637_ooi_r_v1
256.6336758249795,-26.92847751983963,58257.289324248675,21.025146,r,1.552659,0.669526,142957_94262,c4d.747971.11.10225,c4d_180519_065637_ooi_r_v1
256.6344378555234,-26.926679538085725,58257.289324248675,20.054111,r,1.817046,0.933282,142957_94393,c4d.747971.11.10227,c4d_180519_065637_ooi_r_v1
256.6343577599811,-26.926109082187914,58257.289324248675,20.630266,r,1.436172,0.704177,142957_94443,c4d.747971.11.10228,c4d_180519_065637_ooi_r_v1
256.63409374032193,-26.92955276953003,58257.289324248675,21.555391,r,1.343123,0.488971,142957_94186,c4d.747971.11.10247,c4d_180519_065637_ooi_r_v1
256.63287923492544,-26.93324684374723,58257.289324248675,18.586824,r,1.44378,0.981532,142957_93915,c4d.747971.11.10263,c4d_180519_065637_ooi_r_v1
256.63339513538847,-26.930679373518633,58257.289324248675,19.505302,r,2.431948,0.115272,142957_94104,c4d.747971.11.10274,c4d_180519_065637_ooi_r_v1
256.632565077726,-26.927321191111993,58257.289324248675,19.917196,r,1.550316,0.959918,142957_94355,c4d.747971.11.10289,c4d_180519_065637_ooi_r_v1
256.6307403301218,-26.92516330740093,58257.289324248675,19.702505,r,1.727687,0.96229,142957_94503,c4d.747971.11.10290,c4d_180519_065637_ooi_r_v1
256.6333979054114,-26.925416862088323,58257.289324248675,20.730352,r,1.593639,0.619997,142957_94490,c4d.747971.11.10291,c4d_180519_065637_ooi_r_v1
256.63282419196395,-26.926263903682287,58257.289324248675,18.159464,r,1.557426,0.875562,142957_94428,c4d.747971.11.10292,c4d_180519_065637_ooi_r_v1
256.63146621008025,-26.925853988182197,58257.289324248675,19.054693,r,1.890481,0.969006,142957_94456,c4d.747971.11.10293,c4d_180519_065637_ooi_r_v1
256.6310516759605,-26.926811875332522,58257.289324248675,18.070639,r,1.650031,0.900705,142957_94389,c4d.747971.11.10294,c4d_180519_065637_ooi_r_v1
256.6332250078214,-26.9232894199513,58257.289324248675,19.769905,r,1.450669,0.96472,142957_94624,c4d.747971.11.10295,c4d_180519_065637_ooi_r_v1
256.6326194845728,-26.929566970819447,58257.289324248675,19.938576,r,1.770426,0.938758,142957_94181,c4d.747971.11.10318,c4d_180519_065637_ooi_r_v1
256.63185243777815,-26.921777577792515,58257.289324248675,19.345154,r,1.585416,0.972135,142957_94729,c4d.747971.11.10325,c4d_180519_065637_ooi_r_v1
256.632242664674,-26.924605162315864,58257.289324248675,19.60381,r,2.509525,0.892467,142957_94536,c4d.747971.11.10333,c4d_180519_065637_ooi_r_v1
256.6320136648156,-26.930376620943527,58257.289324248675,20.283728,r,1.50927,0.805917,142957_94124,c4d.747971.11.10374,c4d_180519_065637_ooi_r_v1
256.63070837763485,-26.93286910486239,58257.289324248675,20.016863,r,1.730656,0.954225,142957_93934,c4d.747971.11.10416,c4d_180519_065637_ooi_r_v1
256.63081166149914,-26.929580467791343,58257.289324248675,20.63905,r,1.416823,0.841511,142957_94180,c4d.747971.11.10417,c4d_180519_065637_ooi_r_v1
256.63020920712125,-26.923801385434743,58257.289324248675,20.658916,r,1.484399,0.872941,142957_94590,c4d.747971.11.10444,c4d_180519_065637_ooi_r_v1
256.6298925685634,-26.92882542468377,58257.289324248675,20.432264,r,1.868402,0.649479,142957_94244,c4d.747971.11.10451,c4d_180519_065637_ooi_r_v1
256.6297611433636,-26.92929813203083,58257.289324248675,20.985264,r,1.552015,0.512845,142957_94203,c4d.747971.11.10452,c4d_180519_065637_ooi_r_v1
256.6293563243831,-26.927943620325877,58257.289324248675,20.887432,r,3.198261,0.429198,142957_94303,c4d.747971.11.10477,c4d_180519_065637_ooi_r_v1
256.62945953787334,-26.925183689693256,58257.289324248675,20.064497,r,1.779489,0.928581,142957_94504,c4d.747971.11.10483,c4d_180519_065637_ooi_r_v1
256.6288471757691,-26.93096633607058,58257.289324248675,17.415514,r,2.20625,0.745865,142957_94074,c4d.747971.11.10489,c4d_180519_065637_ooi_r_v1
256.6284411483908,-26.933508303127415,58257.289324248675,20.878462,r,1.602908,0.590621,142957_93890,c4d.747971.11.10529,c4d_180519_065637_ooi_r_v1
256.6289653834249,-26.922098015242266,58257.289324248675,20.644003,r,1.52893,0.64614,142957_94706,c4d.747971.11.10535,c4d_180519_065637_ooi_r_v1
256.6284243298905,-26.923420151645217,58257.289324248675,18.52852,r,1.772178,0.967728,142957_94612,c4d.747971.11.10562,c4d_180519_065637_ooi_r_v1
256.62845847929015,-26.92953445129413,58257.289324248675,20.628874,r,1.354066,0.588687,142957_94184,c4d.747971.11.10569,c4d_180519_065637_ooi_r_v1
256.6354440770788,-26.927314458002833,58259.41106003709,18.178848,z,1.167273,0.969479,142957_94356,c4d.749361.60.4910,c4d_180521_095155_ooi_z_v1
256.63486656845816,-26.92439079921544,58259.41106003709,20.599255,z,1.658758,0.514522,142957_94553,c4d.749361.60.5017,c4d_180521_095155_ooi_z_v1
256.6344422742044,-26.926708416587157,58259.41106003709,19.527805,z,1.491864,0.34617,142957_94393,c4d.749361.60.5031,c4d_180521_095155_ooi_z_v1
256.63435494464846,-26.926134089736294,58259.41106003709,20.17763,z,1.258974,0.897595,142957_94443,c4d.749361.60.5032,c4d_180521_095155_ooi_z_v1
256.63343830749386,-26.925406341302505,58259.41106003709,20.431265,z,1.335153,0.73009,142957_94490,c4d.749361.60.5124,c4d_180521_095155_ooi_z_v1
256.6310437889101,-26.926804047269094,58259.41106003709,17.415806,z,1.24395,0.921034,142957_94389,c4d.749361.60.5125,c4d_180521_095155_ooi_z_v1
256.6307515500589,-26.92519623008687,58259.41106003709,19.115261,z,1.8997,0.940983,142957_94503,c4d.749361.60.5126,c4d_180521_095155_ooi_z_v1
256.6327964756771,-26.926286670471313,58259.41106003709,17.522148,z,1.144593,0.91978,142957_94428,c4d.749361.60.5127,c4d_180521_095155_ooi_z_v1
256.63148456223956,-26.92586983878988,58259.41106003709,18.51492,z,1.190865,0.981743,142957_94456,c4d.749361.60.5128,c4d_180521_095155_ooi_z_v1
256.63322270366353,-26.92330332979783,58259.41106003709,19.268063,z,1.17611,0.961966,142957_94624,c4d.749361.60.5139,c4d_180521_095155_ooi_z_v1
256.63258151127894,-26.927321497457754,58259.41106003709,19.507963,z,1.187797,0.943169,142957_94355,c4d.749361.60.5175,c4d_180521_095155_ooi_z_v1
256.63187465235563,-26.9217746975888,58259.41106003709,18.748014,z,1.249141,0.97794,142957_94729,c4d.749361.60.5189,c4d_180521_095155_ooi_z_v1
256.6322533120481,-26.924614024478245,58259.41106003709,19.089977,z,2.740924,0.840899,142957_94536,c4d.749361.60.5195,c4d_180521_095155_ooi_z_v1
256.63022211407406,-26.923798324117676,58259.41106003709,19.854244,z,1.324391,0.837285,142957_94590,c4d.749361.60.5350,c4d_180521_095155_ooi_z_v1
256.63027204032153,-26.921799866505644,58259.41106003709,21.254208,z,0.766119,0.454036,142957_94727,c4d.749361.60.5362,c4d_180521_095155_ooi_z_v1
256.6294690861151,-26.925182015570805,58259.41106003709,19.67417,z,1.562748,0.5791,142957_94504,c4d.749361.60.5401,c4d_180521_095155_ooi_z_v1
256.6289806890819,-26.922104538927265,58259.41106003709,19.501785,z,1.173539,0.914043,142957_94706,c4d.749361.60.5418,c4d_180521_095155_ooi_z_v1
256.62842675213045,-26.92344689375024,58259.41106003709,18.021547,z,1.45479,0.967679,142957_94612,c4d.749361.60.5441,c4d_180521_095155_ooi_z_v1
256.63257749830046,-26.927321195883287,56361.315971573815,19.862312,r,1.002509,0.981599,142957_94355,c4d.185277.46.92,tu2090959
256.63283152403153,-26.926256956743472,56361.315971573815,18.22419,r,1.107301,0.880743,142957_94428,c4d.185277.46.94,tu2090959
256.6329086294019,-26.933231890541183,56361.315971573815,18.58963,r,1.02677,0.983388,142957_93915,c4d.185277.46.105,tu2090959
256.632270472474,-26.92458048058262,56361.315971573815,19.477615,r,2.252015,0.848026,142957_94536,c4d.185277.46.116,tu2090959
256.6318588537143,-26.921769961139667,56361.315971573815,19.304539,r,1.04491,0.981956,142957_94729,c4d.185277.46.133,tu2090959
256.63198868627575,-26.930404798461943,56361.315971573815,20.075748,r,2.197196,0.971897,142957_94124,c4d.185277.46.141,tu2090959
256.6344592573465,-26.92669318645239,56361.315971573815,19.992935,r,1.213323,0.966834,142957_94393,c4d.185277.46.29372,tu2090959
256.63436232880275,-26.92608946447551,56361.315971573815,20.55397,r,1.021981,0.976312,142957_94443,c4d.185277.46.29373,tu2090959
256.63544758185594,-26.927308619599437,56361.315971573815,18.753418,r,1.017382,0.982738,142957_94356,c4d.185277.46.29375,tu2090959
256.6353121158897,-26.930854809074173,56361.315971573815,18.057621,r,1.421538,0.982806,142957_94080,c4d.185277.46.29497,tu2090959
256.63526879621855,-26.92957154325982,56361.315971573815,20.80481,r,1.001265,0.967249,142957_94179,c4d.185277.46.29498,tu2090959
256.6353695571883,-26.922376110542164,56361.315971573815,21.318975,r,1.03149,0.948943,142957_94686,c4d.185277.46.29506,tu2090959
256.63442326861195,-26.92825185610833,56361.315971573815,19.52104,r,1.031343,0.928003,142957_94280,c4d.185277.46.29519,tu2090959
256.63364862894946,-26.928481018664453,56361.315971573815,20.785961,r,1.006801,0.976744,142957_94262,c4d.185277.46.29522,tu2090959
256.6331899275728,-26.928045175956242,56361.315971573815,20.493841,r,1.032127,0.975953,142957_94296,c4d.185277.46.29523,tu2090959
256.6334342194538,-26.925388020970296,56361.315971573815,20.505024,r,1.705142,0.975269,142957_94490,c4d.185277.46.29525,tu2090959
256.6320076054956,-26.926364585966144,56361.315971573815,21.761581,r,1.471645,0.907795,142957_94416,c4d.185277.46.29527,tu2090959
256.63488226751815,-26.924371089785783,56361.315971573815,20.938011,r,1.091199,0.974317,142957_94553,c4d.185277.46.29528,tu2090959
256.6341033678147,-26.929538505341572,56361.315971573815,21.161457,r,0.950781,0.971142,142957_94186,c4d.185277.46.29567,tu2090959
256.633799670534,-26.93273020230703,56361.315971573815,21.457664,r,1.132713,0.938878,142957_93946,c4d.185277.46.29586,tu2090959
256.63401026795395,-26.931863621073582,56361.315971573815,22.024092,r,1.480874,0.132746,142957_94011,c4d.185277.46.29594,tu2090959
256.6333957013721,-26.930682308917095,56361.315971573815,19.395164,r,2.545486,0.175033,142957_94104,c4d.185277.46.29599,tu2090959
256.6332318566494,-26.92331427777709,56361.315971573815,19.693996,r,1.115129,0.981483,142957_94624,c4d.185277.46.29617,tu2090959
256.6333953352548,-26.922249678571205,56361.315971573815,21.755014,r,1.068264,0.912237,142957_94692,c4d.185277.46.29620,tu2090959
256.6331661582118,-26.932282567404258,56361.315971573815,21.933857,r,1.064874,0.854505,142957_93977,c4d.185277.46.29626,tu2090959
256.63261881556235,-26.929548163361353,56361.315971573815,19.83442,r,1.367609,0.824816,142957_94181,c4d.185277.46.29643,tu2090959
256.6323831275722,-26.922771657078854,56361.315971573815,21.681238,r,1.102973,0.823493,142957_94660,c4d.185277.46.29652,tu2090959
256.6327036633489,-26.922176878236204,56361.315971573815,21.078276,r,1.147078,0.915395,142957_94698,c4d.185277.46.29653,tu2090959
256.6319555132153,-26.931308508229968,56361.315971573815,21.364841,r,1.953978,0.197747,142957_94047,c4d.185277.46.29700,tu2090959
256.6354392543537,-26.92731220137589,58682.12568891514,18.247908,z,0.955002,0.981711,142957_94356,c4d.875094.6.26270,c4d_190718_030059_ooi_z_v1
256.63531966975955,-26.930852069195048,58682.12568891514,17.619532,z,1.368262,0.969673,142957_94080,c4d.875094.6.26354,c4d_190718_030059_ooi_z_v1
256.63528493873156,-26.929616668376685,58682.12568891514,20.266659,z,1.107725,0.915202,142957_94179,c4d.875094.6.26368,c4d_190718_030059_ooi_z_v1
256.6353617484594,-26.92239843800981,58682.12568891514,19.916815,z,1.167246,0.699264,142957_94686,c4d.875094.6.26369,c4d_190718_030059_ooi_z_v1
256.6348758194872,-26.92437972174023,58682.12568891514,20.541325,z,1.183272,0.891901,142957_94553,c4d.875094.6.26393,c4d_190718_030059_ooi_z_v1
256.6344455089078,-26.92826836224919,58682.12568891514,19.06923,z,1.091325,0.975208,142957_94280,c4d.875094.6.26402,c4d_190718_030059_ooi_z_v1
256.63444726990826,-26.926705374856294,58682.12568891514,19.452135,z,1.32615,0.449896,142957_94393,c4d.875094.6.26424,c4d_190718_030059_ooi_z_v1
256.63435386437527,-26.92609677508653,58682.12568891514,20.119806,z,1.012511,0.949273,142957_94443,c4d.875094.6.26425,c4d_190718_030059_ooi_z_v1
256.6340758123306,-26.93182897142382,58682.12568891514,20.741497,z,1.989628,0.571473,142957_94011,c4d.875094.6.26492,c4d_190718_030059_ooi_z_v1
256.63409916168445,-26.929520893886,58682.12568891514,20.68605,z,1.054431,0.849241,142957_94186,c4d.875094.6.26493,c4d_190718_030059_ooi_z_v1
256.63289747442576,-26.93324124736655,58682.12568891514,17.918976,z,0.945714,0.981921,142957_93915,c4d.875094.6.26505,c4d_190718_030059_ooi_z_v1
256.63340319345923,-26.93068377255835,58682.12568891514,18.874092,z,2.702132,0.211215,142957_94104,c4d.875094.6.26521,c4d_190718_030059_ooi_z_v1
256.633639069161,-26.928490086766693,58682.12568891514,20.344498,z,1.026907,0.910975,142957_94262,c4d.875094.6.26522,c4d_190718_030059_ooi_z_v1
256.63316108606455,-26.928047785760043,58682.12568891514,20.008915,z,0.980514,0.941314,142957_94296,c4d.875094.6.26523,c4d_190718_030059_ooi_z_v1
256.6310400482824,-26.926800934201367,58682.12568891514,17.35317,z,1.085892,0.922422,142957_94389,c4d.875094.6.26551,c4d_190718_030059_ooi_z_v1
256.63073952171266,-26.92518788602003,58682.12568891514,19.168941,z,1.808475,0.970102,142957_94503,c4d.875094.6.26552,c4d_190718_030059_ooi_z_v1
256.6334413785205,-26.92540561801976,58682.12568891514,20.112835,z,1.113742,0.926837,142957_94490,c4d.875094.6.26553,c4d_190718_030059_ooi_z_v1
256.6314756940603,-26.925857201925144,58682.12568891514,18.598652,z,0.933508,0.978611,142957_94456,c4d.875094.6.26554,c4d_190718_030059_ooi_z_v1
256.63281974040376,-26.926273325734975,58682.12568891514,17.55676,z,1.031864,0.90768,142957_94428,c4d.875094.6.26555,c4d_190718_030059_ooi_z_v1
256.6320035925702,-26.926382750415222,58682.12568891514,20.59185,z,1.77992,0.800941,142957_94416,c4d.875094.6.26556,c4d_190718_030059_ooi_z_v1
256.6332211393025,-26.923295228697093,58682.12568891514,19.254929,z,0.944616,0.974262,142957_94624,c4d.875094.6.26569,c4d_190718_030059_ooi_z_v1
256.632594477693,-26.929476308385176,58682.12568891514,19.122778,z,2.717506,0.241401,142957_94181,c4d.875094.6.26602,c4d_190718_030059_ooi_z_v1
256.63257579410504,-26.92732749745825,58682.12568891514,19.402128,z,0.984187,0.972832,142957_94355,c4d.875094.6.26608,c4d_190718_030059_ooi_z_v1
256.63252350870454,-26.924231770500853,58682.12568891514,20.633606,z,1.017162,0.715797,142957_94564,c4d.875094.6.26620,c4d_190718_030059_ooi_z_v1
256.6321897933293,-26.92468673830884,58682.12568891514,19.245564,z,0.926076,0.974012,142957_94536,c4d.875094.6.26621,c4d_190718_030059_ooi_z_v1
256.6318514491944,-26.921770401681393,58682.12568891514,18.773909,z,1.044174,0.982678,142957_94729,c4d.875094.6.26623,c4d_190718_030059_ooi_z_v1
256.6324067294427,-26.92278252554565,58682.12568891514,21.202597,z,0.771401,0.478186,142957_94660,c4d.875094.6.26656,c4d_190718_030059_ooi_z_v1
256.6319867322106,-26.930380635663415,58682.12568891514,19.621227,z,1.004193,0.967323,142957_94124,c4d.875094.6.26666,c4d_190718_030059_ooi_z_v1
256.6319513154263,-26.93134848786981,58682.12568891514,20.622581,z,1.676499,0.639748,142957_94047,c4d.875094.6.26677,c4d_190718_030059_ooi_z_v1
256.6307296112999,-26.932875376010212,58682.12568891514,19.39495,z,1.290317,0.912022,142957_93934,c4d.875094.6.26721,c4d_190718_030059_ooi_z_v1
256.63081686897044,-26.929595416725576,58682.12568891514,20.082958,z,1.01186,0.945793,142957_94180,c4d.875094.6.26743,c4d_190718_030059_ooi_z_v1
256.6302265101968,-26.93184495075487,58682.12568891514,20.74487,z,1.848323,0.706327,142957_94002,c4d.875094.6.26760,c4d_190718_030059_ooi_z_v1
256.6302125295375,-26.923791931238945,58682.12568891514,19.957226,z,0.984452,0.953578,142957_94590,c4d.875094.6.26779,c4d_190718_030059_ooi_z_v1
256.62946005280855,-26.92516824767654,58682.12568891514,19.540047,z,1.494636,0.752357,142957_94504,c4d.875094.6.26840,c4d_190718_030059_ooi_z_v1
256.6288459145021,-26.930983088342167,58682.12568891514,16.735405,z,2.194189,0.200675,142957_94074,c4d.875094.6.26848,c4d_190718_030059_ooi_z_v1
256.6284843815778,-26.933524029426913,58682.12568891514,20.083378,z,1.046987,0.94465,142957_93890,c4d.875094.6.26859,c4d_190718_030059_ooi_z_v1
256.630315172826,-26.922951657587724,58682.12568891514,20.866735,z,1.896135,0.697965,142957_94640,c4d.875094.6.26781,c4d_190718_030059_ooi_z_v1
256.63023315578283,-26.92178188094907,58682.12568891514,21.155067,z,0.880684,0.54519,142957_94727,c4d.875094.6.26785,c4d_190718_030059_ooi_z_v1
256.6298940913852,-26.928812907122754,58682.12568891514,20.010315,z,1.139856,0.957863,142957_94244,c4d.875094.6.26799,c4d_190718_030059_ooi_z_v1
256.62973757398566,-26.92931852108489,58682.12568891514,20.349392,z,0.941453,0.913039,142957_94203,c4d.875094.6.26800,c4d_190718_030059_ooi_z_v1
256.6297845788582,-26.92802642659151,58682.12568891514,20.680532,z,1.004283,0.630981,142957_94299,c4d.875094.6.26814,c4d_190718_030059_ooi_z_v1
256.62930482052656,-26.927947376175972,58682.12568891514,20.590693,z,1.112225,0.908168,142957_94303,c4d.875094.6.26815,c4d_190718_030059_ooi_z_v1
256.62898695799294,-26.922109775500378,58682.12568891514,19.47993,z,0.964743,0.971104,142957_94706,c4d.875094.6.26863,c4d_190718_030059_ooi_z_v1
256.6286860572993,-26.932321452700826,58682.12568891514,21.154678,z,1.003176,0.529542,142957_93972,c4d.875094.6.26903,c4d_190718_030059_ooi_z_v1
256.62841662813094,-26.923423979879455,58682.12568891514,18.01962,z,1.863247,0.969982,142957_94612,c4d.875094.6.26905,c4d_190718_030059_ooi_z_v1
256.62848282649634,-26.929545117571294,58682.12568891514,20.110163,z,1.043927,0.889433,142957_94184,c4d.875094.6.26909,c4d_190718_030059_ooi_z_v1
256.63488150776726,-26.924359515049243,58604.2449796563,21.082207,r,1.485621,0.787221,142957_94553,c4d.853005.60.4955,c4d_190501_055246_ooi_r_v1
256.63322706356615,-26.923310364450384,58604.2449796563,19.741293,r,1.207429,0.975697,142957_94624,c4d.853005.60.5073,c4d_190501_055246_ooi_r_v1
256.6318620004756,-26.921772858191208,58604.2449796563,19.219524,r,1.385457,0.975204,142957_94729,c4d.853005.60.5120,c4d_190501_055246_ooi_r_v1
256.63018731704494,-26.923828409739205,58604.2449796563,20.45611,r,2.594245,0.957131,142957_94590,c4d.853005.60.5267,c4d_190501_055246_ooi_r_v1
256.63027078870493,-26.922992309882748,58604.2449796563,21.474611,r,1.862496,0.521744,142957_94640,c4d.853005.60.5277,c4d_190501_055246_ooi_r_v1
256.6302426219741,-26.921790073708227,58604.2449796563,21.69942,r,1.185783,0.502235,142957_94727,c4d.853005.60.5278,c4d_190501_055246_ooi_r_v1
256.6289777031107,-26.922114890884977,58604.2449796563,20.428972,r,1.244712,0.941709,142957_94706,c4d.853005.60.5338,c4d_190501_055246_ooi_r_v1
256.6284297869947,-26.92342346521421,58604.2449796563,18.476833,r,1.81094,0.969799,142957_94612,c4d.853005.60.5340,c4d_190501_055246_ooi_r_v1
256.6354409760286,-26.92730761912954,58258.3856173018,18.606823,r,0.878168,0.959445,142957_94356,c4d.748674.6.27270,c4d_180520_091517_ooi_r_v1
256.6353188506137,-26.930862179671198,58258.3856173018,18.0106,r,1.22324,0.982235,142957_94080,c4d.748674.6.27368,c4d_180520_091517_ooi_r_v1
256.6352622208089,-26.929574237276658,58258.3856173018,20.834894,r,0.902347,0.962295,142957_94179,c4d.748674.6.27385,c4d_180520_091517_ooi_r_v1
256.63537922678375,-26.922372438876042,58258.3856173018,21.22848,r,1.145082,0.800643,142957_94686,c4d.748674.6.27386,c4d_180520_091517_ooi_r_v1
256.63488029341676,-26.92437150592624,58258.3856173018,20.979527,r,1.053676,0.961567,142957_94553,c4d.748674.6.27413,c4d_180520_091517_ooi_r_v1
256.63441747461184,-26.928265092913758,58258.3856173018,19.516176,r,0.886037,0.977448,142957_94280,c4d.748674.6.27417,c4d_180520_091517_ooi_r_v1
256.63362856539686,-26.92848778282392,58258.3856173018,20.670706,r,0.871025,0.958971,142957_94262,c4d.748674.6.27418,c4d_180520_091517_ooi_r_v1
256.63315066000524,-26.928054847013694,58258.3856173018,20.483393,r,0.882534,0.96899,142957_94296,c4d.748674.6.27419,c4d_180520_091517_ooi_r_v1
256.6344455067071,-26.9267064945652,58258.3856173018,19.980585,r,1.090709,0.914203,142957_94393,c4d.748674.6.27436,c4d_180520_091517_ooi_r_v1
256.63436121545806,-26.926087421185517,58258.3856173018,20.480524,r,0.857093,0.969977,142957_94443,c4d.748674.6.27437,c4d_180520_091517_ooi_r_v1
256.6340963278186,-26.92953124913597,58258.3856173018,21.100573,r,0.955951,0.970756,142957_94186,c4d.748674.6.27491,c4d_180520_091517_ooi_r_v1
256.6328959458881,-26.933237297365974,58258.3856173018,18.547918,r,0.878535,0.982697,142957_93915,c4d.748674.6.27503,c4d_180520_091517_ooi_r_v1
256.6325617516794,-26.927335563652743,58258.3856173018,19.82224,r,0.856668,0.976683,142957_94355,c4d.748674.6.27568,c4d_180520_091517_ooi_r_v1
256.6338044468234,-26.932740592626985,58258.3856173018,21.628574,r,0.904188,0.791659,142957_93946,c4d.748674.6.27538,c4d_180520_091517_ooi_r_v1
256.63340497650233,-26.930684830812822,58258.3856173018,19.389019,r,2.673419,0.400527,142957_94104,c4d.748674.6.27543,c4d_180520_091517_ooi_r_v1
256.63073938149057,-26.925174990336522,58258.3856173018,19.554346,r,1.01629,0.974167,142957_94503,c4d.748674.6.27569,c4d_180520_091517_ooi_r_v1
256.63343436262124,-26.92540450276182,58258.3856173018,20.687225,r,0.941919,0.966404,142957_94490,c4d.748674.6.27570,c4d_180520_091517_ooi_r_v1
256.6328330773919,-26.926266372816652,58258.3856173018,18.207428,r,1.072567,0.894113,142957_94428,c4d.748674.6.27571,c4d_180520_091517_ooi_r_v1
256.63198146507284,-26.92636805097458,58258.3856173018,20.737125,r,1.733788,0.53287,142957_94416,c4d.748674.6.27572,c4d_180520_091517_ooi_r_v1
256.63146938469686,-26.925849810141326,58258.3856173018,19.129044,r,0.844285,0.981316,142957_94456,c4d.748674.6.27573,c4d_180520_091517_ooi_r_v1
256.63048651472764,-26.926271169590077,58258.3856173018,20.384613,r,2.713,0.232139,142957_94427,c4d.748674.6.27574,c4d_180520_091517_ooi_r_v1
256.63155081783685,-26.92715829282673,58258.3856173018,20.180103,r,1.98032,0.830617,142957_94363,c4d.748674.6.27575,c4d_180520_091517_ooi_r_v1
256.6309958266955,-26.926798108736207,58258.3856173018,18.262907,r,0.841033,0.977188,142957_94389,c4d.748674.6.27576,c4d_180520_091517_ooi_r_v1
256.63323042974514,-26.923285785996516,58258.3856173018,19.700357,r,0.848473,0.974879,142957_94624,c4d.748674.6.27590,c4d_180520_091517_ooi_r_v1
