mjd,jd,survey,band,diff_flux_nJy,diff_flux_err_nJy,science_flux_nJy,science_flux_err_nJy,template_flux_nJy,diff_mag_AB,science_mag_AB,sep_from_mean_as,note
60489.48300930019,2460489.9830093,ZTF_ZFPS_nightly,ZTF_g,-2991.6,10803.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.28
60490.31522126585,2460490.815221266,ATLAS_FP_nightlystack,ATLAS_o,-4067.999999999999,6340.0,,,,,,0.0,n=4 exposures; SNR=-0.64
60490.41842589994,2460490.9184259,ZTF_ZFPS_nightly,ZTF_i,-4100.4,5956.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.69
60492.177163174005,2460492.677163174,ATLAS_FP_nightlystack,ATLAS_o,-5497.0,6762.0,,,,,,0.0,n=4 exposures; SNR=-0.81
60493.31074143984,2460493.81074144,ATLAS_FP_nightlystack,ATLAS_o,-1706.0,5862.0,,,,,,0.0,n=4 exposures; SNR=-0.29
60494.279534489026,2460494.779534489,ATLAS_FP_nightlystack,ATLAS_o,8012.0,7501.0,,,,21.641,,0.0,n=4 exposures; SNR=1.07
60494.540107249995,2460495.04010725,ATLAS_FP_nightlystack,ATLAS_o,1000.0,5000.0,,,,23.9,,0.0,n=4 exposures; SNR=0.2
60497.0260940931,2460497.526094093,ATLAS_FP_nightlystack,ATLAS_c,-279.0,4228.0,,,,,,0.0,n=4 exposures; SNR=-0.07
60497.28957856641,2460497.7895785663,ATLAS_FP_nightlystack,ATLAS_o,-2198.0,10859.0,,,,,,0.0,n=4 exposures; SNR=-0.2
60498.29213239439,2460498.7921323944,ATLAS_FP_nightlystack,ATLAS_o,-712.0,4962.0,,,,,,0.0,n=4 exposures; SNR=-0.14
60498.55916035853,2460499.0591603587,ATLAS_FP_nightlystack,ATLAS_o,4240.0,5112.0,,,,22.332,,0.0,n=4 exposures; SNR=0.83
60499.35959490016,2460499.8595949,ZTF_ZFPS_nightly,ZTF_g,4245.5,5769.0,,,,22.33,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.74
60500.40034720022,2460500.9003472,ZTF_ZFPS_nightly,ZTF_i,4022.6,6267.1,,,,22.389,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.64
60501.277266052595,2460501.777266053,ATLAS_FP_nightlystack,ATLAS_o,-2979.0,4773.0,,,,,,0.0,n=4 exposures; SNR=-0.62
60501.41410879977,2460501.9141088,ZTF_ZFPS_nightly,ZTF_g,1609.0,4597.2,,,,23.384,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.35
60502.51117609529,2460503.0111760953,ATLAS_FP_nightlystack,ATLAS_o,-5433.0,5476.0,,,,,,0.0,n=5 exposures; SNR=-0.99
60503.356631900184,2460503.8566319,ZTF_ZFPS_nightly,ZTF_g,2517.4,5773.0,,,,22.898,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.44
60503.40084489993,2460503.9008449,ZTF_ZFPS_nightly,ZTF_r,572.5,4819.4,,,,24.506,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.12
60505.39406249998,2460505.8940625,ZTF_ZFPS_nightly,ZTF_r,2334.9,3232.4,,,,22.979,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.72
60506.347798339135,2460506.847798339,ATLAS_FP_nightlystack,ATLAS_o,-2987.0,3956.0,,,,,,0.0,n=7 exposures; SNR=-0.75
60508.32502309978,2460508.8250231,ZTF_ZFPS_nightly,ZTF_r,-1767.2,7631.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.23
60509.21867352901,2460509.718673529,ATLAS_FP_nightlystack,ATLAS_o,-11438.0,10299.0,,,,,,0.0,n=4 exposures; SNR=-1.11
60510.19561905789,2460510.695619058,ATLAS_FP_nightlystack,ATLAS_o,-2507.0,11208.0,,,,,,0.0,n=4 exposures; SNR=-0.22
60510.35189810023,2460510.8518981,ZTF_ZFPS_nightly,ZTF_r,-9947.8,6640.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.50
60516.321636145134,2460516.821636145,ATLAS_FP_nightlystack,ATLAS_o,14910.0,15656.0,,,,20.966,,0.0,n=3 exposures; SNR=0.95
60516.33966440009,2460516.8396644,ZTF_ZFPS_nightly,ZTF_i,-8012.4,13980.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.57
60516.3974768999,2460516.8974769,ZTF_ZFPS_nightly,ZTF_r,-14966.3,11159.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.34
60517.05818061565,2460517.558180616,ATLAS_FP_nightlystack,ATLAS_o,-5185.0,9480.0,,,,,,0.0,n=4 exposures; SNR=-0.55
60518.23414468965,2460518.7341446895,ATLAS_FP_nightlystack,ATLAS_o,15714.0,8026.999999999999,,,,20.909,,0.0,n=4 exposures; SNR=1.96
60518.52259409111,2460519.022594091,ATLAS_FP_nightlystack,ATLAS_o,4713.0,6584.0,,,,22.217,,0.0,n=4 exposures; SNR=0.72
60519.277569400154,2460519.7775694,ZTF_ZFPS_nightly,ZTF_i,-3353.0,6366.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.53
60519.36802079994,2460519.8680208,ZTF_ZFPS_nightly,ZTF_r,2263.7,3759.6,,,,23.013,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.60
60519.45591440005,2460519.9559144,ZTF_ZFPS_nightly,ZTF_g,3051.5,5182.6,,,,22.689,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.59
60521.397916700225,2460521.8979167,ZTF_ZFPS_nightly,ZTF_r,2648.7,3859.5,,,,22.842,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.69
60522.35599539988,2460522.8559954,ZTF_ZFPS_nightly,ZTF_i,-2630.3,4865.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.54
60522.96947923529,2460523.4694792354,ATLAS_FP_nightlystack,ATLAS_o,588.0,5941.0,,,,24.477,,0.0,n=4 exposures; SNR=0.1
60523.96482643833,2460524.464826438,ATLAS_FP_nightlystack,ATLAS_o,-10079.0,5045.0,,,,,,0.0,n=4 exposures; SNR=-2.0
60524.90937347518,2460525.4093734752,ATLAS_FP_nightlystack,ATLAS_o,2399.0,5232.0,,,,22.95,,0.0,n=4 exposures; SNR=0.46
60525.31204860006,2460525.8120486,ZTF_ZFPS_nightly,ZTF_r,-5063.7,3591.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.41
60525.335173599895,2460525.8351736,ZTF_ZFPS_nightly,ZTF_g,-4031.5,3571.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.13
60527.33512730012,2460527.8351273,ZTF_ZFPS_nightly,ZTF_g,2815.4,3479.6,,,,22.776,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.81
60528.005157021486,2460528.5051570213,ATLAS_FP_nightlystack,ATLAS_o,2082.0,4836.0,,,,23.104,,0.0,n=8 exposures; SNR=0.43
60528.95832064366,2460529.458320644,ATLAS_FP_nightlystack,ATLAS_o,8406.0,3986.0,,,,21.589,,0.0,n=9 exposures; SNR=2.11
60529.31560190022,2460529.8156019,ZTF_ZFPS_nightly,ZTF_g,1064.4,4457.4,,,,23.832,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.24
60529.394756900154,2460529.8947569,ZTF_ZFPS_nightly,ZTF_r,2458.1,4985.6,,,,22.924,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.49
60530.29325230001,2460530.7932523,ZTF_ZFPS_nightly,ZTF_i,-1240.9,6979.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.18
60530.483155386304,2460530.9831553865,ATLAS_FP_nightlystack,ATLAS_o,7852.0,9526.0,,,,21.663,,0.0,n=2 exposures; SNR=0.82
60530.52132624704,2460531.021326247,ATLAS_FP_nightlystack,ATLAS_o,-6983.0,10235.0,,,,,,0.0,n=2 exposures; SNR=-0.68
60531.314953700174,2460531.8149537,ZTF_ZFPS_nightly,ZTF_g,1165.0,3456.7,,,,23.734,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.34
60531.358402799815,2460531.8584028,ZTF_ZFPS_nightly,ZTF_r,5453.4,3118.6,,,,22.058,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.75
60532.27150460006,2460532.7715046,ZTF_ZFPS_nightly,ZTF_g,2453.6,3175.9,,,,22.926,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.77
60533.27175930003,2460533.7717593,ZTF_ZFPS_nightly,ZTF_g,-2091.6,3068.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.68
60533.33445600001,2460533.834456,ZTF_ZFPS_nightly,ZTF_r,7.7,3786.9,,,,29.178,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.00
60534.27327550016,2460534.7732755,ZTF_ZFPS_nightly,ZTF_g,-1085.9,3541.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.31
60534.31468749978,2460534.8146875,ZTF_ZFPS_nightly,ZTF_r,777.8,4127.4,,,,24.173,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.19
60534.32298799999,2460534.822988,ATLAS_FP_nightlystack,ATLAS_c,-3250.0,5000.0,,,,,,0.0,n=4 exposures; SNR=-0.65
60534.45026246554,2460534.9502624655,ATLAS_FP_nightlystack,ATLAS_o,-2745.0,6207.0,,,,,,0.0,n=4 exposures; SNR=-0.44
60534.9811373877,2460535.481137388,ATLAS_FP_nightlystack,ATLAS_o,-2213.0,20205.0,,,,,,0.0,n=4 exposures; SNR=-0.11
60535.35584490001,2460535.8558449,ZTF_ZFPS_nightly,ZTF_i,1660.1,4801.2,,,,23.35,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.35
60537.18432295032,2460537.6843229504,ATLAS_FP_nightlystack,ATLAS_o,2728.0,10345.0,,,,22.81,,0.0,n=4 exposures; SNR=0.26
60537.28569439985,2460537.7856944,ZTF_ZFPS_nightly,ZTF_r,2447.9,4927.4,,,,22.928,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.50
60538.33557870006,2460538.8355787,ZTF_ZFPS_nightly,ZTF_g,4867.0,6669.2,,,,22.182,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.73
