###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57538.618597  19.389  0.920    64   59 c  0   1.57 332.39126 -14.86990  8093.22   752.66 4.55 3.61  20.1 -0.494 18.31 19.23 02a57538o0732c
57539.599269  21.004  1.472    14   21 c  0   0.95 332.39126 -14.86990  7590.47  9613.11 4.13 3.65  82.7 -0.434 19.28 20.93 02a57539o0393c
57539.612452 -24.153 37.000    -1   29 c  0   0.96 332.39126 -14.86990  7609.75  9653.58 4.13 3.63  83.3 -0.435 18.97 20.34 02a57539o0419c
57540.596736  24.904 60.000     0   24 c  0   0.93 332.39126 -14.86990  5277.34 10168.93 4.08 3.87 -80.0 -0.413 19.30 21.03 02a57540o0698c
57540.599203  19.868  0.647    41   26 c  0   0.99 332.39126 -14.86990  5929.93   439.65 4.69 3.51   4.5 -0.482 19.28 20.96 02a57540o0703c
57540.609541  22.204  5.167     5   25 c  0   1.08 332.39126 -14.86990  5296.32 10208.81 4.09 3.88 -84.1 -0.419 19.12 20.67 02a57540o0724c
57540.612031  20.173  1.000    31   31 c  0   0.96 332.39126 -14.86990  5949.37   479.43 4.70 3.54   4.9 -0.489 18.96 20.37 02a57540o0729c
57540.622400 -18.433  1.221  -154  188 c  0   1.34 332.39126 -14.86990  5241.09 10128.53 4.14 3.97 -83.3 -0.413 17.77 18.27 02a57540o0750c
57548.576675  23.053 10.200     2   22 c  0   1.07 332.39126 -14.86990  7447.59 10473.81 4.34 3.96  80.8 -0.396 19.50 21.46 02a57548o0672c
57548.579359 -20.161  0.587   -31   18 c  0   1.19 332.39126 -14.86990  8156.76   733.92 4.72 3.82  18.4 -0.462 19.48 21.45 02a57548o0677c
57548.590121   0.000 20.090     0   33 c  0   0.97 332.39126 -14.86990  7471.86 10510.19 4.26 3.95  77.7 -0.398 19.53 21.48 02a57548o0698c
57548.593020  21.483  2.105     9   20 c  0   1.13 332.39126 -14.86990  8181.97   770.57 4.63 3.82  18.9 -0.457 19.49 21.44 02a57548o0703c
57552.564787 -19.752  0.542   -46   25 o  0   1.02 332.39126 -14.86990  4766.88  9714.09 3.88 3.64 -85.6 -0.449 19.11 20.76 02a57552o0587o
57552.577557  19.842  0.625    42   26 o  0   0.79 332.39126 -14.86990  4783.38  9755.33 3.95 3.71 -80.5 -0.435 19.04 20.68 02a57552o0613o
57552.590380 -20.821  1.500   -17   26 o  0   0.81 332.39126 -14.86990  4725.88  9679.53 3.77 3.56 -84.4 -0.448 19.14 20.78 02a57552o0639o
57552.600741 -22.452  7.750    -4   29 o  0   1.01 332.39126 -14.86990  5341.81    65.72 4.55 3.28   2.2 -0.484 19.11 20.71 02a57552o0660o
57552.603228 -22.275  5.091    -4   23 o  0   1.27 332.39126 -14.86990  4704.19  9796.85 3.74 3.60  86.5 -0.437 19.12 20.73 02a57552o0665o
57552.616049  20.648  1.745    20   35 o  0   1.24 332.39126 -14.86990  4740.26  9740.16 3.65 3.52  81.8 -0.454 18.58 19.64 02a57552o0691o
57555.548537  18.052  0.721   218  158 o  0   1.09 332.39126 -14.86990  6531.73   337.52 4.77 3.61   6.8 -0.518 17.32 18.82 02a57555o0589o
57555.551074 -19.979  1.882   -37   70 o  0   0.94 332.39126 -14.86990  5858.01 10067.73 4.07 3.79 -86.7 -0.448 18.05 19.61 02a57555o0594o
57555.560059  21.683 11.500     8   89 o  0   1.10 332.39126 -14.86990  6548.94   377.79 4.68 3.56   8.6 -0.504 17.65 19.17 02a57555o0612o
57555.562850 -19.194  1.125   -76   86 o  0   1.06 332.39126 -14.86990  5872.26 10107.91 3.91 3.67  88.7 -0.455 17.79 19.35 02a57555o0617o
57555.572487  20.923  3.167    16   49 o  0   0.86 332.39126 -14.86990  6489.24   299.03 4.69 3.57   6.7 -0.487 18.55 20.17 02a57555o0636o
