###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57934.405428 -19.604  0.371   -52   19 o  0   1.08 244.72542 -35.90761  6613.63   581.16 3.06 2.83  66.7 -0.471 18.96 20.25 01a57934o0343o
57934.411312 -22.517  5.353    -4   19 o  0   1.65 244.72542 -35.90761  3830.44 10309.19 3.15 2.93 -57.2 -0.471 18.90 20.25 01a57934o0355o
57938.356969 -20.795  1.659   -18   29 o  0   1.39 244.72542 -35.90761  7049.23   248.33 3.09 2.80 -46.1 -0.531 18.29 19.12 01a57938o0137o
57938.362894 -21.689  5.000    -8   38 o  0   0.97 244.72542 -35.90761  4249.11  9969.65 3.88 2.92 -32.6 -0.476 18.35 19.20 01a57938o0149o
57938.365361  21.549  3.919     9   34 o  0   1.13 244.72542 -35.90761  7067.29   321.71 3.58 3.04 -13.9 -0.505 18.16 19.12 01a57938o0154o
57938.371311  19.472  0.662    59   39 o  0   1.14 244.72542 -35.90761  4267.25 10043.35 4.62 3.19 -17.4 -0.439 18.17 19.18 01a57938o0166o
57938.373785  22.030  6.185     6   35 o  0   0.85 244.72542 -35.90761  7005.49   277.91 3.20 2.90 -46.8 -0.527 18.21 19.09 01a57938o0171o
57938.379732  22.998 19.143     2   44 o  0   1.07 244.72542 -35.90761  4205.40 10000.36 4.68 3.71 -19.5 -0.426 18.07 19.14 01a57938o0183o
57938.382212 -19.339  0.642   -67   43 o  0   0.97 244.72542 -35.90761  6991.30   430.63 4.25 3.84 -62.2 -0.457 17.93 19.05 01a57938o0188o
57938.388135  20.021  1.953    36   70 o  0   1.03 244.72542 -35.90761  4191.56 10152.39 7.05 6.60 -24.4 -0.343 17.45 19.05 01a57938o0200o
57944.407565 -20.421  1.321   -25   32 o  0   1.97 244.72542 -35.90761  4086.49  7761.56 2.08 2.06  66.1 -0.556 18.26 18.62 02a57944o0335o
57944.415701 -19.010  0.337   -90   30 o  0   1.51 244.72542 -35.90761  4057.22  7721.01 2.04 2.02  87.8 -0.577 18.25 18.56 02a57944o0351o
57944.424105  20.836  2.512    17   42 o  0   1.23 244.72542 -35.90761  4121.80  7797.30 2.07 2.01 -65.6 -0.590 18.23 18.49 02a57944o0368o
57948.350818  21.270  1.322    11   15 o  0   1.71 244.72542 -35.90761  1220.24  6733.32 2.10 1.83  24.8 -0.527 19.32 20.31 02a57948o0219o
57948.359775 -20.664  0.963   -20   19 o  0   0.73 244.72542 -35.90761  1206.97  6692.87 2.07 1.82  25.5 -0.526 19.22 20.13 02a57948o0237o
57948.368433  20.651  0.742    20   15 o  0   2.68 244.72542 -35.90761  1271.58  6770.60 2.05 1.83  25.1 -0.534 19.13 19.95 02a57948o0254o
57948.377388  20.523  0.790    22   18 o  0   1.66 244.72542 -35.90761  1290.18  6654.71 2.01 1.81  23.8 -0.533 19.10 19.83 02a57948o0272o
57950.346685 -20.031  0.425   -35   15 o  0   1.04 244.72542 -35.90761  6850.03  3224.28 3.16 2.71 -88.4 -0.461 19.04 20.64 01a57950o0217o
57950.354927 -20.688  0.772   -19   15 o  0   1.03 244.72542 -35.90761  6865.87  3296.48 3.17 2.61 -83.2 -0.470 19.12 20.67 01a57950o0234o
57950.363172  24.132 19.000     1   15 o  0   0.95 244.72542 -35.90761  6802.31  3251.44 3.31 2.67 -86.0 -0.461 19.08 20.69 01a57950o0251o
57950.371424 -20.096  0.503   -33   17 o  0   1.03 244.72542 -35.90761  6786.51  3400.32 3.23 2.60 -88.1 -0.474 19.07 20.66 01a57950o0268o
57954.339463 -21.215  1.491   -12   18 o  0   0.94 244.72542 -35.90761  7928.03  1585.04 3.37 2.76 -83.3 -0.471 19.03 20.73 01a57954o0264o
57954.348221 -20.517  0.766   -22   17 o  0   1.02 244.72542 -35.90761  7943.26  1659.03 3.75 3.61 -40.4 -0.409 18.87 20.71 01a57954o0282o
57954.356467 -21.068  1.169   -14   16 o  0   1.29 244.72542 -35.90761  7877.85  1614.44 3.63 2.72 -86.3 -0.479 18.95 20.71 01a57954o0299o
57954.365191 -22.762  5.818    -3   17 o  0   1.47 244.72542 -35.90761  7862.36  1767.44 3.93 2.90 -88.8 -0.452 18.86 20.62 01a57954o0317o
57960.329850 -20.062  0.267   -34    9 o  0   2.53 244.72542 -35.90761  3157.16  7834.51 2.12 1.98  30.0 -0.493 19.42 20.65 02a57960o0168o
